outcome,effect_type,mean,mean_exp,q2.5,q97.5,rhat,ess_bulk,estimate_type,restaurant_id,pred_path,color_group,n_rest_in_group,rest_rank,step_size
vegetarian,level change,2.334083760053417,NA,1.5933085305042167,3.1415627217655304,1.0423159919937,NA,Restaurant,EMBVNVD207CC6,NA,Plant-based,27,9,0.5
vegetarian,level change,0.02955880224154443,NA,-0.2876820724517809,0.5364933705145685,1.01502818877526,NA,Restaurant,C0BE4NDSW26QN,NA,Plant-based,27,6,0.5
vegetarian,level change,0.04879016416943205,NA,-0.19845093872383832,0.4885800148186709,1.00635422257644,NA,Restaurant,C0BE4NDSW26QN,NA,Plant-based,27,7,0.5
vegetarian,level change,0.12221763272424911,NA,-0.040821994520255166,0.2700271372130602,1.0014582292002,NA,Restaurant,V3Q26BHF3SE2H,NA,Plant-based,27,19,0.5
vegetarian,level change,0.23111172096338664,NA,0.10436001532424286,0.412109650826833,1.00207941868111,NA,Restaurant,V3Q26BHF3SE2H,NA,Plant-based,27,20,0.5
vegetarian,level change,0.20701416938432612,NA,0.10436001532424286,0.3293037471426003,1.00186140082332,NA,Restaurant,V3Q26BHF3SE2H,NA,Plant-based,27,21,0.5
vegetarian,level change,0.10436001532424286,NA,-0.05129329438755058,0.2468600779315258,1.0007485597574,NA,Restaurant,V3Q26BHF3SE2H,NA,Plant-based,27,22,0.5
vegetarian,level change,0.4762341789963717,NA,0.26236426446749106,0.7178397931503168,1.00278373895481,NA,Restaurant,LBZEEFSBJNB3Z,NA,Plant-based,27,12,0.5
vegetarian,level change,-0.15082288973458366,NA,-0.4155154439616658,0.12221763272424911,1.02499711167307,NA,Restaurant,SAFK7ND1HR6XS,NA,Plant-based,27,15,0.5
vegetarian,level change,-0.16251892949777494,NA,-0.31471074483970024,-0.01005033585350145,1.00017397322414,NA,Restaurant,S8MT0YGD2KTN9,NA,Plant-based,27,14,0.5
vegetarian,level change,-0.7765287894989963,NA,-0.9675840262617056,-0.5978370007556204,1.00420105416793,NA,Restaurant,1SQPTEGYPH0GA,NA,Plant-based,27,1,0.5
vegetarian,level change,0.3920420877760237,NA,0.23111172096338664,0.5596157879354227,1.00348936019666,NA,Restaurant,9XKJD8DQTH559,NA,Plant-based,27,4,0.5
vegetarian,level change,0.371563556432483,NA,0.19885085874516517,0.5538851132264376,1.01645892572222,NA,Restaurant,9XKJD8DQTH559,NA,Plant-based,27,5,0.5
vegetarian,level change,0.2151113796169455,NA,-0.2876820724517809,0.7080357930536959,1.01910741407606,NA,Restaurant,LQ5EH4BKGV61T,NA,Plant-based,27,13,0.5
vegetarian,level change,-0.07257069283483537,NA,-0.16251892949777494,0.01980262729617973,1.02039490147889,NA,Restaurant,78AY09MVJVTYE,NA,Plant-based,27,3,0.5
vegetarian,slope change,0.11332868530700327,NA,-0.19845093872383832,0.4252677354043441,1.00195812984344,NA,Restaurant,VLZX7K2M9QD4T,NA,Plant-based,27,16,0.5
vegetarian,slope change,-0.10536051565782628,NA,-0.527632742082372,0.29266961396282004,1.01001177823017,NA,Restaurant,SRQS8F7JWA9MZ,NA,Plant-based,27,17,0.5
vegetarian,slope change,-0.09431067947124129,NA,-0.527632742082372,0.2700271372130602,1.00492497105522,NA,Restaurant,SRQS8F7JWA9MZ,NA,Plant-based,27,18,0.5
vegetarian,slope change,0.17395330712343798,NA,0.02955880224154443,0.3293037471426003,1.01074736124152,NA,Restaurant,2HRX9P6HKXA8V,NA,Plant-based,27,2,0.5
vegetarian,slope change,0.0769610411361284,NA,-0.05129329438755058,0.20701416938432612,1.032762091423,NA,Restaurant,JHDN7CF1C03X5,NA,Plant-based,27,10,0.5
vegetarian,slope change,0.2468600779315258,NA,-0.08338160893905101,0.6471032420585384,1.01673307790907,NA,Restaurant,L69HYJ4Y3TR91,NA,Plant-based,27,11,0.5
vegetarian,slope change,0.29266961396282004,NA,0.10436001532424286,0.5007752879124892,1.01630270556275,NA,Restaurant,ED5J990H5VAZT,NA,Plant-based,27,8,0.5
vegetarian,slope change,0.02955880224154443,NA,-0.6348782724359695,0.6626879730752367,1.01813940643052,NA,Restaurant,W8T41JZK0ZMEP,NA,Plant-based,27,23,0.5
vegetarian,slope change,0.0769610411361284,NA,-0.342490308946776,0.712949807856125,1.01205212021988,NA,Restaurant,W8T41JZK0ZMEP,NA,Plant-based,27,24,0.5
vegetarian,slope change,-0.020202707317519466,NA,-0.6539264674066639,0.6780335427498971,1.01046884886864,NA,Restaurant,W8T41JZK0ZMEP,NA,Plant-based,27,25,0.5
vegetarian,slope change,-0.10536051565782628,NA,-0.8915981192837836,0.3074846997479607,1.01995456850963,NA,Restaurant,W8T41JZK0ZMEP,NA,Plant-based,27,26,0.5
vegetarian,slope change,0.058268908123975824,NA,-0.5621189181535413,0.7884573603642703,1.00029695787986,NA,Restaurant,W8T41JZK0ZMEP,NA,Plant-based,27,27,0.5
vegetarian,slope change,0.20701416938432612,NA,-0.01005033585350145,0.44468582126144574,1.01740961934683,NA,Restaurant,EMBVNVD207CC6,NA,Plant-based,27,9,0.5
vegetarian,slope change,-0.05129329438755058,NA,-0.7550225842780328,0.3293037471426003,1.01377206603011,NA,Restaurant,C0BE4NDSW26QN,NA,Plant-based,27,6,0.5
vegetarian,slope change,0.1570037488096647,NA,-0.2231435513142097,0.8241754429663494,1.00331799792129,NA,Restaurant,C0BE4NDSW26QN,NA,Plant-based,27,7,0.5
vegetarian,slope change,-0.12783337150988489,NA,-1.1086626245216111,0.3074846997479607,1.00328820495771,NA,Restaurant,V3Q26BHF3SE2H,NA,Plant-based,27,19,0.5
vegetarian,slope change,0,NA,-0.7550225842780328,0.5423242908253617,1.04038749635131,NA,Restaurant,V3Q26BHF3SE2H,NA,Plant-based,27,20,0.5
vegetarian,slope change,0.12221763272424911,NA,-0.2484613592984996,0.5596157879354227,1.0028138822865,NA,Restaurant,V3Q26BHF3SE2H,NA,Plant-based,27,21,0.5
vegetarian,slope change,0.29266961396282004,NA,-0.11653381625595151,1.2809338454620642,1.0103759197154,NA,Restaurant,V3Q26BHF3SE2H,NA,Plant-based,27,22,0.5
vegetarian,slope change,-0.08338160893905101,NA,-0.342490308946776,0.1570037488096647,1.00345963342613,NA,Restaurant,LBZEEFSBJNB3Z,NA,Plant-based,27,12,0.5
vegetarian,slope change,0.10436001532424286,NA,-0.21072103131565253,0.4637340162321402,1.00341690680039,NA,Restaurant,SAFK7ND1HR6XS,NA,Plant-based,27,15,0.5
vegetarian,slope change,0.131028262406404,NA,0.009950330853168092,0.27763173659827955,0.999070990521885,NA,Restaurant,S8MT0YGD2KTN9,NA,Plant-based,27,14,0.5
vegetarian,slope change,0.2700271372130602,NA,0.10436001532424286,0.43178241642553783,1.05810778677041,NA,Restaurant,1SQPTEGYPH0GA,NA,Plant-based,27,1,0.5
vegetarian,slope change,-0.12783337150988489,NA,-0.843970070294529,0.1906203596086497,1.0096021643117,NA,Restaurant,9XKJD8DQTH559,NA,Plant-based,27,4,0.5
vegetarian,slope change,0.13976194237515863,NA,-0.19845093872383832,0.9516578757114463,1.03342787277783,NA,Restaurant,9XKJD8DQTH559,NA,Plant-based,27,5,0.5
vegetarian,slope change,0.13976194237515863,NA,-0.18632957819149348,0.494696241836107,1.00798854036546,NA,Restaurant,LQ5EH4BKGV61T,NA,Plant-based,27,13,0.5
vegetarian,slope change,0.08617769624105241,NA,-0.01005033585350145,0.1823215567939546,1.11306950270987,NA,Restaurant,78AY09MVJVTYE,NA,Plant-based,27,3,0.5
vegan,level change,0.14842000511827322,NA,0.02955880224154443,0.25464221837358075,1.00569617583264,NA,Restaurant,VLZX7K2M9QD4T,NA,Plant-based,27,16,0.5
vegan,level change,0.16551443847757333,NA,-0.01005033585350145,0.3576744442718159,0.999198535755967,NA,Restaurant,SRQS8F7JWA9MZ,NA,Plant-based,27,17,0.5
vegan,level change,0.04879016416943205,NA,-0.12783337150988489,0.22314355131420976,0.999290110166852,NA,Restaurant,SRQS8F7JWA9MZ,NA,Plant-based,27,18,0.5
vegan,level change,-0.1743533871447778,NA,-0.35667494393873245,-0.01005033585350145,1.00004099893528,NA,Restaurant,2HRX9P6HKXA8V,NA,Plant-based,27,2,0.5
vegan,level change,-0.030459207484708574,NA,-0.15082288973458366,0.09531017980432493,1.00283296743086,NA,Restaurant,JHDN7CF1C03X5,NA,Plant-based,27,10,0.5
vegan,level change,0.27763173659827955,NA,-0.07257069283483537,0.6259384308664954,1.00072890171787,NA,Restaurant,L69HYJ4Y3TR91,NA,Plant-based,27,11,0.5
vegan,level change,0.5364933705145685,NA,0.25464221837358075,0.8878912573524571,1.00170041548938,NA,Restaurant,ED5J990H5VAZT,NA,Plant-based,27,8,0.5
vegan,level change,0.1823215567939546,NA,0,0.3852624007906449,0.999126793306082,NA,Restaurant,W8T41JZK0ZMEP,NA,Plant-based,27,23,0.5
vegan,level change,0.25464221837358075,NA,0.03922071315328133,0.5007752879124892,1.00531103592639,NA,Restaurant,W8T41JZK0ZMEP,NA,Plant-based,27,24,0.5
vegan,level change,-0.06187540371808753,NA,-0.2613647641344075,0.131028262406404,1.02798645930947,NA,Restaurant,W8T41JZK0ZMEP,NA,Plant-based,27,25,0.5
vegan,level change,0.0769610411361284,NA,-0.10536051565782628,0.26236426446749106,1.00552015783531,NA,Restaurant,W8T41JZK0ZMEP,NA,Plant-based,27,26,0.5
vegan,level change,0.09531017980432493,NA,-0.12783337150988489,0.3148107398400336,1.00848259993882,NA,Restaurant,W8T41JZK0ZMEP,NA,Plant-based,27,27,0.5
vegan,level change,2.0980179272527715,NA,1.2947271675944,2.805176911832933,1.02132560227547,NA,Restaurant,EMBVNVD207CC6,NA,Plant-based,27,9,0.5
vegan,level change,0.10436001532424286,NA,-0.40047756659712525,0.5247285289349821,1.00768666820594,NA,Restaurant,C0BE4NDSW26QN,NA,Plant-based,27,6,0.5
vegan,level change,0.131028262406404,NA,-0.31471074483970024,0.5766133643039938,1.01913297002111,NA,Restaurant,C0BE4NDSW26QN,NA,Plant-based,27,7,0.5
vegan,level change,0.4252677354043441,NA,0.09531017980432493,0.7747271675523681,1.0073301635895,NA,Restaurant,V3Q26BHF3SE2H,NA,Plant-based,27,19,0.5
vegan,level change,0.5538851132264376,NA,0.25464221837358075,0.9202827531436925,1.00052683028832,NA,Restaurant,V3Q26BHF3SE2H,NA,Plant-based,27,20,0.5
vegan,level change,0.17395330712343798,NA,-0.020202707317519466,0.37843643572024505,1.00699892738801,NA,Restaurant,V3Q26BHF3SE2H,NA,Plant-based,27,21,0.5
vegan,level change,0.058268908123975824,NA,-0.16251892949777494,0.3220834991691132,1.00237703498927,NA,Restaurant,V3Q26BHF3SE2H,NA,Plant-based,27,22,0.5
vegan,level change,0.17395330712343798,NA,-0.11653381625595151,0.5247285289349821,0.999703660619658,NA,Restaurant,LBZEEFSBJNB3Z,NA,Plant-based,27,12,0.5
vegan,level change,-0.18632957819149348,NA,-0.4155154439616658,0.03922071315328133,0.999251401231608,NA,Restaurant,SAFK7ND1HR6XS,NA,Plant-based,27,15,0.5
vegan,level change,-0.19845093872383832,NA,-0.4307829160924542,0.02955880224154443,1.00345057207301,NA,Restaurant,S8MT0YGD2KTN9,NA,Plant-based,27,14,0.5
vegan,level change,-0.941608539858445,NA,-1.2039728043259361,-0.6539264674066639,1.00325756416394,NA,Restaurant,1SQPTEGYPH0GA,NA,Plant-based,27,1,0.5
vegan,level change,0.26236426446749106,NA,0.058268908123975824,0.47000362924573563,1.0103142334967,NA,Restaurant,9XKJD8DQTH559,NA,Plant-based,27,4,0.5
vegan,level change,0.5068176023684519,NA,0.2151113796169455,0.7929925155296614,1.00397124553422,NA,Restaurant,9XKJD8DQTH559,NA,Plant-based,27,5,0.5
vegan,level change,0.16551443847757333,NA,-0.40047756659712525,0.7929925155296614,1.00314152065669,NA,Restaurant,LQ5EH4BKGV61T,NA,Plant-based,27,13,0.5
vegan,level change,-0.18632957819149348,NA,-0.342490308946776,-0.020202707317519466,1.00949619318111,NA,Restaurant,78AY09MVJVTYE,NA,Plant-based,27,3,0.5
vegan,slope change,0.08617769624105241,NA,-0.19845093872383832,0.3852624007906449,1.16921942590989,NA,Restaurant,VLZX7K2M9QD4T,NA,Plant-based,27,16,0.5
vegan,slope change,-0.2744368457017603,NA,-1.171182981502945,0.16551443847757333,1.00123085194338,NA,Restaurant,SRQS8F7JWA9MZ,NA,Plant-based,27,17,0.5
vegan,slope change,0.0769610411361284,NA,-0.40047756659712525,0.9439058989071284,1.00098719802366,NA,Restaurant,SRQS8F7JWA9MZ,NA,Plant-based,27,18,0.5
vegan,slope change,0.13976194237515863,NA,0,0.3293037471426003,1.08689478108715,NA,Restaurant,2HRX9P6HKXA8V,NA,Plant-based,27,2,0.5
vegan,slope change,0.06765864847381486,NA,-0.09431067947124129,0.22314355131420976,1.15105621784606,NA,Restaurant,JHDN7CF1C03X5,NA,Plant-based,27,10,0.5
vegan,slope change,0.17395330712343798,NA,-0.030459207484708574,0.6678293725756554,1.13573210991496,NA,Restaurant,L69HYJ4Y3TR91,NA,Plant-based,27,11,0.5
vegan,slope change,0.19885085874516517,NA,-0.01005033585350145,0.5306282510621704,1.06851128764513,NA,Restaurant,ED5J990H5VAZT,NA,Plant-based,27,8,0.5
vegan,slope change,0.009950330853168092,NA,-0.6539264674066639,0.5933268452777344,1.01638390712878,NA,Restaurant,W8T41JZK0ZMEP,NA,Plant-based,27,23,0.5
vegan,slope change,0.16551443847757333,NA,-0.4620354595965587,0.9820784724121582,1.02080786544871,NA,Restaurant,W8T41JZK0ZMEP,NA,Plant-based,27,24,0.5
vegan,slope change,-0.01005033585350145,NA,-0.616186139423817,0.5481214085096876,1.02920642515833,NA,Restaurant,W8T41JZK0ZMEP,NA,Plant-based,27,25,0.5
vegan,slope change,-0.1743533871447778,NA,-1.1086626245216111,0.43178241642553783,1.03973485362155,NA,Restaurant,W8T41JZK0ZMEP,NA,Plant-based,27,26,0.5
vegan,slope change,0.01980262729617973,NA,-0.5978370007556204,0.7323678937132266,1.00974674292192,NA,Restaurant,W8T41JZK0ZMEP,NA,Plant-based,27,27,0.5
vegan,slope change,0.14842000511827322,NA,-0.020202707317519466,0.4574248470388755,1.0556899509868,NA,Restaurant,EMBVNVD207CC6,NA,Plant-based,27,9,0.5
vegan,slope change,-0.040821994520255166,NA,-0.4307829160924542,0.3920420877760237,1.02797730961076,NA,Restaurant,C0BE4NDSW26QN,NA,Plant-based,27,6,0.5
vegan,slope change,-0.030459207484708574,NA,-0.4462871026284195,0.43178241642553783,1.01528888211429,NA,Restaurant,C0BE4NDSW26QN,NA,Plant-based,27,7,0.5
vegan,slope change,-0.15082288973458366,NA,-1.3862943611198906,0.3576744442718159,1.00116380534393,NA,Restaurant,V3Q26BHF3SE2H,NA,Plant-based,27,19,0.5
vegan,slope change,-0.06187540371808753,NA,-0.916290731874155,0.5481214085096876,1.00050167427582,NA,Restaurant,V3Q26BHF3SE2H,NA,Plant-based,27,20,0.5
vegan,slope change,0.36464311358790924,NA,-0.11653381625595151,1.2584609896100056,1.00613768985785,NA,Restaurant,V3Q26BHF3SE2H,NA,Plant-based,27,21,0.5
vegan,slope change,0.27763173659827955,NA,-0.19845093872383832,1.3862943611198906,1.00524003268581,NA,Restaurant,V3Q26BHF3SE2H,NA,Plant-based,27,22,0.5
vegan,slope change,0.10436001532424286,NA,-0.07257069283483537,0.3148107398400336,1.10903842482649,NA,Restaurant,LBZEEFSBJNB3Z,NA,Plant-based,27,12,0.5
vegan,slope change,0.11332868530700327,NA,-0.08338160893905101,0.4574248470388755,1.13546487776212,NA,Restaurant,SAFK7ND1HR6XS,NA,Plant-based,27,15,0.5
vegan,slope change,0.06765864847381486,NA,-0.09431067947124129,0.27763173659827955,1.06819223497551,NA,Restaurant,S8MT0YGD2KTN9,NA,Plant-based,27,14,0.5
vegan,slope change,0.13976194237515863,NA,-0.01005033585350145,0.371563556432483,1.09878212460687,NA,Restaurant,1SQPTEGYPH0GA,NA,Plant-based,27,1,0.5
vegan,slope change,-0.08338160893905101,NA,-0.7339691750802004,0.47000362924573563,1.01055354579644,NA,Restaurant,9XKJD8DQTH559,NA,Plant-based,27,4,0.5
vegan,slope change,0.02955880224154443,NA,-0.4780358009429998,0.62057648772511,1.02431502402788,NA,Restaurant,9XKJD8DQTH559,NA,Plant-based,27,5,0.5
vegan,slope change,0.11332868530700327,NA,-0.12783337150988489,0.4382549309311553,1.14439757802797,NA,Restaurant,LQ5EH4BKGV61T,NA,Plant-based,27,13,0.5
vegan,slope change,0.09531017980432493,NA,0,0.19885085874516517,1.0468626660636,NA,Restaurant,78AY09MVJVTYE,NA,Plant-based,27,3,0.5
