outcome,exposure_group,exposure_type,mean,q2.5,q97.5,mean_exp,mean_exp_p10,rhat,estimate_type,restaurant_id,color_group
chicken_fish,vegan,Count,0.95,0.93,0.98,NA,0.9953970360501796,NA,Restaurant,JHDN7CF1C03X5,Animal
chicken_fish,vegan,Count,1.07,0.88,1.29,NA,1.00635427276625,NA,Restaurant,L69HYJ4Y3TR91,Animal
chicken_fish,vegan,Count,1.2,0.95,1.52,NA,1.018103748015821,NA,Restaurant,ED5J990H5VAZT,Animal
chicken_fish,vegan,Count,0.99,0.96,1.01,NA,0.9986131286485543,NA,Restaurant,W8T41JZK0ZMEP,Animal
chicken_fish,vegan,Proportion,0.8992664328061339,0.6309573444801932,1.1948282142700046,NA,0.8992664328061339,NA,Restaurant,2HRX9P6HKXA8V,Animal
chicken_fish,vegan,Proportion,0.8109690551907346,0.7042261140012369,0.9366995991172014,NA,0.8109690551907346,NA,Restaurant,JHDN7CF1C03X5,Animal
chicken_fish,vegan,Proportion,0.8189316831796044,0,1.2787376463944058,NA,0.8189316831796044,NA,Restaurant,L69HYJ4Y3TR91,Animal
chicken_fish,vegan,Proportion,0.9412062030865334,0.6762433378062414,1.3539979595921392,NA,0.9412062030865334,NA,Restaurant,ED5J990H5VAZT,Animal
chicken_fish,vegan,Proportion,0.9457113836975075,0.8019351848161371,1.1096311592782364,NA,0.9457113836975075,NA,Restaurant,W8T41JZK0ZMEP,Animal
chicken_fish,vegetarian,Count,1.04,0.9,1.18,NA,1.0033882622362678,NA,Restaurant,2HRX9P6HKXA8V,Animal
chicken_fish,vegetarian,Count,0.97,0.95,0.99,NA,0.9968213395432198,NA,Restaurant,JHDN7CF1C03X5,Animal
chicken_fish,vegetarian,Count,1.13,0.97,1.35,NA,1.0120211102505137,NA,Restaurant,L69HYJ4Y3TR91,Animal
chicken_fish,vegetarian,Count,1.01,0.94,1.1,NA,1.0012894294736765,NA,Restaurant,ED5J990H5VAZT,Animal
chicken_fish,vegetarian,Count,0.99,0.97,1.01,NA,0.9991301767299654,NA,Restaurant,W8T41JZK0ZMEP,Animal
chicken_fish,vegetarian,Proportion,0.96065991854061,0.7042261140012369,1.313618158180941,NA,0.96065991854061,NA,Restaurant,2HRX9P6HKXA8V,Animal
chicken_fish,vegetarian,Proportion,0.7526769842028398,0.6309573444801932,0.8705505632961241,NA,0.7526769842028398,NA,Restaurant,JHDN7CF1C03X5,Animal
chicken_fish,vegetarian,Proportion,0.9520976296350806,0,1.7993957774854943,NA,0.9520976296350806,NA,Restaurant,L69HYJ4Y3TR91,Animal
chicken_fish,vegetarian,Proportion,0.5096721742244975,0,0.754770860611584,NA,0.5096721742244975,NA,Restaurant,ED5J990H5VAZT,Animal
chicken_fish,vegetarian,Proportion,0.8616732859701851,0.7042261140012369,1.0448000141602642,NA,0.8616732859701851,NA,Restaurant,W8T41JZK0ZMEP,Animal
vegetarian,mpbamod,Count,1.21,1.09,1.35,NA,1.018985245985958,NA,Restaurant,SRQS8F7JWA9MZ,Plant-based
vegetarian,mpbamod,Count,0.92,0.71,1.16,NA,0.9907812064407776,NA,Restaurant,2HRX9P6HKXA8V,Plant-based
vegetarian,mpbamod,Count,1,0.95,1.04,NA,0.9997247352643542,NA,Restaurant,JHDN7CF1C03X5,Plant-based
vegetarian,mpbamod,Count,1.06,0.87,1.29,NA,1.005027672369829,NA,Restaurant,L69HYJ4Y3TR91,Plant-based
vegetarian,mpbamod,Count,1,0.98,1.02,NA,1.000104594952219,NA,Restaurant,ED5J990H5VAZT,Plant-based
vegetarian,mpbamod,Count,1,0.97,1.03,NA,0.9998136752802119,NA,Restaurant,W8T41JZK0ZMEP,Plant-based
