outcome,exposure_group,exposure_type,mean,q2.5,q97.5,mean_exp,mean_exp_p10,rhat,estimate_type,restaurant_id,color_group,step_size
vegan,mpbamod,Count,NA,NA,NA,0.963773659073531,0.996307974635731,0.999911625105337,Restaurant,9XKJD8DQTH559,Plant-based,0.021052631578947368
vegan,mpbamod,Count,-2.1469208609869055,NA,-1.1816713385751367,1.12898983445563,1.01179821682996,1.0033205728697,Restaurant,C0BE4NDSW26QN,Plant-based,0.021052631578947368
vegan,mpbamod,Count,NA,NA,-2.055421007176038,0.994991502944411,0.999281395341917,1.00358701521142,Restaurant,CB2KHY1C2G9PT,Plant-based,0.021052631578947368
vegan,mpbamod,Count,-3.8236947760786317,NA,-3.045964569420642,1.02217523474561,1.00218794349664,1.00002966815483,Restaurant,ED5J990H5VAZT,Plant-based,0.021052631578947368
vegan,mpbamod,Count,-2.7797277318755946,NA,-1.4673946493596597,1.06819004577033,1.00626429156039,1.01029107254963,Restaurant,EMBVNVD207CC6,Plant-based,0.021052631578947368
vegan,mpbamod,Count,NA,NA,-3.074917285320511,0.993754133345279,0.999342012813521,1.00044750013044,Restaurant,JHDN7CF1C03X5,Plant-based,0.021052631578947368
vegan,mpbamod,Count,-2.3289088288268793,NA,-1.0948193101993042,1.10972490722412,1.00985537417582,1.00419515306413,Restaurant,L69HYJ4Y3TR91,Plant-based,0.021052631578947368
vegan,mpbamod,Count,-4.807931811030871,NA,-1.9655495632843203,1.01054373576532,1.00084008187265,1.00243303662331,Restaurant,LBZEEFSBJNB3Z,Plant-based,0.021052631578947368
vegan,mpbamod,Count,-3.929194123711595,NA,-0.9209579726614169,1.03664561319509,1.00212680350674,1.00133665349366,Restaurant,LFZFT3VASXPED,Plant-based,0.021052631578947368
vegan,mpbamod,Count,-1.9631346036301363,NA,-0.8323352978692027,1.16226994007907,1.01423971041329,1.00710956259017,Restaurant,LQ5EH4BKGV61T,Plant-based,0.021052631578947368
vegan,mpbamod,Count,-3.6228606943338435,NA,-1.5234209487199204,1.03168932135368,1.00271912227573,1.00534478126478,Restaurant,S8MT0YGD2KTN9,Plant-based,0.021052631578947368
vegan,mpbamod,Count,-6.004018448207063,NA,-1.2823851692931834,1.01155560552917,1.00033601741408,1.00793615439036,Restaurant,SAFK7ND1HR6XS,Plant-based,0.021052631578947368
vegan,mpbamod,Count,NA,NA,-2.340116307554167,0.985480118742822,0.998396787441613,1.00540678251287,Restaurant,SRQS8F7JWA9MZ,Plant-based,0.021052631578947368
vegan,mpbamod,Count,-3.4113127283814446,NA,-2.3374287458076757,1.03411015348896,1.00331069072431,1.00105737080013,Restaurant,V3Q26BHF3SE2H,Plant-based,0.021052631578947368
vegan,mpbamod,Count,NA,NA,-4.263198014631416,0.982512840752234,0.99822581599386,1.00138030371023,Restaurant,W8T41JZK0ZMEP,Plant-based,0.021052631578947368
vegan,mpbamod,Proportion,-0.4187220854378628,NA,1.4534844407203056,11.0861577492045,1.08595805555883,1.00184886300923,Restaurant,1SQPTEGYPH0GA,Plant-based,0.021052631578947368
vegan,mpbamod,Proportion,NA,NA,1.496514169206985,13.4819346608166,1.01239694997389,1.00126172857505,Restaurant,2HRX9P6HKXA8V,Plant-based,0.021052631578947368
vegan,mpbamod,Proportion,NA,NA,1.0410540640321222,2.45931762641792,0.930974142069476,0.999966647972267,Restaurant,78AY09MVJVTYE,Plant-based,0.021052631578947368
vegan,mpbamod,Proportion,NA,NA,-0.33078095047314715,0.653173995599088,0.934529250541523,1.00105972352494,Restaurant,9XKJD8DQTH559,Plant-based,0.021052631578947368
vegan,mpbamod,Proportion,-0.4435794706869226,NA,1.626799209165254,23.3602922692973,1.09641476960814,1.00090303025214,Restaurant,C0BE4NDSW26QN,Plant-based,0.021052631578947368
vegan,mpbamod,Proportion,NA,NA,NA,0.0220155730751813,0.645234571598488,1.00169004324964,Restaurant,CB2KHY1C2G9PT,Plant-based,0.021052631578947368
vegan,mpbamod,Proportion,-0.5997550470149874,NA,0.11073189580682205,1.80541112532219,1.0568697914772,1.00388746454651,Restaurant,ED5J990H5VAZT,Plant-based,0.021052631578947368
vegan,mpbamod,Proportion,0.3648703051812016,NA,1.155545389810392,6.38092505333068,1.1598266990618,1.00565058547464,Restaurant,EMBVNVD207CC6,Plant-based,0.021052631578947368
vegan,mpbamod,Proportion,NA,NA,-0.22201622448594613,0.487422555072285,0.887296500831507,1.00077430532588,Restaurant,JHDN7CF1C03X5,Plant-based,0.021052631578947368
vegan,mpbamod,Proportion,0.36959717779540974,NA,2.073782968515689,1199.92770290302,1.2181902847653,1.00099584273829,Restaurant,L69HYJ4Y3TR91,Plant-based,0.021052631578947368
vegan,mpbamod,Proportion,1.351581680958727,NA,2.118780662486116,593.144210174637,1.50720481258434,1.00186538512982,Restaurant,LBZEEFSBJNB3Z,Plant-based,0.021052631578947368
vegan,mpbamod,Proportion,0.06310630632949105,NA,2.3689770641034156,186843.881210393,1.24223982635465,1.00247887188399,Restaurant,LFZFT3VASXPED,Plant-based,0.021052631578947368
vegan,mpbamod,Proportion,0.7072216006453494,NA,2.002245303540811,335.610022093089,1.27035128644007,1.0048551440281,Restaurant,LQ5EH4BKGV61T,Plant-based,0.021052631578947368
vegan,mpbamod,Proportion,1.1916650172831507,NA,2.0197979242633854,247.094550529833,1.42340184896317,1.00203243861632,Restaurant,S8MT0YGD2KTN9,Plant-based,0.021052631578947368
vegan,mpbamod,Proportion,NA,NA,1.4660416661471305,13.9540222367824,1.00068554078017,1.00197014524792,Restaurant,SAFK7ND1HR6XS,Plant-based,0.021052631578947368
vegan,mpbamod,Proportion,NA,NA,-0.0420431799679388,0.955494458945706,0.980055659171279,1.00000132448564,Restaurant,SRQS8F7JWA9MZ,Plant-based,0.021052631578947368
vegan,mpbamod,Proportion,-1.6237289608835281,NA,0.2693831703689283,1.43776795002085,1.02159289091551,1.00006936305831,Restaurant,V3Q26BHF3SE2H,Plant-based,0.021052631578947368
vegan,mpbamod,Proportion,-2.9914963592026935,NA,0.42931540139680985,1.41421120265908,1.00800903387716,0.999944415851621,Restaurant,W8T41JZK0ZMEP,Plant-based,0.021052631578947368
vegan,vegan,Count,-1.6034943330480675,-1.8432261997074066,-1.4005319360845712,1.22318423438874,1.02032568651305,1.0005007584785,Restaurant,1SQPTEGYPH0GA,Plant-based,0.022222222222222223
vegan,vegan,Count,NA,NA,-2.5545984261663723,0.981272639783694,0.997990272695327,1.00424149719133,Restaurant,2HRX9P6HKXA8V,Plant-based,0.022222222222222223
vegan,vegan,Count,-2.510415229937373,-3.565848966005449,-1.9825684021155279,1.08506460608036,1.00816061202825,0.999931469400802,Restaurant,78AY09MVJVTYE,Plant-based,0.022222222222222223
vegan,vegan,Count,-3.4702750034470977,-4.261544843935171,-2.994156066421373,1.03164024563638,1.0031161076237,1.00116797384415,Restaurant,9XKJD8DQTH559,Plant-based,0.022222222222222223
vegan,vegan,Count,-2.478958303788501,-3.182027936657957,-2.0846169108293817,1.08768745799418,1.0084205397333,1.00010404545235,Restaurant,C0BE4NDSW26QN,Plant-based,0.022222222222222223
vegan,vegan,Count,-1.6208793770748764,-1.9398039548625963,-1.3731340392899802,1.21912923756117,1.01997344342782,1.00563339414548,Restaurant,CB2KHY1C2G9PT,Plant-based,0.022222222222222223
vegan,vegan,Count,-1.086284337585496,-1.453853546540319,-0.8001933383367459,1.40355687007275,1.03433859179502,1.00145090755028,Restaurant,ED5J990H5VAZT,Plant-based,0.022222222222222223
vegan,vegan,Count,-1.1599866294285717,-1.787351946641744,-0.7499925963300773,1.37257193516913,1.03187841693432,1.00037686390064,Restaurant,EMBVNVD207CC6,Plant-based,0.022222222222222223
vegan,vegan,Count,-4.228646637528874,NA,-3.244988949032577,1.01475515464184,1.00145902585095,1.00044411358104,Restaurant,JHDN7CF1C03X5,Plant-based,0.022222222222222223
vegan,vegan,Count,-1.6484190255937528,-2.1964147803103558,-1.2537829885389795,1.21330991648725,1.01943171490977,1.00420650909123,Restaurant,L69HYJ4Y3TR91,Plant-based,0.022222222222222223
vegan,vegan,Count,NA,NA,-3.098560719829107,0.967153143553338,0.996591550751232,1.00127523022667,Restaurant,LBZEEFSBJNB3Z,Plant-based,0.022222222222222223
vegan,vegan,Count,-2.7176902912270897,NA,-1.3548889154597628,1.07338467789663,1.00667267113827,0.999937486034792,Restaurant,LFZFT3VASXPED,Plant-based,0.022222222222222223
vegan,vegan,Count,-1.0800544155659155,-2.2004150866023378,-0.49913394689991375,1.41587143106481,1.0346241037502,1.00461289320113,Restaurant,LQ5EH4BKGV61T,Plant-based,0.022222222222222223
vegan,vegan,Count,NA,NA,-2.386016567306789,0.9382758644879,0.993336961893667,1.00106618951425,Restaurant,S8MT0YGD2KTN9,Plant-based,0.022222222222222223
vegan,vegan,Count,-2.230536100546625,NA,-1.0543662907436298,1.12104710157881,1.01087316529176,1.0025251188773,Restaurant,SAFK7ND1HR6XS,Plant-based,0.022222222222222223
vegan,vegan,Count,-1.1963752407104171,-1.6737411279248835,-0.8424010112141292,1.35551297614661,1.03070968355908,1.00049681622139,Restaurant,V3Q26BHF3SE2H,Plant-based,0.022222222222222223
vegan,vegan,Count,-3.9988512201875466,-5.629488876874839,-3.358134874964881,1.01853788047691,1.00183566647321,0.999878904583424,Restaurant,W8T41JZK0ZMEP,Plant-based,0.022222222222222223
vegan,vegan,Proportion,NA,NA,0.358250851543795,1.08176254135364,0.968987222220379,1.00480308173803,Restaurant,1SQPTEGYPH0GA,Plant-based,0.022222222222222223
vegan,vegan,Proportion,NA,NA,0.5508389554065372,1.38088523134714,0.99234176028212,1.00140049141852,Restaurant,2HRX9P6HKXA8V,Plant-based,0.022222222222222223
vegan,vegan,Proportion,0.4478309834752399,-1.3956748203807237,1.0772585790654752,6.03542813738586,1.17210442214357,1.00123069854208,Restaurant,78AY09MVJVTYE,Plant-based,0.022222222222222223
vegan,vegan,Proportion,0.8932195300033593,0.14789745481954056,1.323207186269591,14.4096492070688,1.2795926820606,1.00154143986165,Restaurant,9XKJD8DQTH559,Plant-based,0.022222222222222223
vegan,vegan,Proportion,-0.35013198385528055,NA,0.8055237386304921,2.73182320968,1.076183727799,1.0007727595562,Restaurant,C0BE4NDSW26QN,Plant-based,0.022222222222222223
vegan,vegan,Proportion,1.4129881139951974,0.8132865489935635,1.8434245444965285,110.594272749227,1.51637499351373,1.00041248276353,Restaurant,CB2KHY1C2G9PT,Plant-based,0.022222222222222223
vegan,vegan,Proportion,1.0249547498745615,-0.05223405255125227,1.5588425849372956,26.0591078410718,1.32756676876998,1.00137891304567,Restaurant,ED5J990H5VAZT,Plant-based,0.022222222222222223
vegan,vegan,Proportion,NA,NA,-0.3057830104428325,0.764825522361623,0.957992866710556,1.00246887122481,Restaurant,EMBVNVD207CC6,Plant-based,0.022222222222222223
vegan,vegan,Proportion,-1.3874001486870036,NA,0.39799594993204984,1.56035511085329,1.02726025166018,1.00045028630637,Restaurant,JHDN7CF1C03X5,Plant-based,0.022222222222222223
vegan,vegan,Proportion,1.50977636962657,0.6411527193597566,2.0024657979356246,257.907094596442,1.58731509680455,1.00093619061036,Restaurant,L69HYJ4Y3TR91,Plant-based,0.022222222222222223
vegan,vegan,Proportion,NA,NA,0.5762909808833685,1.23643509381937,0.960040337446595,1.00104512044057,Restaurant,LBZEEFSBJNB3Z,Plant-based,0.022222222222222223
vegan,vegan,Proportion,0.8460130678288815,NA,1.8245346145239767,70.3294867982841,1.28372472673527,1.00058925698889,Restaurant,LFZFT3VASXPED,Plant-based,0.022222222222222223
vegan,vegan,Proportion,0.2545243269569631,NA,1.4859463516079119,19.0982197024228,1.15171604731947,1.00401784703644,Restaurant,LQ5EH4BKGV61T,Plant-based,0.022222222222222223
vegan,vegan,Proportion,0.21572697049634912,NA,1.490570870705374,25.1954920228504,1.14731187560357,1.00427238788917,Restaurant,S8MT0YGD2KTN9,Plant-based,0.022222222222222223
vegan,vegan,Proportion,-0.05389834476677082,NA,1.432863131248082,10.03263410801,1.11452241974907,1.00462905312792,Restaurant,SAFK7ND1HR6XS,Plant-based,0.022222222222222223
vegan,vegan,Proportion,1.5034407215490146,1.0073439545892746,1.8558791917442246,144.74503729897,1.57508518436499,1.00055307479897,Restaurant,V3Q26BHF3SE2H,Plant-based,0.022222222222222223
vegan,vegan,Proportion,0.3147376870963235,-1.3695367573626682,0.90977595673531,4.61780169699491,1.14864004804581,1.00111243545094,Restaurant,W8T41JZK0ZMEP,Plant-based,0.022222222222222223
vegan,vegetarian,Count,NA,NA,-4.312738428669129,0.996179942858757,0.999613974262665,1.00284884836289,Restaurant,1SQPTEGYPH0GA,Plant-based,0.021052631578947368
vegan,vegetarian,Count,NA,NA,-3.0379014449012565,0.958775412155546,0.995688994366887,1.00234895658963,Restaurant,2HRX9P6HKXA8V,Plant-based,0.021052631578947368
vegan,vegetarian,Count,-3.2561414951181296,NA,-2.5139674388867785,1.03953224176327,1.00386346286293,1.00213008645057,Restaurant,78AY09MVJVTYE,Plant-based,0.021052631578947368
vegan,vegetarian,Count,NA,NA,-5.260387076979405,0.993315647199001,0.999327783652395,1.0010704019637,Restaurant,9XKJD8DQTH559,Plant-based,0.021052631578947368
vegan,vegetarian,Count,-4.069741843976495,NA,-3.0640492526148413,1.017341582285,1.0017107530799,1.00682175522581,Restaurant,C0BE4NDSW26QN,Plant-based,0.021052631578947368
vegan,vegetarian,Count,-2.786862894883085,-3.4053425058313436,-2.4187585466603054,1.06366252071048,1.00618148687123,1.00214104514679,Restaurant,CB2KHY1C2G9PT,Plant-based,0.021052631578947368
vegan,vegetarian,Count,-3.5276668165520846,NA,-2.5632821739096796,1.03008629716826,1.00294435188873,1.00059591633774,Restaurant,ED5J990H5VAZT,Plant-based,0.021052631578947368
vegan,vegetarian,Count,-2.663791087312178,NA,-1.7687518123542263,1.07375701478559,1.00700765260399,1.00334985688947,Restaurant,EMBVNVD207CC6,Plant-based,0.021052631578947368
vegan,vegetarian,Count,-4.269183207450604,NA,-3.3117782601995263,1.01415839821333,1.00140096006843,1.0021273757559,Restaurant,JHDN7CF1C03X5,Plant-based,0.021052631578947368
vegan,vegetarian,Count,-3.3904226530152783,NA,-2.3324096351688186,1.034791867267,1.00338018993866,1.00044942211948,Restaurant,L69HYJ4Y3TR91,Plant-based,0.021052631578947368
vegan,vegetarian,Count,NA,NA,-4.00027969021904,0.957374666321581,0.995608724933845,1.00161837320218,Restaurant,LBZEEFSBJNB3Z,Plant-based,0.021052631578947368
vegan,vegetarian,Count,-5.017897220938708,NA,-1.7032963326515156,1.01046247666488,1.00069989884943,1.00142427419269,Restaurant,LFZFT3VASXPED,Plant-based,0.021052631578947368
vegan,vegetarian,Count,-2.228598081669804,NA,-1.197964949514905,1.11896590782873,1.01087369727345,1.00548230283914,Restaurant,LQ5EH4BKGV61T,Plant-based,0.021052631578947368
vegan,vegetarian,Count,NA,NA,-3.670938750298445,0.973004300424,0.997233723542513,1.0013526473084,Restaurant,S8MT0YGD2KTN9,Plant-based,0.021052631578947368
vegan,vegetarian,Count,-7.239964876702673,NA,-1.6261966578950433,1.00555893478127,1.0001197050929,1.00261696644658,Restaurant,SAFK7ND1HR6XS,Plant-based,0.021052631578947368
vegan,vegetarian,Count,NA,NA,-3.4484040193966314,0.983243353654515,0.998283479763121,1.00186164744258,Restaurant,SRQS8F7JWA9MZ,Plant-based,0.021052631578947368
vegan,vegetarian,Count,-4.314408393154735,NA,-2.4781722692174553,1.01419780821612,1.0013455936971,1.00128360465456,Restaurant,V3Q26BHF3SE2H,Plant-based,0.021052631578947368
vegan,vegetarian,Count,NA,NA,-5.343472339040294,0.988862467883209,0.998877815013389,1.00032578683904,Restaurant,W8T41JZK0ZMEP,Plant-based,0.021052631578947368
vegan,vegetarian,Proportion,NA,NA,-1.0070930262287954,0.398787928865141,0.886506604191092,1.00087415256094,Restaurant,1SQPTEGYPH0GA,Plant-based,0.021052631578947368
vegan,vegetarian,Proportion,NA,NA,0.34829673992455373,0.820398644527642,0.92565313424198,1.00093538093981,Restaurant,2HRX9P6HKXA8V,Plant-based,0.021052631578947368
vegan,vegetarian,Proportion,-0.7188282038790461,NA,0.502158320778446,1.91960999098035,1.05164049657227,1.00986427536218,Restaurant,78AY09MVJVTYE,Plant-based,0.021052631578947368
vegan,vegetarian,Proportion,NA,NA,-0.03504492231622091,0.871491153727821,0.965704070898908,1.0010038372904,Restaurant,9XKJD8DQTH559,Plant-based,0.021052631578947368
vegan,vegetarian,Proportion,NA,NA,0.24441063146194533,1.11411305520395,0.987957373932241,1.00274856410327,Restaurant,C0BE4NDSW26QN,Plant-based,0.021052631578947368
vegan,vegetarian,Proportion,-0.18772889214287714,NA,0.869960636936518,3.13773096257121,1.08969651596708,1.00286896462165,Restaurant,CB2KHY1C2G9PT,Plant-based,0.021052631578947368
vegan,vegetarian,Proportion,-0.9862261623124062,NA,0.7760286032667169,2.20484809237828,1.04221382723025,1.00230189787889,Restaurant,ED5J990H5VAZT,Plant-based,0.021052631578947368
vegan,vegetarian,Proportion,-3.1877352606659666,NA,0.3534978967246457,1.35217769802997,1.00673211172701,1.00908660182252,Restaurant,EMBVNVD207CC6,Plant-based,0.021052631578947368
vegan,vegetarian,Proportion,-0.3971192498385097,NA,0.80460455456006,2.67536335178329,1.07279470282617,1.00076369800855,Restaurant,JHDN7CF1C03X5,Plant-based,0.021052631578947368
vegan,vegetarian,Proportion,-2.5509298425545457,NA,1.0881336195105031,3.08454739855705,1.01840601811054,1.00137656600801,Restaurant,L69HYJ4Y3TR91,Plant-based,0.021052631578947368
vegan,vegetarian,Proportion,NA,NA,-0.05950319144833788,0.669885850143326,0.924790029388791,1.00724347185434,Restaurant,LBZEEFSBJNB3Z,Plant-based,0.021052631578947368
vegan,vegetarian,Proportion,NA,NA,1.1813481449284386,4.07662241434261,0.989991738370615,1.00357037110689,Restaurant,LFZFT3VASXPED,Plant-based,0.021052631578947368
vegan,vegetarian,Proportion,-0.712234850893757,NA,1.2853075273726484,5.90689090373021,1.06277200812119,1.00077353999256,Restaurant,LQ5EH4BKGV61T,Plant-based,0.021052631578947368
vegan,vegetarian,Proportion,NA,NA,0.2403280602098072,0.992487315124406,0.968278053286091,1.0021316788501,Restaurant,S8MT0YGD2KTN9,Plant-based,0.021052631578947368
vegan,vegetarian,Proportion,NA,NA,0.8249136343614645,1.4583218930163,0.937262322797036,1.01213629663467,Restaurant,SAFK7ND1HR6XS,Plant-based,0.021052631578947368
vegan,vegetarian,Proportion,NA,NA,-1.0755163930789562,0.688152195983247,0.955997693279364,1.00180299276282,Restaurant,SRQS8F7JWA9MZ,Plant-based,0.021052631578947368
vegan,vegetarian,Proportion,NA,NA,-1.2223835776404184,0.501815186691229,0.918955220499292,1.00113667967501,Restaurant,V3Q26BHF3SE2H,Plant-based,0.021052631578947368
vegan,vegetarian,Proportion,NA,NA,0.22048536426337167,0.919657431897528,0.958136958020932,1.00128011008373,Restaurant,W8T41JZK0ZMEP,Plant-based,0.021052631578947368
