outcome,exposure_group,exposure_type,mean,q5,q95,rhat,estimate_type,restaurant_id
chicken_fish,mpbamod,Proportion,-0.12783337150988489,-0.9942522733438669,0.8329091229351039,1.0027583117906602,Restaurant,L69HYJ4Y3TR91
chicken_fish,mpbamod,Proportion,-0.4155154439616658,-0.7133498878774648,-0.12783337150988489,1.0036706156946429,Restaurant,ED5J990H5VAZT
chicken_fish,mpbamod,Proportion,0.02955880224154443,-0.08338160893905101,0.131028262406404,1.0008458003223724,Restaurant,W8T41JZK0ZMEP
chicken_fish,vegan,Count,0.13976194237515863,-0.6348782724359695,0.8329091229351039,1.0078408980469096,Restaurant,SRQS8F7JWA9MZ
chicken_fish,vegan,Count,-0.020202707317519466,-0.3011050927839216,0.23901690047049992,1.0177339764471958,Restaurant,2HRX9P6HKXA8V
chicken_fish,vegan,Count,0.03922071315328133,-0.01005033585350145,0.08617769624105241,1.0019714051270294,Restaurant,JHDN7CF1C03X5
chicken_fish,vegan,Count,0.3364722366212129,0.14842000511827322,0.5247285289349821,1.0028020356523912,Restaurant,L69HYJ4Y3TR91
chicken_fish,vegan,Count,0.6043159668533296,0.37843643572024505,0.8372475245337022,1.0066948574025214,Restaurant,ED5J990H5VAZT
chicken_fish,vegan,Count,0.03922071315328133,-0.05129329438755058,0.131028262406404,1.00180426802995,Restaurant,W8T41JZK0ZMEP
chicken_fish,vegan,Proportion,0.058268908123975824,-0.616186139423817,0.7227059828014898,1.0272198701114228,Restaurant,SRQS8F7JWA9MZ
chicken_fish,vegan,Proportion,0.009950330853168092,-0.7765287894989963,0.5822156198526637,1.0320999719090478,Restaurant,2HRX9P6HKXA8V
chicken_fish,vegan,Proportion,0.058268908123975824,0.009950330853168092,0.11332868530700327,1.0019564470089195,Restaurant,JHDN7CF1C03X5
chicken_fish,vegan,Proportion,0.3220834991691132,0.01980262729617973,0.7654678421395714,1.0314947875541103,Restaurant,L69HYJ4Y3TR91
chicken_fish,vegan,Proportion,0.04879016416943205,-0.19845093872383832,0.28517894223366247,1.0096016780998294,Restaurant,ED5J990H5VAZT
chicken_fish,vegan,Proportion,0.02955880224154443,-0.030459207484708574,0.09531017980432493,1.0015590276082693,Restaurant,W8T41JZK0ZMEP
chicken_fish,vegetarian,Count,-0.23572233352106983,-1.8971199848858813,0.7030975114131134,1.0064803128091666,Restaurant,SRQS8F7JWA9MZ
chicken_fish,vegetarian,Count,0.13976194237515863,-0.040821994520255166,0.3220834991691132,1.0019720224542374,Restaurant,2HRX9P6HKXA8V
chicken_fish,vegetarian,Count,0.06765864847381486,0.01980262729617973,0.12221763272424911,1.0028253904553748,Restaurant,JHDN7CF1C03X5
chicken_fish,vegetarian,Count,0.636576829071551,0.3148107398400336,0.9969486348916096,1.0017584151226073,Restaurant,L69HYJ4Y3TR91
chicken_fish,vegetarian,Count,0.6259384308664954,0.3576744442718159,0.9042181506398859,1.0039323810205203,Restaurant,ED5J990H5VAZT
chicken_fish,vegetarian,Count,0.02955880224154443,-0.08338160893905101,0.13976194237515863,1.000156492174525,Restaurant,W8T41JZK0ZMEP
chicken_fish,vegetarian,Proportion,-0.2744368457017603,-1.8971199848858813,1.2119409739751128,1.0032340037980876,Restaurant,SRQS8F7JWA9MZ
chicken_fish,vegetarian,Proportion,-0.10536051565782628,-1.3862943611198906,1.3110318766193438,1.002147309423496,Restaurant,2HRX9P6HKXA8V
chicken_fish,vegetarian,Proportion,0.12221763272424911,0.06765864847381486,0.17395330712343798,1.011388020582485,Restaurant,JHDN7CF1C03X5
chicken_fish,vegetarian,Proportion,0.1823215567939546,-0.19845093872383832,0.5653138090500605,1.0015905310953672,Restaurant,L69HYJ4Y3TR91
chicken_fish,vegetarian,Proportion,-1.171182981502945,-1.6607312068216509,-0.6931471805599453,1.0036912313593442,Restaurant,ED5J990H5VAZT
chicken_fish,vegetarian,Proportion,-0.020202707317519466,-0.09431067947124129,0.04879016416943205,1.0009517666589558,Restaurant,W8T41JZK0ZMEP
meat,mpbamod,Count,-0.01005033585350145,-0.06187540371808753,0.02955880224154443,1.0031835757801038,Restaurant,SRQS8F7JWA9MZ
meat,mpbamod,Count,0.01980262729617973,-0.09431067947124129,0.16551443847757333,1.0016824349287659,Restaurant,2HRX9P6HKXA8V
meat,mpbamod,Count,-0.030459207484708574,-0.08338160893905101,0.01980262729617973,1.0010987417864399,Restaurant,JHDN7CF1C03X5
meat,mpbamod,Count,0.02955880224154443,-0.040821994520255166,0.131028262406404,1.001874135031014,Restaurant,L69HYJ4Y3TR91
meat,mpbamod,Count,0.01980262729617973,-0.01005033585350145,0.03922071315328133,1.0000459492556788,Restaurant,ED5J990H5VAZT
meat,mpbamod,Count,0,-0.06187540371808753,0.058268908123975824,1.000205646238317,Restaurant,W8T41JZK0ZMEP
meat,mpbamod,Proportion,-0.07257069283483537,-0.4155154439616658,0.23111172096338664,0.9998767266158981,Restaurant,SRQS8F7JWA9MZ
meat,mpbamod,Proportion,-0.030459207484708574,-0.4462871026284195,0.4382549309311553,1.0014376508221505,Restaurant,2HRX9P6HKXA8V
meat,mpbamod,Proportion,-0.15082288973458366,-0.21072103131565253,-0.09431067947124129,0.9998565754610492,Restaurant,JHDN7CF1C03X5
meat,mpbamod,Proportion,-0.01005033585350145,-0.40047756659712525,0.5068176023684519,1.0012250443775401,Restaurant,L69HYJ4Y3TR91
meat,mpbamod,Proportion,0.02955880224154443,-0.11653381625595151,0.1906203596086497,1.0002876270527736,Restaurant,ED5J990H5VAZT
meat,mpbamod,Proportion,-0.01005033585350145,-0.09431067947124129,0.0769610411361284,0.9996758761193939,Restaurant,W8T41JZK0ZMEP
meat,vegan,Count,0.7371640659767196,0.5877866649021191,0.8919980393051105,1.0002389889303582,Restaurant,SRQS8F7JWA9MZ
