"outcome","restaurant","effect_type","series","estimate","ci_lower","ci_upper"
"chicken_fish","LBZEEFSBJNB3Z","level change","Base",0.12970704,-0.093159970375,0.364489066
"chicken_fish","LQ5EH4BKGV61T","level change","Base",-0.0735605085,-0.251342786,0.169726587925
"chicken_fish","S8MT0YGD2KTN9","level change","Base",0.1470115035,-0.081760475825,0.4517253435
"chicken_fish","SAFK7ND1HR6XS","level change","Base",0.0628059035,-0.084399125925,0.25361531925
"chicken_fish","SRQS8F7JWA9MZ","level change","Base",0.0052289785975,-0.08175321684095,0.090477811414
"chicken_fish","SRQS8F7JWA9MZ","level change","Base",0.00934151670756,-0.07577583850685,0.10237964897765
"chicken_fish","V3Q26BHF3SE2H","level change","Base",-0.019493752,-0.19080862425,0.24275021425
"chicken_fish","V3Q26BHF3SE2H","level change","Base",0.12870548,-0.160566043875,0.314991608
"chicken_fish","V3Q26BHF3SE2H","level change","Base",0.109122055,-0.057990384875,0.5176971955
"chicken_fish","V3Q26BHF3SE2H","level change","Base",0.032824302,-0.17407736075,0.21021307305
"chicken_fish","W8T41JZK0ZMEP","level change","Base",-0.0525102365,-0.2138579445,0.198735379
"chicken_fish","W8T41JZK0ZMEP","level change","Base",0.01704178035,-0.1639221298475,0.12523890315
"chicken_fish","W8T41JZK0ZMEP","level change","Base",-0.00750212300000001,-0.16323426405,0.1372474805
"chicken_fish","W8T41JZK0ZMEP","level change","Base",-0.06167837095,-0.201596080425,0.097638956
"chicken_fish","W8T41JZK0ZMEP","level change","Base",0.0458048865,-0.17736358015,0.30408791125
"chicken_fish","pooled","level change","Base",0.0639502,-0.0860232377,0.14557795025
"chicken_fish","1SQPTEGYPH0GA","slope change","Base",-0.186249614,-0.43636673715,0.0619703456000001
"chicken_fish","2HRX9P6HKXA8V","slope change","Base",-0.00022688595,-0.18137017375,0.241582407
"chicken_fish","78AY09MVJVTYE","slope change","Base",0.0204103052655,-0.0714925327173,0.1186750616
"chicken_fish","9XKJD8DQTH559","slope change","Base",-0.049740691,-0.315694976425,0.30536771125
"chicken_fish","9XKJD8DQTH559","slope change","Base",0.0033899615,-0.2852361606,0.370581952
"chicken_fish","C0BE4NDSW26QN","slope change","Base",0.0565682115,-0.2291704565,0.234635168675
"chicken_fish","C0BE4NDSW26QN","slope change","Base",0.0905586955,-0.13095508855,0.2324884935
"chicken_fish","ED5J990H5VAZT","slope change","Base",0.009254861,-0.112763483375,0.11599822715
"chicken_fish","EMBVNVD207CC6","slope change","Base",-0.3090908475,-0.6470593005,-0.0189095673
"chicken_fish","L69HYJ4Y3TR91","slope change","Base",-0.16237723,-0.5177365235,0.271297125
"chicken_fish","LBZEEFSBJNB3Z","slope change","Base",0.0619336,-0.125408876225,0.31555864045
"chicken_fish","LQ5EH4BKGV61T","slope change","Base",0.151776735,-0.259894807125,0.465079044
"chicken_fish","S8MT0YGD2KTN9","slope change","Base",0.0249408825,-0.11281688655,0.374833462
"chicken_fish","SAFK7ND1HR6XS","slope change","Base",-0.02867003,-0.34957323425,0.29634294125
"chicken_fish","SRQS8F7JWA9MZ","slope change","Base",0.07317675182,-0.0963351017335,0.28677574688175
"chicken_fish","SRQS8F7JWA9MZ","slope change","Base",0.061771568182,-0.14906258173585,0.237544610208825
"chicken_fish","V3Q26BHF3SE2H","slope change","Base",0.0073772725,-0.2626149376,0.261698757225
"chicken_fish","V3Q26BHF3SE2H","slope change","Base",-0.012863589,-0.29755578035,0.22565928835
"chicken_fish","V3Q26BHF3SE2H","slope change","Base",0.05074324975,-0.1756511269225,0.351514424
"chicken_fish","V3Q26BHF3SE2H","slope change","Base",-0.0301282815,-0.492285114125,0.230174605225
"chicken_fish","W8T41JZK0ZMEP","slope change","Base",-0.0939896555,-0.42866202675,0.1734400614
"chicken_fish","W8T41JZK0ZMEP","slope change","Base",-0.11928056,-0.47530115655,0.11572423125
"chicken_fish","W8T41JZK0ZMEP","slope change","Base",0.073609527,-0.12807937815,0.3839424735
"chicken_fish","W8T41JZK0ZMEP","slope change","Base",-0.000405692000000001,-0.3751656305,0.291487009225
"chicken_fish","W8T41JZK0ZMEP","slope change","Base",0.0302197705,-0.222200117275,0.292928124750001
"chicken_fish","pooled","slope change","Base",-0.012819615,-0.12711970835,0.1576893895
"chicken_fish","1SQPTEGYPH0GA","gender x level","Female",0.39120162,0.07786483275,0.699476377625
"chicken_fish","2HRX9P6HKXA8V","gender x level","Female",0.206734547,0.0137899383,0.4021599452
"chicken_fish","78AY09MVJVTYE","gender x level","Female",-0.322498776,-0.581051827125,-0.0759509945249999
"chicken_fish","9XKJD8DQTH559","gender x level","Female",0.4740987725,-0.1775645475,1.40195572775
"chicken_fish","9XKJD8DQTH559","gender x level","Female",-0.58293982,-1.492672034,0.0996645307500002
"chicken_fish","C0BE4NDSW26QN","gender x level","Female",-0.0849184075,-0.6541313315,0.43145654025
"chicken_fish","C0BE4NDSW26QN","gender x level","Female",-0.11526857125,-0.6298943421275,0.4416907457
"chicken_fish","ED5J990H5VAZT","gender x level","Female",-0.04803564225,-0.10566964855,0.00222820607
"chicken_fish","EMBVNVD207CC6","gender x level","Female",0.0286417345,-0.28871402825,0.48665036
"chicken_fish","L69HYJ4Y3TR91","gender x level","Female",-0.0818932875,-0.27033985475,0.106113834775
"chicken_fish","LBZEEFSBJNB3Z","gender x level","Female",-0.0710865975,-0.477287227,0.15771248075
