"fit_dir","model_col","type_fine","restaurant","variable","mean","q2.5","q97.5","rhat","ess_bulk"
"model_fits/finalized_redone_trunc/proportion_targeted/dairy_p/dairy_dishes_presence","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.0774702551004,-0.7733068,1.023099,1.05244722412622,81.7484244947129
"model_fits/finalized_redone_trunc/proportion_targeted/dairy_p/dairy_dishes_presence","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.0912290709731667,-1.9400275,1.5458335,1.0276814764368,86.9471700283794
"model_fits/finalized_redone_trunc/proportion_targeted/egg_p/egg_dishes_count","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.05004588498975,-0.2853868,0.452481199999999,1.00971805395007,223.838355293331
"model_fits/finalized_redone_trunc/proportion_targeted/egg_p/egg_dishes_count","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.00121578759225,-1.7186645,1.6757705,1.00248197301437,573.210704598384
"model_fits/finalized_redone_trunc/proportion_targeted/egg_p/egg_dishes_presence","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.09133936645245,-0.8337048,1.0136285,1.00209049997432,314.924123960332
"model_fits/finalized_redone_trunc/proportion_targeted/egg_p/egg_dishes_presence","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.0342320173,-1.5845865,1.704303,1.0002727915977,656.07938908108
"model_fits/finalized_redone_trunc/proportion_targeted/untextured_p/untextured_dishes_count","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.0922855979078333,0.01649804,0.1758978,1.2735883046351,9.04857983764835
"model_fits/finalized_redone_trunc/proportion_targeted/untextured_p/untextured_dishes_count","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.382995971865417,-1.3785445,1.9569045,1.49087702138753,5.87847153526958
"model_fits/finalized_redone_trunc/proportion_targeted/untextured_p/untextured_dishes_presence","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.0922855979078333,0.01649804,0.1758978,1.2735883046351,9.04857983764835
"model_fits/finalized_redone_trunc/proportion_targeted/untextured_p/untextured_dishes_presence","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.382995971865417,-1.3785445,1.9569045,1.49087702138753,5.87847153526958
"model_fits/finalized_redone_trunc/proportion/chicken_fish/mpbamod_dishes_count","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.00577864642968167,-0.068247825,0.068627735,1.00768572338554,441.691499744107
"model_fits/finalized_redone_trunc/proportion/chicken_fish/mpbamod_dishes_count","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.0117897202929,-1.651449,1.6264845,1.00167907414423,1377.66764084173
"model_fits/finalized_redone_trunc/proportion/chicken_fish/mpbamod_dishes_prop","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.30799159983397,-0.9630254,1.4743095,1.00078508186701,803.132187485461
"model_fits/finalized_redone_trunc/proportion/chicken_fish/mpbamod_dishes_prop","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.0321283079079833,-1.6402085,1.594347,1.00165609770194,1855.28876411901
"model_fits/finalized_redone_trunc/proportion/chicken_fish/vegan_dishes_count","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.108706688404667,-0.1041026,0.34889095,1.00287070629228,280.308288161108
"model_fits/finalized_redone_trunc/proportion/chicken_fish/vegan_dishes_count","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.0866249551656667,-1.7488235,1.5515295,1.00114979934542,929.106489975337
"model_fits/finalized_redone_trunc/proportion/chicken_fish/vegan_dishes_prop","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",-0.205232374846167,-1.4225575,1.0594485,1.00320238999202,670.4526215419
"model_fits/finalized_redone_trunc/proportion/chicken_fish/vegan_dishes_prop","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.023327228012,-1.7145795,1.576066,1.00152986626679,1505.62400008246
"model_fits/finalized_redone_trunc/proportion/chicken_fish/vegetarian_dishes_count","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.0692846234446,-0.04207303,0.2005287,1.03072467010167,183.894821905864
"model_fits/finalized_redone_trunc/proportion/chicken_fish/vegetarian_dishes_count","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.0183543901211333,-1.6467975,1.6687295,1.00260955551455,988.483848222431
"model_fits/finalized_redone_trunc/proportion/chicken_fish/vegetarian_dishes_prop","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",-0.7306225997905,-2.108024,0.7386916,1.00229954706793,636.780009644196
"model_fits/finalized_redone_trunc/proportion/chicken_fish/vegetarian_dishes_prop","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.0317251129491167,-1.6340475,1.7063145,1.00156303256708,1659.66408836076
"model_fits/finalized_redone_trunc/proportion/meat/mpbamod_dishes_count","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.019912121231925,-0.058970035,0.0935824849999999,1.02193288153117,117.933100054522
"model_fits/finalized_redone_trunc/proportion/meat/mpbamod_dishes_count","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.004576356417975,-1.6154525,1.65535,1.00236505393679,470.849316998645
"model_fits/finalized_redone_trunc/proportion/meat/mpbamod_dishes_prop","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.5215024297555,-0.1174251,1.080053,1.00550860518848,197.185285012857
"model_fits/finalized_redone_trunc/proportion/meat/mpbamod_dishes_prop","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.02200403935775,-1.68393,1.71229,1.00609264607988,450.316321854849
"model_fits/finalized_redone_trunc/proportion/meat/vegan_dishes_count","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.20236463549275,-0.09957894,0.51287955,1.02580915992028,72.7095908162621
"model_fits/finalized_redone_trunc/proportion/meat/vegan_dishes_count","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.044194911760175,-1.5735365,1.710515,1.00743938242708,343.873480092467
"model_fits/finalized_redone_trunc/proportion/meat/vegan_dishes_prop","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.12744595409674,-0.90874695,1.147223,1.03274237024917,168.453037456405
"model_fits/finalized_redone_trunc/proportion/meat/vegan_dishes_prop","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.057880513898,-1.6290415,1.76878,1.00512867168673,495.218354807987
"model_fits/finalized_redone_trunc/proportion/meat/vegetarian_dishes_count","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.0222066233362025,-0.01408858,0.05868182,1.00522769877255,132.784958563042
"model_fits/finalized_redone_trunc/proportion/meat/vegetarian_dishes_count","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.000554267128250001,-1.589189,1.685816,1.00231681063662,648.555207833432
"model_fits/finalized_redone_trunc/proportion/meat/vegetarian_dishes_prop","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",-0.5718000548385,-1.353423,0.2553203,1.0492220139393,111.818453896553
"model_fits/finalized_redone_trunc/proportion/meat/vegetarian_dishes_prop","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.04021864549425,-1.6392995,1.6482605,1.00425246892611,398.357383488238
"model_fits/finalized_redone_trunc/proportion/nonvegan/mpbamod_dishes_count","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.021734075584225,-0.1161103,0.12215155,1.02172248153063,54.7127717333438
"model_fits/finalized_redone_trunc/proportion/nonvegan/mpbamod_dishes_count","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.02613509459225,-1.628513,1.555281,1.00724592241782,364.888336253725
"model_fits/finalized_redone_trunc/proportion/nonvegan/mpbamod_dishes_prop","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.1658963072635,-0.68893345,0.9138245,1.01120456600385,160.374152711886
"model_fits/finalized_redone_trunc/proportion/nonvegan/mpbamod_dishes_prop","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.02229541844345,-1.7589475,1.697371,1.02289326982391,270.927446655716
"model_fits/finalized_redone_trunc/proportion/nonvegan/vegan_dishes_count","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.158486085551775,-0.15572995,0.4261331,1.0608545877844,54.5821444700347
"model_fits/finalized_redone_trunc/proportion/nonvegan/vegan_dishes_count","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.060944689242275,-1.582815,1.725325,1.00042038965971,403.257870288067
"model_fits/finalized_redone_trunc/proportion/nonvegan/vegan_dishes_prop","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.68973722198825,-0.2323035,1.5623135,1.01629986066628,89.1270826923334
"model_fits/finalized_redone_trunc/proportion/nonvegan/vegan_dishes_prop","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.00818353825025,-1.6209005,1.5869015,1.01190690226654,356.682434330256
"model_fits/finalized_redone_trunc/proportion/nonvegan/vegetarian_dishes_count","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.04279268093005,0.000532632050000002,0.087351175,1.018935244326,92.0736340151702
"model_fits/finalized_redone_trunc/proportion/nonvegan/vegetarian_dishes_count","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.089767610616325,-1.630613,1.489106,1.00258474699045,427.446673814282
"model_fits/finalized_redone_trunc/proportion/nonvegan/vegetarian_dishes_prop","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.72477785501675,0.1219891,1.3414125,1.03647430644444,116.843515772841
"model_fits/finalized_redone_trunc/proportion/nonvegan/vegetarian_dishes_prop","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.089633351631,-1.593032,1.7575695,1.00532067861989,369.971182631885
"model_fits/finalized_redone_trunc/proportion/total/mpbamod_dishes_count","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.0307850621972,-0.082067765,0.12519805,1.02461036892935,106.529919189731
"model_fits/finalized_redone_trunc/proportion/total/mpbamod_dishes_count","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.00714448820825,-1.6997215,1.759469,1.0105795757673,381.198209285949
"model_fits/finalized_redone_trunc/proportion/total/mpbamod_dishes_prop","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.221759154955,-0.69948295,1.0797435,1.0119905071951,101.511841384371
"model_fits/finalized_redone_trunc/proportion/total/mpbamod_dishes_prop","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.03612536935225,-1.6251515,1.705601,1.00189924636331,363.749584406986
"model_fits/finalized_redone_trunc/proportion/total/vegan_dishes_count","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.1876410516495,-0.09456651,0.4343811,1.03217282885731,72.7225457249798
"model_fits/finalized_redone_trunc/proportion/total/vegan_dishes_count","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.08981135469025,-1.5654655,1.679058,1.00976971202128,336.44370091866
"model_fits/finalized_redone_trunc/proportion/total/vegan_dishes_prop","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.87409443489875,-0.085613265,1.8120365,1.0128693353444,160.791492686065
"model_fits/finalized_redone_trunc/proportion/total/vegan_dishes_prop","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.0036230353235,-1.589488,1.59861,1.00171207895286,520.295358200633
"model_fits/finalized_redone_trunc/proportion/total/vegetarian_dishes_count","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.044727462589425,0.010040493,0.0837572,1.02545796645636,87.1446174388576
"model_fits/finalized_redone_trunc/proportion/total/vegetarian_dishes_count","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.0056301779795,-1.6177215,1.568472,1.00383074089851,397.653468749258
"model_fits/finalized_redone_trunc/proportion/total/vegetarian_dishes_prop","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.9358230513175,0.09650922,1.6311105,1.00789984355775,116.85435916426
"model_fits/finalized_redone_trunc/proportion/total/vegetarian_dishes_prop","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.07546262415325,-1.579871,1.7729105,1.00555766483354,378.487347382111
"model_fits/finalized_redone_trunc/proportion/vegan/mpbamod_dishes_count","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.03951036083625,-0.05419001,0.14451975,1.00976359991991,177.506737884002
"model_fits/finalized_redone_trunc/proportion/vegan/mpbamod_dishes_count","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.00664834064675,-1.5973835,1.6647675,1.00561217491989,505.514881428441
"model_fits/finalized_redone_trunc/proportion/vegan/mpbamod_dishes_prop","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.0072937928395,-0.97799355,1.0202315,1.01584512445743,171.519401881696
"model_fits/finalized_redone_trunc/proportion/vegan/mpbamod_dishes_prop","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.045258675542,-1.810756,1.582455,1.00040470519035,520.003592980771
"model_fits/finalized_redone_trunc/proportion/vegan/vegan_dishes_count","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.126576163521,-0.039215125,0.3073441,1.01367583470913,174.114048948633
"model_fits/finalized_redone_trunc/proportion/vegan/vegan_dishes_count","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.04927806736585,-1.7683545,1.618854,1.00764799898711,716.537513621848
"model_fits/finalized_redone_trunc/proportion/vegan/vegan_dishes_prop","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",1.52601324297667,0.48635435,2.3932355,1.00076641190236,494.115656319137
"model_fits/finalized_redone_trunc/proportion/vegan/vegan_dishes_prop","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.0085125236365,-1.623937,1.660246,1.00392364954132,1034.730477673
"model_fits/finalized_redone_trunc/proportion/vegan/vegetarian_dishes_count","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.04886597446098,-0.000960649949999998,0.10200505,1.02697827685503,132.991202190121
"model_fits/finalized_redone_trunc/proportion/vegan/vegetarian_dishes_count","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.0228855302515,-1.642946,1.5770595,1.00483627375316,723.323022308947
"model_fits/finalized_redone_trunc/proportion/vegan/vegetarian_dishes_prop","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",1.26185195176,0.44572905,2.0325345,1.01170145582976,337.960511942749
"model_fits/finalized_redone_trunc/proportion/vegan/vegetarian_dishes_prop","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.00653196466925,-1.60186,1.6681555,1.00429544287595,727.804140033709
"model_fits/finalized_redone_trunc/proportion/vegetarian/mpbamod_dishes_count","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.0547714335586475,-0.1609326,0.2418488,1.06608340023127,35.0622014269724
"model_fits/finalized_redone_trunc/proportion/vegetarian/mpbamod_dishes_count","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.006757110686,-1.6202825,1.70095,1.00154687951154,575.382838087598
"model_fits/finalized_redone_trunc/proportion/vegetarian/mpbamod_dishes_prop","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",-0.08045111354675,-1.236651,1.111525,1.00511630939998,145.936137544078
"model_fits/finalized_redone_trunc/proportion/vegetarian/mpbamod_dishes_prop","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.04257014007125,-1.652402,1.7041155,1.00475684570642,484.051495616851
"model_fits/finalized_redone_trunc/proportion/vegetarian/vegan_dishes_count","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.169237861055275,-0.01413024,0.3699414,1.02376963831623,84.1489784887432
"model_fits/finalized_redone_trunc/proportion/vegetarian/vegan_dishes_count","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.070552559378075,-1.662658,1.5391545,1.00376528664992,382.107241834101
"model_fits/finalized_redone_trunc/proportion/vegetarian/vegan_dishes_prop","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.9764075231025,0.21329385,1.7890545,1.04992891750951,119.926386275042
"model_fits/finalized_redone_trunc/proportion/vegetarian/vegan_dishes_prop","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.027632478219,-1.5976405,1.668073,1.00518521767044,333.442257196673
"model_fits/finalized_redone_trunc/proportion/vegetarian/vegetarian_dishes_count","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.0634897960781,-0.0029978785,0.13001035,1.01351505101277,66.8388649223835
"model_fits/finalized_redone_trunc/proportion/vegetarian/vegetarian_dishes_count","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.0168377172595,-1.6543065,1.699197,1.00343549940139,457.48287398296
"model_fits/finalized_redone_trunc/proportion/vegetarian/vegetarian_dishes_prop","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",1.8860931210685,0.90462495,2.5259915,1.03788168003397,123.026403739536
"model_fits/finalized_redone_trunc/proportion/vegetarian/vegetarian_dishes_prop","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.073673921145825,-1.590231,1.7157305,1.00140774683281,330.755947263645
"model_fits/finalized_redone_trunc/t2_its_targeted/breakfast_t2","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",-0.176239037917333,-0.38085325,0.0390556399999998,1.13572199656446,20.2911074287118
"model_fits/finalized_redone_trunc/t2_its_targeted/breakfast_t2","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.0018446341749,-0.5099416,0.5138885,1.17352736837996,12.7503759021308
"model_fits/finalized_redone_trunc/t2_its_targeted/chicken_t2","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.913786887634333,-0.39604695,2.05172,1.01359567793817,193.770182941458
"model_fits/finalized_redone_trunc/t2_its_targeted/chicken_t2","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.143936779595533,-1.037961,0.778209999999999,1.00489722787976,273.753822087718
"model_fits/finalized_redone_trunc/t2_its_targeted/dairy_t2","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.518400135589,-0.38399945,1.423312,1.03478837522252,101.909620991679
"model_fits/finalized_redone_trunc/t2_its_targeted/dairy_t2","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.105061559352333,-0.797252,0.573067449999999,1.07430866183758,36.1851602620564
"model_fits/finalized_redone_trunc/t2_its_targeted/textured_t2","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.452479521107333,-0.2080757,1.267826,1.66816498839986,4.85254206900665
"model_fits/finalized_redone_trunc/t2_its_targeted/textured_t2","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.301217781253967,-1.034218,0.38319255,1.36965432306293,7.25138388406878
"model_fits/finalized_redone_trunc/t2_its_targeted/untextured_t2","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.651179597589667,-0.2896202,1.571497,1.06599765397623,46.6912984583135
"model_fits/finalized_redone_trunc/t2_its_targeted/untextured_t2","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.137493536368667,-0.6009902,0.23934365,1.10496452458467,28.4401434454597
"model_fits/finalized_redone_trunc/t2_its/chicken_fish","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.0138767870051333,-0.18805905,0.22083535,1.13349842644907,18.8462203546077
"model_fits/finalized_redone_trunc/t2_its/chicken_fish","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.467816205957667,0.15602705,0.7847307,1.03796914604619,50.9690407151888
"model_fits/finalized_redone_trunc/t2_its/meat","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",-0.056100062927,-0.1952326,0.0510347,2.02189002625313,1.40662417050524
"model_fits/finalized_redone_trunc/t2_its/meat","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.2173848110216,0.02681275,0.44929035,1.68192559144025,1.62910384893261
"model_fits/finalized_redone_trunc/t2_its/nonvegan","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.0794643819,0.0529546,0.10341935,1.11876294874455,5.64216390537337
"model_fits/finalized_redone_trunc/t2_its/nonvegan","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.328281549,0.29225305,0.373773,1.02190005558809,9.9992450122464
"model_fits/finalized_redone_trunc/t2_its/vegan","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.187483462664,-0.1246024,0.44904495,1.04002359987779,15.3156264336368
"model_fits/finalized_redone_trunc/t2_its/vegan","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.114433069728,0.01083225,0.2574586,1.09873305935545,43.1107127184188
"model_fits/finalized_redone_trunc/t2_its/vegetarian","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.1153585447141,-0.11028195,0.42511665,1.22097268383495,11.7787782839776
"model_fits/finalized_redone_trunc/t2_its/vegetarian","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",0.121339379375,0.02448875,0.22076535,1.01304501188119,33.1571399804258
"model_fits/finalized_redone_trunc/t2_proportion_targeted/breakfast_p/breakfast_dishes_count","mu_gamma[1]","pooled_mu_gamma",NA,"mu_gamma[1]",0.5123040990477,-0.32065845,1.3618325,1.03017608585881,42.76475907544
"model_fits/finalized_redone_trunc/t2_proportion_targeted/breakfast_p/breakfast_dishes_count","mu_gamma[2]","pooled_mu_gamma",NA,"mu_gamma[2]",-0.0562787153207,-1.775644,1.592858,1.00576260181205,344.367369415638
