"fit_dir","variable","model_col","type_fine","restaurant","transform","mean","median","sd","q2.5","q97.5","mean_t","q2.5_t","q97.5_t","rhat","ess_bulk","ess_tail"
"model_fits/finalized_redone_trunc_cp/t2_proportion/nonvegan/vegetarian_dishes_count","beta[49,3]","exposure_JHDN7CF1C03X5_1","level","JHDN7CF1C03X5","exp",-0.000273775645653433,-0.0002755782,0.0065584589580238,-0.0130009227,0.01282607645,0.999726261827479,0.987083224238176,1.01290868336494,1.00024105810254,2734.55330748851,2550.67888622642
"model_fits/finalized_redone_trunc_cp/t2_proportion/nonvegan/vegetarian_dishes_count","beta[50,4]","exposure_L69HYJ4Y3TR91_1","level","L69HYJ4Y3TR91","exp",0.0606426818238963,0.060460707,0.0173794563167578,0.0268983188,0.094242682225,1.0625191889312,1.0272633440833,1.09882637919288,1.00178894315104,2481.6748263905,2309.89052604119
"model_fits/finalized_redone_trunc_cp/t2_proportion/nonvegan/vegetarian_dishes_count","beta[51,10]","exposure_LBZEEFSBJNB3Z_1","level","LBZEEFSBJNB3Z","exp",0.0297780207374543,0.030350345,0.0177481404309728,-0.005977176575,0.062427895475,1.03022581980182,0.994040651207285,1.06441770681765,1.00212876337868,1752.3173907445,2246.91299887558
"model_fits/finalized_redone_trunc_cp/t2_proportion/nonvegan/vegetarian_dishes_count","beta[52,14]","exposure_LFZFT3VASXPED_1","level","LFZFT3VASXPED","exp",0.0123504228554753,0.013008011,0.048114128491821,-0.083914988,0.105114397,1.01242700427405,0.919509422107545,1.11083767958543,1.00049584056498,2543.87434587178,2530.79606279166
"model_fits/finalized_redone_trunc_cp/t2_proportion/nonvegan/vegetarian_dishes_count","beta[53,17]","exposure_LQ5EH4BKGV61T_1","level","LQ5EH4BKGV61T","exp",0.083677742937017,0.0810469855,0.0453778318161117,0.00335019623,0.18193679275,1.08727845418475,1.00335581440964,1.19953837196188,1.00217409822637,1922.03556598066,2000.1015150883
"model_fits/finalized_redone_trunc_cp/t2_proportion/nonvegan/vegetarian_dishes_count","beta[54,13]","exposure_S8MT0YGD2KTN9_1","level","S8MT0YGD2KTN9","exp",-0.0374793451048893,-0.037309,0.0107345964921846,-0.059011701875,-0.01708272245,0.963214312605954,0.942695737784869,0.98306235994435,1.00111606924232,2009.98957763295,1601.78303406496
"model_fits/finalized_redone_trunc_cp/t2_proportion/nonvegan/vegetarian_dishes_count","beta[55,11]","exposure_SAFK7ND1HR6XS_1","level","SAFK7ND1HR6XS","exp",0.0618191344492137,0.0600501555,0.0547665222025915,-0.0409127811,0.172132456,1.06376992799384,0.959912848839583,1.1878351586881,1.00102020959533,2483.20202428681,2452.3377875361
"model_fits/finalized_redone_trunc_cp/t2_proportion/nonvegan/vegetarian_dishes_count","beta[56,1]","exposure_SRQS8F7JWA9MZ_1","level","SRQS8F7JWA9MZ","exp",0.0484258171853333,0.048288725,0.0107528237542562,0.028005702,0.069904107225,1.04961750535131,1.02840154835034,1.07240534039943,0.999553266312974,2158.47736744013,2723.47250222678
"model_fits/finalized_redone_trunc_cp/t2_proportion/nonvegan/vegetarian_dishes_count","beta[57,9]","exposure_V3Q26BHF3SE2H_1","level","V3Q26BHF3SE2H","exp",0.075914498902,0.0755746775,0.0189219968536414,0.0401096435,0.11396228875,1.07887032561622,1.04092489858489,1.12070986071751,1.00065298994686,2443.05600337041,2789.36974728854
"model_fits/finalized_redone_trunc_cp/t2_proportion/nonvegan/vegetarian_dishes_count","beta[58,6]","exposure_W8T41JZK0ZMEP_1","level","W8T41JZK0ZMEP","exp",0.0251466401944,0.025021026,0.00554373366317291,0.014535445825,0.0360396527,1.02546548395742,1.01464159912257,1.0366969535092,1.00163779818325,2742.03413921364,2827.63350398092
"model_fits/finalized_redone_trunc_cp/t2_proportion/nonvegan/vegetarian_dishes_count","mu_gamma[1]","mu_gamma[1]","pooled_mu_gamma",NA,"exp",0.0413297740115867,0.040958957,0.0156226695814144,0.0108451235,0.073729165,1.04219573795121,1.01090414502413,1.07651520801424,1.00339872863888,637.525913883504,1288.52634282946
"model_fits/finalized_redone_trunc_cp/t2_proportion/nonvegan/vegetarian_dishes_count","mu_gamma[2]","mu_gamma[2]","pooled_mu_gamma",NA,"exp",0.01103244786576,0.00503999935,0.977368981524567,-1.8655311425,1.8733332825,1.01109352973958,0.154813959769948,6.50995980920375,1.00030742353525,2464.26069956138,2689.11500077577
"model_fits/finalized_redone_trunc_cp/t2_proportion/nonvegan/vegetarian_dishes_prop","beta[41,15]","exposure_1SQPTEGYPH0GA_1","level","1SQPTEGYPH0GA","exp_p10",-0.9931204781696,-0.98215179,0.428884193041804,-1.761729635,-0.163871007,0.905460117082019,0.838472945578994,0.983746437405529,1.0157134399852,244.902653894582,290.004150249756
"model_fits/finalized_redone_trunc_cp/t2_proportion/nonvegan/vegetarian_dishes_prop","beta[42,2]","exposure_2HRX9P6HKXA8V_1","level","2HRX9P6HKXA8V","exp_p10",-0.233345421512207,-0.20441334,0.651588329338952,-1.5966346,0.97858704425,0.976935602960402,0.852430617698914,1.10280695235708,1.00958648903703,808.80644675218,2434.87557020832
"model_fits/finalized_redone_trunc_cp/t2_proportion/nonvegan/vegetarian_dishes_prop","beta[43,18]","exposure_78AY09MVJVTYE_1","level","78AY09MVJVTYE","exp_p10",-0.048479164201699,-0.06475691,0.23329620121442,-0.5017562665,0.42163685125,0.995163815760105,0.951062377932851,1.04306519903568,1.01081962274136,1947.58485211745,2330.33815721414
"model_fits/finalized_redone_trunc_cp/t2_proportion/nonvegan/vegetarian_dishes_prop","beta[44,16]","exposure_9XKJD8DQTH559_1","level","9XKJD8DQTH559","exp_p10",1.23520301544557,1.2527692,0.415174772029895,0.50051033775,2.03648622,1.13147297495793,1.05132474807763,1.22586733495815,1.01780328020944,210.032067989879,232.911528072569
"model_fits/finalized_redone_trunc_cp/t2_proportion/nonvegan/vegetarian_dishes_prop","beta[45,8]","exposure_C0BE4NDSW26QN_1","level","C0BE4NDSW26QN","exp_p10",0.0151813711587667,0.0292776565,0.506260616978041,-0.89786455025,0.99441480525,1.0015192900694,0.914126371523119,1.10455383093833,1.01197849810247,271.438590527777,2233.43819309045
"model_fits/finalized_redone_trunc_cp/t2_proportion/nonvegan/vegetarian_dishes_prop","beta[46,12]","exposure_CB2KHY1C2G9PT_1","level","CB2KHY1C2G9PT","exp_p10",-0.0293638625258827,-0.011548837,0.294802394076613,-0.6268020235,0.5436317825,0.997067920712855,0.939243793623747,1.05586800082261,1.00470582171003,2477.92140734313,2008.25171405983
"model_fits/finalized_redone_trunc_cp/t2_proportion/nonvegan/vegetarian_dishes_prop","beta[47,5]","exposure_ED5J990H5VAZT_1","level","ED5J990H5VAZT","exp_p10",1.25824565176503,1.2771889,0.436108082575076,0.4200377645,2.13607713,1.13408319314513,1.04289841719705,1.23813685452087,1.00884986941718,926.250394006912,2086.53344036741
"model_fits/finalized_redone_trunc_cp/t2_proportion/nonvegan/vegetarian_dishes_prop","beta[48,7]","exposure_EMBVNVD207CC6_1","level","EMBVNVD207CC6","exp_p10",0.633015314947013,0.63263738,0.473869656189428,-0.293797436,1.510294975,1.06534802678768,0.971047645314078,1.16303096408171,1.01466330449523,312.734688775012,1940.78923187306
"model_fits/finalized_redone_trunc_cp/t2_proportion/nonvegan/vegetarian_dishes_prop","beta[49,3]","exposure_JHDN7CF1C03X5_1","level","JHDN7CF1C03X5","exp_p10",-0.20655792151227,-0.19309295,0.428005502863231,-1.0745844975,0.629225277,0.979556077437851,0.89811383853007,1.06494433234855,1.00581162921682,2047.698260732,2200.05813445256
"model_fits/finalized_redone_trunc_cp/t2_proportion/nonvegan/vegetarian_dishes_prop","beta[50,4]","exposure_L69HYJ4Y3TR91_1","level","L69HYJ4Y3TR91","exp_p10",1.53132319983843,1.51485035,0.79986635638953,0.08360472425,3.222347365,1.16547918492717,1.00839551877451,1.3802087232996,1.00530208796305,1809.68999514056,2497.71055970176
"model_fits/finalized_redone_trunc_cp/t2_proportion/nonvegan/vegetarian_dishes_prop","beta[51,10]","exposure_LBZEEFSBJNB3Z_1","level","LBZEEFSBJNB3Z","exp_p10",-0.00859125052791667,0.0147765565,0.460979765508299,-0.97306766975,0.85782668625,0.999141243889473,0.907277640621484,1.08956950493282,1.01587158622441,407.782314935724,1709.02476424589
"model_fits/finalized_redone_trunc_cp/t2_proportion/nonvegan/vegetarian_dishes_prop","beta[52,14]","exposure_LFZFT3VASXPED_1","level","LFZFT3VASXPED","exp_p10",1.11413981276229,1.0591685,0.943960075575472,-0.6419110265,3.062617395,1.11785758318711,0.937825761416591,1.35833779067791,1.01774863868938,354.058959162494,2166.18636902417
"model_fits/finalized_redone_trunc_cp/t2_proportion/nonvegan/vegetarian_dishes_prop","beta[53,17]","exposure_LQ5EH4BKGV61T_1","level","LQ5EH4BKGV61T","exp_p10",-0.0668212034247543,-0.043354057,0.704977151766253,-1.4363477225,1.247668615,0.993340155379692,0.866204052051163,1.13288430332913,1.00088135660848,1451.26947489566,2010.37566765091
"model_fits/finalized_redone_trunc_cp/t2_proportion/nonvegan/vegetarian_dishes_prop","beta[54,13]","exposure_S8MT0YGD2KTN9_1","level","S8MT0YGD2KTN9","exp_p10",-1.01192752306669,-1.0028692,0.355855043607497,-1.7135782225,-0.33365192725,0.903758814499738,0.84252004710949,0.967185286056301,1.00395837295875,1095.44753717479,2210.02821006374
"model_fits/finalized_redone_trunc_cp/t2_proportion/nonvegan/vegetarian_dishes_prop","beta[55,11]","exposure_SAFK7ND1HR6XS_1","level","SAFK7ND1HR6XS","exp_p10",0.583293355584093,0.5090249,0.92198661063414,-1.070613245,2.5934608025,1.06006405501582,0.898470573042178,1.29608227569811,1.03416725814205,90.6096464670812,21.9866969773282
"model_fits/finalized_redone_trunc_cp/t2_proportion/nonvegan/vegetarian_dishes_prop","beta[56,1]","exposure_SRQS8F7JWA9MZ_1","level","SRQS8F7JWA9MZ","exp_p10",0.770456454313333,0.7652456,0.168743881257024,0.44852620875,1.1063650375,1.08009137650419,1.04587370859762,1.11698881180753,1.0034787648215,1774.92845352083,2791.56990201322
"model_fits/finalized_redone_trunc_cp/t2_proportion/nonvegan/vegetarian_dishes_prop","beta[57,9]","exposure_V3Q26BHF3SE2H_1","level","V3Q26BHF3SE2H","exp_p10",0.353618011046887,0.34951014,0.294156185800704,-0.20026834025,0.92844544375,1.03599446494381,0.980172370983951,1.0972911419283,1.00513885297622,758.133219268818,2517.21239071478
"model_fits/finalized_redone_trunc_cp/t2_proportion/nonvegan/vegetarian_dishes_prop","beta[58,6]","exposure_W8T41JZK0ZMEP_1","level","W8T41JZK0ZMEP","exp_p10",0.631207902491353,0.63639717,0.51238028711451,-0.3579960945,1.621311115,1.06515549185839,0.964833617651608,1.17601442022812,1.00771355994412,1047.19025567064,2128.41711157981
"model_fits/finalized_redone_trunc_cp/t2_proportion/nonvegan/vegetarian_dishes_prop","mu_gamma[1]","mu_gamma[1]","pooled_mu_gamma",NA,"exp_p10",0.304738249716951,0.296638315,0.275203565814075,-0.23386937425,0.79183417975,1.0309429047359,0.97688441749297,1.08240283600056,1.03252746942009,78.7930481864926,842.007574648544
"model_fits/finalized_redone_trunc_cp/t2_proportion/nonvegan/vegetarian_dishes_prop","mu_gamma[2]","mu_gamma[2]","pooled_mu_gamma",NA,"exp_p10",0.0213112312007607,0.099284957,0.976509931980485,-1.9518011275,1.919670135,1.00213339557696,0.822686468388785,1.2116305488546,1.0211870321498,2207.77692761208,2226.46482083416
"model_fits/finalized_redone_trunc_cp/t2_proportion/total/mpbamod_dishes_count","beta[41,15]","exposure_1SQPTEGYPH0GA_1","level","1SQPTEGYPH0GA","exp",0.0432090309031533,0.043267045,0.0223580341726052,-0.00588214203,0.090490287775,1.04415613294007,0.994135123897297,1.09471087551168,1.59116526788564,1671.4438768632,710.195924755929
"model_fits/finalized_redone_trunc_cp/t2_proportion/total/mpbamod_dishes_count","beta[42,2]","exposure_2HRX9P6HKXA8V_1","level","2HRX9P6HKXA8V","exp",-0.11939958377475,-0.112219015,0.0566338110200562,-0.247914005,-0.00565039563749999,0.887453118037119,0.780427053216875,0.994365537823685,1.65856673624036,916.015757218883,899.804705963409
"model_fits/finalized_redone_trunc_cp/t2_proportion/total/mpbamod_dishes_count","beta[43,18]","exposure_78AY09MVJVTYE_1","level","78AY09MVJVTYE","exp",-0.119408574476,-0.115625685,0.0273878120609502,-0.1805279515,-0.063489227475,0.887445139247129,0.834829345638366,0.93848422909103,1.62907253237125,880.675329665252,291.905613708725
"model_fits/finalized_redone_trunc_cp/t2_proportion/total/mpbamod_dishes_count","beta[44,16]","exposure_9XKJD8DQTH559_1","level","9XKJD8DQTH559","exp",0.063754481874,0.0669458845,0.00964907170481316,0.043197506425,0.078293166775,1.06583068588256,1.04414409965486,1.08143965437734,1.17697098574188,11.6365325793961,964.622044424737
"model_fits/finalized_redone_trunc_cp/t2_proportion/total/mpbamod_dishes_count","beta[45,8]","exposure_C0BE4NDSW26QN_1","level","C0BE4NDSW26QN","exp",-0.00256955985611,-0.0245409275,0.0502002208485391,-0.087333878275,0.11372589,0.997433738636987,0.916371088153198,1.12044495761993,1.32167850122499,22.8338355166021,1182.72739651072
"model_fits/finalized_redone_trunc_cp/t2_proportion/total/mpbamod_dishes_count","beta[46,12]","exposure_CB2KHY1C2G9PT_1","level","CB2KHY1C2G9PT","exp",-0.0697724112272683,-0.0709830325,0.0232923704392762,-0.12007847575,-0.017584523275,0.932606046420393,0.886850837701649,0.982569182189954,1.64128674716985,1731.85174601904,612.602232785452
"model_fits/finalized_redone_trunc_cp/t2_proportion/total/mpbamod_dishes_count","beta[47,5]","exposure_ED5J990H5VAZT_1","level","ED5J990H5VAZT","exp",0.0145940386661732,0.0124838845,0.00672905114158992,0.00527699703,0.029501405625,1.01470105159836,1.00529094490233,1.02994088318153,1.20118356669631,10.6819774878222,497.428538001445
"model_fits/finalized_redone_trunc_cp/t2_proportion/total/mpbamod_dishes_count","beta[48,7]","exposure_EMBVNVD207CC6_1","level","EMBVNVD207CC6","exp",0.1211714515636,0.0987129625,0.0529839513921293,0.0396162264,0.25299603525,1.12881843346256,1.04041141513129,1.28787817070953,1.21544206194613,14.7308900833028,184.147396777612
"model_fits/finalized_redone_trunc_cp/t2_proportion/total/mpbamod_dishes_count","beta[49,3]","exposure_JHDN7CF1C03X5_1","level","JHDN7CF1C03X5","exp",0.0117419933128057,0.015700704,0.0154907833847267,-0.0208552795,0.0319446921,1.01181120113027,0.979360687882509,1.03246040050937,1.24672943485175,8.87180476285642,685.522547348178
"model_fits/finalized_redone_trunc_cp/t2_proportion/total/mpbamod_dishes_count","beta[50,4]","exposure_L69HYJ4Y3TR91_1","level","L69HYJ4Y3TR91","exp",0.0629814600954247,0.0526986195,0.0613753473302929,-0.00594837013,0.19844540225,1.06500709391837,0.994069286397069,1.21950544334328,1.34774231187766,6.99222449486874,466.995148596366
"model_fits/finalized_redone_trunc_cp/t2_proportion/total/mpbamod_dishes_count","beta[51,10]","exposure_LBZEEFSBJNB3Z_1","level","LBZEEFSBJNB3Z","exp",-0.00187561065396533,0.00357131395,0.0306734465247293,-0.07227618915,0.0594011849,0.998126147204506,0.930273928761432,1.06120089312598,1.63819680013331,1164.42721702031,1212.09380341278
"model_fits/finalized_redone_trunc_cp/t2_proportion/total/mpbamod_dishes_count","beta[52,14]","exposure_LFZFT3VASXPED_1","level","LFZFT3VASXPED","exp",0.0644233858471,0.10136072,0.0931609731007269,-0.1385156275,0.23075225775,1.06654386275983,0.870649645085473,1.25954715774607,1.2463616251904,22.445527781518,1301.06896072609
"model_fits/finalized_redone_trunc_cp/t2_proportion/total/mpbamod_dishes_count","beta[53,17]","exposure_LQ5EH4BKGV61T_1","level","LQ5EH4BKGV61T","exp",0.112796179712907,0.098620946,0.0597663460167221,0.002064737125,0.26167922225,1.11940375250127,1.0020668701625,1.29910975008147,1.63303274572844,379.83800628647,375.879504065154
"model_fits/finalized_redone_trunc_cp/t2_proportion/total/mpbamod_dishes_count","beta[54,13]","exposure_S8MT0YGD2KTN9_1","level","S8MT0YGD2KTN9","exp",0.0231095967366933,0.0283330475,0.0438978230167077,-0.074769728,0.11616486,1.0233786923664,0.927957144275414,1.12318102449442,1.69725171791103,731.19765700783,1513.17472279808
"model_fits/finalized_redone_trunc_cp/t2_proportion/total/mpbamod_dishes_count","beta[55,11]","exposure_SAFK7ND1HR6XS_1","level","SAFK7ND1HR6XS","exp",0.096317947044501,0.126777525,0.0790307097204148,-0.075357533175,0.25266412425,1.10110910272903,0.927411846543946,1.28745078070966,1.69598343930146,39.1723926068975,1148.38340783384
"model_fits/finalized_redone_trunc_cp/t2_proportion/total/mpbamod_dishes_count","beta[56,1]","exposure_SRQS8F7JWA9MZ_1","level","SRQS8F7JWA9MZ","exp",0.140261069873333,0.145582,0.0213625095209487,0.090624370725,0.18486109525,1.15057413989549,1.09485766741619,1.2030513189783,1.65682975187264,274.140881095806,757.165182959169
"model_fits/finalized_redone_trunc_cp/t2_proportion/total/mpbamod_dishes_count","beta[57,9]","exposure_V3Q26BHF3SE2H_1","level","V3Q26BHF3SE2H","exp",-0.0331538824372967,-0.0396120545,0.014671477730488,-0.05860050035,0.000187208513500004,0.967389683852278,0.943083455419436,1.00018722603811,1.29787029822437,19.6537272410761,1292.83360230022
"model_fits/finalized_redone_trunc_cp/t2_proportion/total/mpbamod_dishes_count","beta[58,6]","exposure_W8T41JZK0ZMEP_1","level","W8T41JZK0ZMEP","exp",0.0239375905913343,0.024388038,0.0117871688527564,0.000408676254750001,0.0367535763,1.02422639453231,1.00040875977427,1.03743734018868,1.43619125778973,6.08437980427239,210.765802388408
"model_fits/finalized_redone_trunc_cp/t2_proportion/total/mpbamod_dishes_count","mu_gamma[1]","mu_gamma[1]","pooled_mu_gamma",NA,"exp",0.0250009081480733,0.0275727495,0.0232422863505132,-0.02528442535,0.0778036911,1.0253160516628,0.975032548611709,1.08091044550054,1.65253236270234,787.84801909069,349.633905818153
"model_fits/finalized_redone_trunc_cp/t2_proportion/total/mpbamod_dishes_count","mu_gamma[2]","mu_gamma[2]","pooled_mu_gamma",NA,"exp",-0.186770095872653,-0.48986,0.846448294279201,-1.773020115,1.775341225,0.829634450845982,0.169819339641086,5.90229480328698,1.66387040764266,90.9900023499525,698.47496985478
"model_fits/finalized_redone_trunc_cp/t2_proportion/total/mpbamod_dishes_prop","beta[41,15]","exposure_1SQPTEGYPH0GA_1","level","1SQPTEGYPH0GA","exp_p10",-2.87070314946233,-2.85150745,0.905588867645518,-4.7235627325,-1.1622397325,0.750458958500501,0.623531325808518,0.890275803000906,1.00239108893486,1549.11771198696,913.574219521602
"model_fits/finalized_redone_trunc_cp/t2_proportion/total/mpbamod_dishes_prop","beta[42,2]","exposure_2HRX9P6HKXA8V_1","level","2HRX9P6HKXA8V","exp_p10",-3.52257314226394,-3.48052055,1.47768652354936,-6.474987495,-0.587851857999999,0.703099181276123,0.523353178409056,0.942909297709777,1.00440493350564,988.434604737382,2568.40823781289
"model_fits/finalized_redone_trunc_cp/t2_proportion/total/mpbamod_dishes_prop","beta[43,18]","exposure_78AY09MVJVTYE_1","level","78AY09MVJVTYE","exp_p10",-3.61185781755667,-3.5936189,0.807290474078927,-5.204824915,-2.043337995,0.696849524512197,0.594233766049706,0.815190215680735,1.00067449686404,1970.69198875362,2622.34124393312
"model_fits/finalized_redone_trunc_cp/t2_proportion/total/mpbamod_dishes_prop","beta[44,16]","exposure_9XKJD8DQTH559_1","level","9XKJD8DQTH559","exp_p10",0.426915397070823,0.412458415,0.49087855368215,-0.53468293525,1.395179365,1.04361593112085,0.947935996236294,1.14971942747563,1.0027101488706,2333.38964547489,2169.00864612738
"model_fits/finalized_redone_trunc_cp/t2_proportion/total/mpbamod_dishes_prop","beta[45,8]","exposure_C0BE4NDSW26QN_1","level","C0BE4NDSW26QN","exp_p10",-4.38578119340133,-4.4226707,1.40138160829711,-7.111352875,-1.6855568675,0.644952815361787,0.491086356663898,0.844884213252951,1.00043657411351,2185.01079906179,2374.79340239834
"model_fits/finalized_redone_trunc_cp/t2_proportion/total/mpbamod_dishes_prop","beta[46,12]","exposure_CB2KHY1C2G9PT_1","level","CB2KHY1C2G9PT","exp_p10",-2.38069305825333,-2.3772069,0.446760993039746,-3.3261582025,-1.5554353775,0.788148065948676,0.71704561565199,0.855949809988836,1.00033045623702,2136.35863152852,2337.72840331271
"model_fits/finalized_redone_trunc_cp/t2_proportion/total/mpbamod_dishes_prop","beta[47,5]","exposure_ED5J990H5VAZT_1","level","ED5J990H5VAZT","exp_p10",0.226016266757937,0.223394845,0.149053299424643,-0.0635709239,0.518920823,1.0228589786404,0.993663071171993,1.0532620707597,1.00319087191199,2560.6824594323,2692.83444291475
"model_fits/finalized_redone_trunc_cp/t2_proportion/total/mpbamod_dishes_prop","beta[48,7]","exposure_EMBVNVD207CC6_1","level","EMBVNVD207CC6","exp_p10",0.23642452618598,0.214237845,0.513510689937763,-0.7223489385,1.33267034,1.02392415103457,0.930312345495612,1.14255505864587,1.00361875256132,451.229489099647,584.559777075138
"model_fits/finalized_redone_trunc_cp/t2_proportion/total/mpbamod_dishes_prop","beta[49,3]","exposure_JHDN7CF1C03X5_1","level","JHDN7CF1C03X5","exp_p10",-0.828734218405617,-0.814713385,0.620708110800261,-2.0330103525,0.3547203175,0.920467650947635,0.816032549883896,1.03610866957653,1.00012440014778,2095.78417127516,2663.52546442326
"model_fits/finalized_redone_trunc_cp/t2_proportion/total/mpbamod_dishes_prop","beta[50,4]","exposure_L69HYJ4Y3TR91_1","level","L69HYJ4Y3TR91","exp_p10",1.1458712843284,1.1117072,1.744926781003,-2.25703962,4.6027419,1.12141034353337,0.797954291495913,1.58450838179134,1.00079696146303,2109.41038884068,2130.19877392962
"model_fits/finalized_redone_trunc_cp/t2_proportion/total/mpbamod_dishes_prop","beta[51,10]","exposure_LBZEEFSBJNB3Z_1","level","LBZEEFSBJNB3Z","exp_p10",-2.73455989415583,-2.76663385,1.18474650395451,-5.095580835,-0.500644686,0.760745816487095,0.600761006360807,0.951168102048145,1.00110515632344,2157.47837155162,2385.30355050363
"model_fits/finalized_redone_trunc_cp/t2_proportion/total/mpbamod_dishes_prop","beta[52,14]","exposure_LFZFT3VASXPED_1","level","LFZFT3VASXPED","exp_p10",2.32602843230977,2.1313753,2.79691848737765,-2.6120041775,8.38047155,1.2618802155244,0.770126557115311,2.31184788509129,0.999962619077624,2064.63055537306,2216.37463040957
"model_fits/finalized_redone_trunc_cp/t2_proportion/total/mpbamod_dishes_prop","beta[53,17]","exposure_LQ5EH4BKGV61T_1","level","LQ5EH4BKGV61T","exp_p10",2.0258997281686,1.8858907,1.59206018906072,-0.65146283525,5.5250457525,1.22457025820112,0.936930395871301,1.73759952127827,1.00313453609578,803.528250239688,887.840229879388
"model_fits/finalized_redone_trunc_cp/t2_proportion/total/mpbamod_dishes_prop","beta[54,13]","exposure_S8MT0YGD2KTN9_1","level","S8MT0YGD2KTN9","exp_p10",4.91438680537333,4.9013283,1.12126298860866,2.720963385,7.1674865025,1.63466629162764,1.31271346006526,2.04776437696826,1.00127546662165,2089.68853064359,2533.74495171253
"model_fits/finalized_redone_trunc_cp/t2_proportion/total/mpbamod_dishes_prop","beta[55,11]","exposure_SAFK7ND1HR6XS_1","level","SAFK7ND1HR6XS","exp_p10",1.05628333564985,1.0287,1.55043884624957,-1.83010307,4.155225935,1.11140872641509,0.832759572439944,1.51516234782408,1.00139135536813,1845.8195003989,2461.958065023
"model_fits/finalized_redone_trunc_cp/t2_proportion/total/mpbamod_dishes_prop","beta[56,1]","exposure_SRQS8F7JWA9MZ_1","level","SRQS8F7JWA9MZ","exp_p10",1.39013589990333,1.3810562,0.271270509645936,0.8757368005,1.9436040275,1.14913971669513,1.09152268492622,1.21453392545442,1.00126467442645,2530.06963606551,2614.93351949356
"model_fits/finalized_redone_trunc_cp/t2_proportion/total/mpbamod_dishes_prop","beta[57,9]","exposure_V3Q26BHF3SE2H_1","level","V3Q26BHF3SE2H","exp_p10",-1.00110008992033,-0.998964355,0.250338022860241,-1.5022026525,-0.52245039675,0.904737883258608,0.860518413245311,0.949096272104524,1.00181812205029,2050.56872879995,2537.30993442445
"model_fits/finalized_redone_trunc_cp/t2_proportion/total/mpbamod_dishes_prop","beta[58,6]","exposure_W8T41JZK0ZMEP_1","level","W8T41JZK0ZMEP","exp_p10",0.569983129690463,0.56149758,0.51567122748318,-0.4258686495,1.6049887625,1.05865402441189,0.958307218596751,1.17409645374899,1.00303730396481,2104.67236129812,2545.18987478347
"model_fits/finalized_redone_trunc_cp/t2_proportion/total/mpbamod_dishes_prop","mu_gamma[1]","mu_gamma[1]","pooled_mu_gamma",NA,"exp_p10",-0.279569693348414,-0.312767925,0.561701852126357,-1.350718455,0.8715409625,0.972430210219731,0.87365314138641,1.09106479575845,1.0046709875783,1311.16000425286,1920.24315808938
"model_fits/finalized_redone_trunc_cp/t2_proportion/total/mpbamod_dishes_prop","mu_gamma[2]","mu_gamma[2]","pooled_mu_gamma",NA,"exp_p10",-0.013528571301209,-0.016283954,1.01552176878178,-1.95353618,2.040835935,0.998648057568554,0.822543740349806,1.22640066829563,1.00011915273421,2106.48511763965,2234.76564683743
"model_fits/finalized_redone_trunc_cp/t2_proportion/total/vegan_dishes_count","beta[41,15]","exposure_1SQPTEGYPH0GA_1","level","1SQPTEGYPH0GA","exp",0.16943873409,0.170780705,0.0155401427837008,0.13712180075,0.19905411475,1.18463976677646,1.14696784155619,1.22024799752854,1.01728539081853,120.813697026606,1630.13757193848
"model_fits/finalized_redone_trunc_cp/t2_proportion/total/vegan_dishes_count","beta[42,2]","exposure_2HRX9P6HKXA8V_1","level","2HRX9P6HKXA8V","exp",-0.0016606754794825,0.0023190123,0.0417588216017763,-0.08765962675,0.08038858255,0.998340702679045,0.916072630282435,1.08370809592292,1.02792672573802,83.4638058265717,1309.43712149911
"model_fits/finalized_redone_trunc_cp/t2_proportion/total/vegan_dishes_count","beta[43,18]","exposure_78AY09MVJVTYE_1","level","78AY09MVJVTYE","exp",0.015311434768079,0.0146073845,0.0112371195697445,-0.00500416874,0.0343165155,1.01542925535141,0.995008331253006,1.03491212062109,1.13455461536446,10.0522490328499,54.5416945929816
"model_fits/finalized_redone_trunc_cp/t2_proportion/total/vegan_dishes_count","beta[44,16]","exposure_9XKJD8DQTH559_1","level","9XKJD8DQTH559","exp",0.02843310733745,0.0278955175,0.00755695974097769,0.014315655225,0.045034148225,1.02884118660632,1.01441861494252,1.04606358051333,1.06080834457564,1341.37387229286,1702.3446903502
"model_fits/finalized_redone_trunc_cp/t2_proportion/total/vegan_dishes_count","beta[45,8]","exposure_C0BE4NDSW26QN_1","level","C0BE4NDSW26QN","exp",0.051781514036135,0.049762491,0.0156876393540708,0.0220820284,0.084524642125,1.05314561983915,1.02232764093175,1.08819965945364,1.02738668660974,389.750669099384,1582.74634297199
"model_fits/finalized_redone_trunc_cp/t2_proportion/total/vegan_dishes_count","beta[46,12]","exposure_CB2KHY1C2G9PT_1","level","CB2KHY1C2G9PT","exp",0.03097829539795,0.030418338,0.00842246574349243,0.01767987925,0.049070385925,1.0314631161471,1.0178370934579,1.05029427407242,1.06178385600145,22.9468815271165,1365.49404665011
"model_fits/finalized_redone_trunc_cp/t2_proportion/total/vegan_dishes_count","beta[47,5]","exposure_ED5J990H5VAZT_1","level","ED5J990H5VAZT","exp",0.22634162954,0.22652863,0.023737873674339,0.1790578475,0.27596458075,1.25400399691728,1.19608993297906,1.31780118767097,1.13908157221854,1650.17458750017,1652.44133634628
