outcome,effect_type,mean,q2.5,q97.5,mean_exp,rhat,ess_bulk,estimate_type,restaurant_id,q16,q84,pred_path,color_group,exposure_strip,left_ok,right_ok,color_group_inner,color_group_innerdark,color_group_restwash,q1_lo,q1_hi
Vegan,Level change,-0.0991219519166,-0.9127418175,0.643103381525,0.9241688892215297,NA,NA,Restaurant,C0BE4NDSW26QN,-0.4753920492,0.29081191064,NA,Plant-based,Exposure: Introductions,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,-0.4753920492,0.29081191064
Vegan,Level change,-0.10007750686944,-0.8898875645,0.617057408,0.9117453239137007,NA,NA,Restaurant,C0BE4NDSW26QN,-0.472782054,0.28126647952,NA,Plant-based,Exposure: Introductions,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,-0.472782054,0.28126647952
Vegan,Level change,0.2730459320102,-0.068203326,0.6345732844,1.3095714954586746,NA,NA,Restaurant,V3Q26BHF3SE2H,0.100403372,0.4528965232,NA,Plant-based,Exposure: Introductions,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,0.100403372,0.4528965232
Vegan,Level change,0.37745595684963,0.0376331345,0.741332481,1.4449010619767078,NA,NA,Restaurant,V3Q26BHF3SE2H,0.1942014452,0.5634842764,NA,Plant-based,Exposure: Introductions,TRUE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,0.1942014452,0.5634842764
Vegan,Level change,-0.0283296802986,-0.265396233925,0.22631398575,0.9701100503025143,NA,NA,Restaurant,V3Q26BHF3SE2H,-0.1437987708,0.09173593592,NA,Plant-based,Exposure: Introductions,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,-0.1437987708,0.09173593592
Vegan,Level change,0.010623503671568,-0.27653999775,0.3168779555,1.0064007432628657,NA,NA,Restaurant,V3Q26BHF3SE2H,-0.14258992944,0.1626749265632,NA,Plant-based,Exposure: Introductions,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,-0.14258992944,0.1626749265632
Vegan,Level change,-0.2292123842845,-0.5788764165,0.199358009,0.7902021857000526,NA,NA,Restaurant,LBZEEFSBJNB3Z,-0.4285002712,-0.0292426008,NA,Plant-based,Exposure: Introductions,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,-0.4285002712,-0.0292426008
Vegan,Level change,0.0433032425284176,-0.32048462225,0.402734843,1.0437604874617568,NA,NA,Restaurant,SAFK7ND1HR6XS,-0.1340949556,0.2243844292,NA,Plant-based,Exposure: Introductions,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,-0.1340949556,0.2243844292
Vegan,Level change,-0.212610683082836,-0.480825845225,0.0359800318249999,0.8103393564289689,NA,NA,Restaurant,S8MT0YGD2KTN9,-0.34206523068,-0.08265119952,NA,Plant-based,Exposure: Introductions,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,-0.34206523068,-0.08265119952
Vegan,Level change,-0.13146310837,-0.46349352675,0.190617508,0.8860609353074111,NA,NA,Restaurant,1SQPTEGYPH0GA,-0.3061926592,0.0319982892,NA,Plant-based,Exposure: Introductions,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,-0.3061926592,0.0319982892
