outcome,effect_type,mean,q2.5,q97.5,mean_exp,rhat,ess_bulk,estimate_type,restaurant_id,pred_path,color_group,exposure_strip,left_ok,right_ok,color_group_inner,color_group_innerdark,color_group_restwash,q1_lo,q1_hi
Meat,Slope change,-1.9344895434837988,-4.798944949749999,0.3442007857500009,NA,1.7407021913678407,NA,Restaurant,W8T41JZK0ZMEP,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-3.2465165168256354,-0.6224625701419619
Meat,Slope change,-5.973254165543003,-9.99686885325,-0.2395664749999971,NA,1.3426749768744637,NA,Restaurant,W8T41JZK0ZMEP,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-8.462361915096576,-3.484146415989431
Meat,Slope change,-1.0830821439518215,-5.311803612499999,4.3190376107500015,NA,1.5869763964804835,NA,Restaurant,W8T41JZK0ZMEP,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-3.539929394780904,1.3737651068772607
Meat,Slope change,0.13228464963758,-0.36278783775000006,0.57468974375,NA,1.744101157035813,NA,Restaurant,EMBVNVD207CC6,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.10686779462262411,0.3714370938977841
Meat,Slope change,0.01845096974208633,-1.4225048725,1.70855505375,NA,1.6978710511245598,NA,Restaurant,C0BE4NDSW26QN,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.7802888073625054,0.8171907468466781
Meat,Slope change,-0.022195019914113333,-1.72160620625,1.3902939125250005,NA,1.6703583244338625,NA,Restaurant,C0BE4NDSW26QN,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.8160470910301849,0.7716570512019583
Meat,Slope change,-0.793335807058889,-4.25712070005,3.6434529244500036,NA,1.203545045146988,NA,Restaurant,V3Q26BHF3SE2H,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-2.808788262288482,1.222116648170704
Meat,Slope change,1.1405672637791633,-3.3792280617499997,4.338515067250002,NA,1.198089688527897,NA,Restaurant,V3Q26BHF3SE2H,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.8282447589249189,3.1093792864832457
Meat,Slope change,-0.7944763950156133,-1.833251862,0.5441119254750002,NA,1.33219745776761,NA,Restaurant,V3Q26BHF3SE2H,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-1.4009467489633174,-0.1880060410679092
Meat,Slope change,0.37279597220819666,-1.39305505225,2.1448870705,NA,1.6536696646540188,NA,Restaurant,V3Q26BHF3SE2H,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.5297402835953746,1.275332228011768
Meat,Slope change,-0.5218888257276667,-0.9400419335000001,-0.12151580975000001,NA,1.6735513423423898,NA,Restaurant,LBZEEFSBJNB3Z,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.7306965103577687,-0.31308114109756463
Meat,Slope change,0.04985167578189,-1.177664631125,1.0614012427500004,NA,1.1724907799701192,NA,Restaurant,SAFK7ND1HR6XS,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.5213385981658142,0.6210419497295941
Meat,Slope change,-0.06458491797533333,-0.18939040424999998,0.05824654227500001,NA,1.6256924536233068,NA,Restaurant,S8MT0YGD2KTN9,NA,Animal,Exposure: Introductions,FALSE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,-0.12775760841538436,-0.0014122275352823205
