outcome,effect_type,mean,q2.5,q97.5,mean_exp,rhat,ess_bulk,estimate_type,restaurant_id,pred_path,color_group,exposure_strip,left_ok,right_ok,color_group_inner,color_group_innerdark,color_group_restwash,q1_lo,q1_hi
Vegan,Level change,0.42442487867,0.099612245,0.774810525,NA,1.0073301635895013,NA,Restaurant,V3Q26BHF3SE2H,NA,Plant-based,Exposure: Introductions,TRUE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,0.2521804194863265,0.5966693378536735
Vegan,Level change,0.553308583,0.251576025,0.9215360249999998,NA,1.0005268302883235,NA,Restaurant,V3Q26BHF3SE2H,NA,Plant-based,Exposure: Introductions,TRUE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,0.3824004197346939,0.724216746265306
Vegan,Level change,0.9856382461025,0.72501323675,1.2484041609999998,NA,1.00699892738801,NA,Restaurant,V3Q26BHF3SE2H,NA,Plant-based,Exposure: Introductions,TRUE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,0.8521201531815816,1.1191563390234183
Vegan,Level change,0.061461801078,-0.16017457499999999,0.31872595000000004,NA,1.0023770349892744,NA,Restaurant,V3Q26BHF3SE2H,NA,Plant-based,Exposure: Introductions,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,-0.06070670019751021,0.18363030235351022
Vegan,Level change,-0.24407942746314,-0.64614428875,0.2499829619999998,NA,0.999703660619658,NA,Restaurant,LBZEEFSBJNB3Z,NA,Plant-based,Exposure: Introductions,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,-0.47268331796058893,-0.015475536965691067
Vegan,Level change,-0.26127575936613,-0.75640307375,0.25078890499999995,NA,0.9992514012316082,NA,Restaurant,SAFK7ND1HR6XS,NA,Plant-based,Exposure: Introductions,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,-0.5182124886390892,-0.004339030093170826
Vegan,Level change,-0.0795191969959,-0.33762922412499996,0.17577144974999998,NA,1.0034505720730067,NA,Restaurant,S8MT0YGD2KTN9,NA,Plant-based,Exposure: Introductions,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,-0.21048875665788974,0.05145036266608975
Vegan,Slope change,0.0864381655213,-0.19476645,0.38532494999999994,NA,1.1692194259098891,NA,Restaurant,VLZX7K2M9QD4T,NA,Plant-based,Exposure: Introductions,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,-0.06154433447869999,0.23442066552129998
Vegan,Slope change,-0.274504785666,-1.1702815,0.1688295999999999,NA,1.001230851943384,NA,Restaurant,SRQS8F7JWA9MZ,NA,Plant-based,Exposure: Introductions,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,-0.6161147601557959,0.06710518882379585
Vegan,Slope change,0.075829987988,-0.395180225,0.9442841,NA,1.000987198023658,NA,Restaurant,SRQS8F7JWA9MZ,NA,Plant-based,Exposure: Introductions,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,-0.2658700949201633,0.4175300708961633
Vegan,Slope change,0.1418995502,0.0036846940000000014,0.3319779749999999,NA,1.0868947810871488,NA,Restaurant,2HRX9P6HKXA8V,NA,Plant-based,Exposure: Introductions,TRUE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,0.05815126423061226,0.22564783616938774
Vegan,Slope change,0.0674626552484,-0.09799707249999999,0.222817775,NA,1.1510562178460586,NA,Restaurant,JHDN7CF1C03X5,NA,Plant-based,Exposure: Introductions,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,-0.014377867073028572,0.14930317756982858
Vegan,Slope change,0.173559512015,-0.031663517499999995,0.66573039999999994,NA,1.135732109914955,NA,Restaurant,L69HYJ4Y3TR91,NA,Plant-based,Exposure: Introductions,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,-0.004347099592142828,0.3514661236221428
Vegan,Slope change,0.38253590517244,-1.0202434724999998,1.8961353824999998,NA,1.0685112876451333,NA,Restaurant,ED5J990H5VAZT,NA,Plant-based,Exposure: Introductions,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,-0.36143829253164156,1.1265101028765216
Vegan,Slope change,0.01047617338416,-0.661478075,0.5951518749999999,NA,1.0163839071287797,NA,Restaurant,W8T41JZK0ZMEP,NA,Plant-based,Exposure: Introductions,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,-0.3100926914117583,0.33104503818007835
Vegan,Slope change,0.162204221495,-0.468693625,0.9811447999999989,NA,1.0208078654487098,NA,Restaurant,W8T41JZK0ZMEP,NA,Plant-based,Exposure: Introductions,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,-0.2076525195764283,0.5320609625664283
Vegan,Slope change,0.533322120073,-0.06341608924999996,1.1314080847499999,NA,1.029206425158331,NA,Restaurant,W8T41JZK0ZMEP,NA,Plant-based,Exposure: Introductions,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,0.22852003486891836,0.8381242052770815
Vegan,Slope change,-0.1711520174663,-1.113671,0.43189259999999996,NA,1.0397348536215474,NA,Restaurant,W8T41JZK0ZMEP,NA,Plant-based,Exposure: Introductions,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,-0.5654284460377286,0.2231244111051286
Vegan,Slope change,0.017817674181,-0.6036167250000001,0.7317375249999998,NA,1.0097467429219162,NA,Restaurant,W8T41JZK0ZMEP,NA,Plant-based,Exposure: Introductions,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,-0.3228339202067551,0.3584692685687551
Vegan,Slope change,0.146679375734,-0.0235194375,0.4592209249999999,NA,1.0556899509867987,NA,Restaurant,EMBVNVD207CC6,NA,Plant-based,Exposure: Introductions,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,0.02353132407583676,0.26982742739216325
Vegan,Slope change,-0.0374153671534,-0.43704695,0.39008302499999986,NA,1.0279773096107574,NA,Restaurant,C0BE4NDSW26QN,NA,Plant-based,Exposure: Introductions,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,-0.2484179117962571,0.17358717748945712
Vegan,Slope change,-0.032513371698,-0.45053555,0.4344608,NA,1.0152888821142925,NA,Restaurant,C0BE4NDSW26QN,NA,Plant-based,Exposure: Introductions,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,-0.25827774669799997,0.19325100330199999
Vegan,Slope change,-0.1452320255621,-1.3739945,0.35598274999999996,NA,1.001163805343933,NA,Restaurant,V3Q26BHF3SE2H,NA,Plant-based,Exposure: Introductions,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,-0.5865527526029163,0.29608870147871635
Vegan,Slope change,-0.057336643705,-0.920586975,0.5471633499999999,NA,1.000501674275822,NA,Restaurant,V3Q26BHF3SE2H,NA,Plant-based,Exposure: Introductions,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,-0.43176274702132655,0.3170894596113265
