outcome,exposure_group,exposure_type,mean,q2.5,q97.5,rhat,estimate_type,restaurant_id
vegetarian,vegan,Proportion,1.134429393023742,1.0086550094987714,1.4248092492420878,0.9997695288843716,Restaurant,L69HYJ4Y3TR91
vegetarian,vegan,Proportion,1.0434439926896288,0.9502002165056764,1.1247461131420948,1.0005219308254214,Restaurant,ED5J990H5VAZT
vegetarian,vegan,Proportion,1.0434439926896288,0.9272776363420387,1.1394693206308266,1.0005756040471545,Restaurant,W8T41JZK0ZMEP
vegetarian,vegetarian,Count,1.11,1.06,1.15,1.000170800665465,Restaurant,SRQS8F7JWA9MZ
vegetarian,vegetarian,Count,0.97,0.83,1.1,0.9995715631303231,Restaurant,2HRX9P6HKXA8V
vegetarian,vegetarian,Count,1.03,1.01,1.04,0.9996099202778581,Restaurant,JHDN7CF1C03X5
vegetarian,vegetarian,Count,1.09,1.04,1.14,1.001364610531727,Restaurant,L69HYJ4Y3TR91
vegetarian,vegetarian,Count,1.15,1.12,1.18,1.0001536088997365,Restaurant,ED5J990H5VAZT
vegetarian,vegetarian,Count,1.02,1,1.04,1.0002722212293074,Restaurant,W8T41JZK0ZMEP
vegetarian,vegetarian,Proportion,1.235982531052946,1.1543165676600577,1.3240550231156052,0.9997720813975202,Restaurant,SRQS8F7JWA9MZ
vegetarian,vegetarian,Proportion,0.8894799631049141,0.6309573444801932,1.135389829963353,1.0026552424296202,Restaurant,2HRX9P6HKXA8V
vegetarian,vegetarian,Proportion,1.1648655007461621,1.0696103757250688,1.2747440425346341,1.0012749526223708,Restaurant,JHDN7CF1C03X5
vegetarian,vegetarian,Proportion,1.1615308587170674,0.9621679608471888,1.424933169053486,1.00075559242678,Restaurant,L69HYJ4Y3TR91
vegetarian,vegetarian,Proportion,1.0009955282949736,0.8950584438464527,1.1201496277835286,0.9997316207040431,Restaurant,ED5J990H5VAZT
vegetarian,vegetarian,Proportion,0.9979817686415696,0.8325532074018731,1.1836938085304842,1.0001408600050135,Restaurant,W8T41JZK0ZMEP
