outcome,effect_type,mean,q2.5,q97.5,mean_exp,rhat,ess_bulk,estimate_type,restaurant_id,q16,q84,pred_path,color_group,exposure_strip,left_ok,right_ok,color_group_inner,color_group_innerdark,color_group_restwash,q1_lo,q1_hi
Vegetarian,Slope change,-0.74301651757609,-2.2182060425,0.526287362499999,0.48649609699938784,NA,NA,Restaurant,9XKJD8DQTH559,-1.483715792,-0.0088961642800002,../../model_fits/finalized_redone_trunc/t2_a3_its/vegetarian/plots/9XKJD8DQTH559.png,Plant-based,Exposure: Introductions,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,-1.483715792,-0.0088961642800002
Vegetarian,Slope change,0.07603372276782,-0.67825599025,0.80827088225,1.0945460695900868,NA,NA,Restaurant,LQ5EH4BKGV61T,-0.3307659172,0.4688878912,../../model_fits/finalized_redone_trunc/t2_a3_its/vegetarian/plots/LQ5EH4BKGV61T.png,Plant-based,Exposure: Introductions,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,-0.3307659172,0.4688878912
Vegetarian,Slope change,-0.0045874478240818,-0.13309031085,0.11963400645,0.9965396872291683,NA,NA,Restaurant,78AY09MVJVTYE,-0.07632268728,0.06264034716,../../model_fits/finalized_redone_trunc/t2_a3_its/vegetarian/plots/78AY09MVJVTYE.png,Plant-based,Exposure: Introductions,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,-0.07632268728,0.06264034716
Vegan,Level change,0.095876035903,-0.04188524475,0.2305793925,1.1024903219238813,NA,NA,Restaurant,VLZX7K2M9QD4T,0.02967924,0.164434292,../../model_fits/finalized_redone_trunc/t2_a3_its/vegan/plots/VLZX7K2M9QD4T.png,Plant-based,Exposure: Introductions,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,0.02967924,0.164434292
Vegan,Level change,0.105818319194,-0.09441902,0.301221865,1.1140410054179963,NA,NA,Restaurant,SRQS8F7JWA9MZ,0.004071916,0.204957812,../../model_fits/finalized_redone_trunc/t2_a3_its/vegan/plots/SRQS8F7JWA9MZ.png,Plant-based,Exposure: Introductions,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,0.004071916,0.204957812
Vegan,Level change,-0.012266524999,-0.2008937925,0.17741208975,0.9851575513417699,NA,NA,Restaurant,SRQS8F7JWA9MZ,-0.110616948,0.088518996,../../model_fits/finalized_redone_trunc/t2_a3_its/vegan/plots/SRQS8F7JWA9MZ.png,Plant-based,Exposure: Introductions,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,-0.110616948,0.088518996
Vegan,Level change,-0.1784733784908,-0.40563935,0.0627521949999997,0.8361542615789425,NA,NA,Restaurant,2HRX9P6HKXA8V,-0.297179816,-0.060768648,../../model_fits/finalized_redone_trunc/t2_a3_its/vegan/plots/2HRX9P6HKXA8V.png,Plant-based,Exposure: Introductions,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,-0.297179816,-0.060768648
Vegan,Level change,-0.1258400891,-0.26594086,0.0106413475,0.8816920796267435,NA,NA,Restaurant,JHDN7CF1C03X5,-0.199498848,-0.051040888,../../model_fits/finalized_redone_trunc/t2_a3_its/vegan/plots/JHDN7CF1C03X5.png,Plant-based,Exposure: Introductions,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,-0.199498848,-0.051040888
Vegan,Level change,0.1196040138221,-0.278335814,0.49917555885,1.1262856013922906,NA,NA,Restaurant,L69HYJ4Y3TR91,-0.080929288,0.3241737148,../../model_fits/finalized_redone_trunc/t2_a3_its/vegan/plots/L69HYJ4Y3TR91.png,Plant-based,Exposure: Introductions,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,-0.080929288,0.3241737148
Vegan,Level change,0.398385214817,0.03613480775,0.799636884375,1.484747449329628,NA,NA,Restaurant,ED5J990H5VAZT,0.2154436124,0.584511136,../../model_fits/finalized_redone_trunc/t2_a3_its/vegan/plots/ED5J990H5VAZT.png,Plant-based,Exposure: Introductions,TRUE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,0.2154436124,0.584511136
