outcome,effect_type,mean,q2.5,q97.5,rhat,ess_bulk,estimate_type,restaurant_id,color_group
vegan,NA,0.0273925998929233,-0.128228189,0.18871857575,1.00255091486401,368.335085194916,Restaurant,S8MT0YGD2KTN9,Plant-based
vegan,NA,0.0869851059580467,-0.123454635,0.30398233075,1.00210364585199,518.025932640627,Restaurant,S8MT0YGD2KTN9,Plant-based
vegan,NA,-0.0694872766962667,-0.29221699,0.109018805,1.00509224131491,424.438116211885,Restaurant,1SQPTEGYPH0GA,Plant-based
vegan,NA,0.479322567008567,0.1714359,0.773540985,1.00934539242031,344.767777578314,Restaurant,1SQPTEGYPH0GA,Plant-based
vegan,NA,-0.1550527002922,-0.4839612125,0.1636544175,1.00697321916157,593.819977938228,Restaurant,9XKJD8DQTH559,Plant-based
vegan,NA,0.517218082766033,-0.089561515,1.3900144075,1.00603838147105,594.238503424332,Restaurant,9XKJD8DQTH559,Plant-based
vegan,NA,-0.134787746988667,-0.45286078475,0.1754039125,1.01303333907464,384.566698901369,Restaurant,9XKJD8DQTH559,Plant-based
vegan,NA,-0.515196292956997,-1.3242352625,0.0489999485,1.00392281440598,530.080652713269,Restaurant,9XKJD8DQTH559,Plant-based
vegan,NA,-0.00554809756918667,-0.2934913805,0.28431469,1.0061972188925,541.176238147488,Restaurant,LQ5EH4BKGV61T,Plant-based
vegan,NA,0.0435485547801333,-0.43962645,0.548988557000001,1.00677282400101,422.131230910228,Restaurant,LQ5EH4BKGV61T,Plant-based
vegan,NA,0.130322654227467,-0.0450910225,0.3502970925,1.00247023535294,523.101940508641,Restaurant,78AY09MVJVTYE,Plant-based
vegan,NA,-0.214081999813833,-0.4744553325,0.03376437,1.01116787391107,281.622046929915,Restaurant,78AY09MVJVTYE,Plant-based
