outcome,exposure_type,mean,q2.5,q97.5,mean_exp,mean_exp_p10,rhat,estimate_type,restaurant_id,source,color_group
Dairy,Presence,7.28586228946282,0.6278724426150352,34.893262186114306,7.28586228946282,1.15512631064507,1.02161704956889,Restaurant,JHDN7CF1C03X5,finalized_redone_trunc,Animal
Dairy,Presence,6.49107305054317,0.6358067430161118,26.00162406216201,6.49107305054317,1.13970562798954,1.02035398233169,Restaurant,LBZEEFSBJNB3Z,finalized_redone_trunc,Animal
Dairy,Presence,5.80882009996567,0.633356341165192,25.31021957641396,5.80882009996567,1.13858875388447,1.00492199159183,Restaurant,LFZFT3VASXPED,finalized_redone_trunc,Animal
Dairy,Presence,5.38134879172901,0.4612557235148987,23.187619639283675,5.38134879172901,1.12207738506874,1.00733732615629,Restaurant,SAFK7ND1HR6XS,finalized_redone_trunc,Animal
Dairy,Presence,0.837108632631251,0.6503260672172393,1.071630491538398,0.837108632631251,0.981659290772333,1.00059554887124,Restaurant,V3Q26BHF3SE2H,finalized_redone_trunc,Animal
Dairy,Presence,6.94211921382531,0.6915426688560516,33.404813287368405,6.94211921382531,1.1508855278962,1.01041356809208,Restaurant,W8T41JZK0ZMEP,finalized_redone_trunc,Animal
Egg,Count,1.06924192570458,1.0120834293131116,1.157147500045465,1.06924192570458,1.00666915859957,1.00552521702983,Restaurant,78AY09MVJVTYE,finalized_redone_trunc,Animal
Egg,Count,1.03319021868545,0.9970029935172319,1.0675071670902736,1.03319021868545,1.00325595043543,1.01277388121505,Restaurant,ED5J990H5VAZT,finalized_redone_trunc,Animal
Egg,Count,1.04291054471607,0.9624590588352073,1.1124260934527077,1.04291054471607,1.00415605391595,1.00158137165739,Restaurant,LBZEEFSBJNB3Z,finalized_redone_trunc,Animal
Egg,Count,1.07218779190375,1.025357495110684,1.1369200264960222,1.07218779190375,1.00696338097145,1.01002967809778,Restaurant,V3Q26BHF3SE2H,finalized_redone_trunc,Animal
Egg,Count,1.0572069233088,1.0296327909143015,1.0886865966558865,1.0572069233088,1.0055692892865,1.00009575366493,Restaurant,W8T41JZK0ZMEP,finalized_redone_trunc,Animal
Egg,Presence,1.09315000481698,0.9979538130506194,1.1924188009315289,1.09315000481698,1.00885038849769,1.00237037283173,Restaurant,78AY09MVJVTYE,finalized_redone_trunc,Animal
Egg,Presence,1.10170984753215,0.9405362148764361,1.297994589581372,1.10170984753215,1.00943886665226,1.00140083921507,Restaurant,ED5J990H5VAZT,finalized_redone_trunc,Animal
Egg,Presence,1.45452392942032,0.745602621243987,3.9471734875638864,1.45452392942032,1.01970913038775,1.0143646906247,Restaurant,LBZEEFSBJNB3Z,finalized_redone_trunc,Animal
Egg,Presence,1.15912469580289,0.9133850826842266,1.5383103672853846,1.15912469580289,1.01407886233072,1.00921594339451,Restaurant,V3Q26BHF3SE2H,finalized_redone_trunc,Animal
