outcome,exposure_group,exposure_type,mean,q2.5,q97.5,mean_exp,mean_exp_p10,rhat,estimate_type,restaurant_id,pred_path,color_group,left_ok,right_ok,color_group_inner,color_group_innerdark,color_group_restwash,q1_lo,q1_hi
nonvegan,Exposure: Alt-Protein-Modifiable,Form: Proportion,0.9175945134263002,0.787794096599751,1.0655056907291927,0.4231633837547343,0.9175945134263002,NA,Restaurant,W8T41JZK0ZMEP,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.849563700716408,0.9910730535685975
meat,Exposure: Alt-Protein-Modifiable,Form: Count,1.0326580064230788,0.9619588480511699,1.110943077420702,1.0326580064230788,1.0032187758697542,NA,Restaurant,1SQPTEGYPH0GA,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9954137384535346,1.0712958009665503
meat,Exposure: Alt-Protein-Modifiable,Form: Count,1.0705067398382606,0.8942960721804261,1.2818124373170445,1.0705067398382606,1.0068364752335912,NA,Restaurant,2HRX9P6HKXA8V,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9765757757573584,1.1734723597361425
meat,Exposure: Alt-Protein-Modifiable,Form: Count,1.0218201098200879,0.929910806149844,1.1198041573966193,1.0218201098200879,1.0021608771872244,NA,Restaurant,78AY09MVJVTYE,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9745127186268849,1.0714240223605547
meat,Exposure: Alt-Protein-Modifiable,Form: Count,0.9929427913799177,0.968973858274671,1.0244404191721692,0.9929427913799177,0.9992920278806081,NA,Restaurant,9XKJD8DQTH559,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9789425959876861,1.0071432083906835
meat,Exposure: Alt-Protein-Modifiable,Form: Count,1.016368264966762,0.8638413876410029,1.1715746583652122,1.016368264966762,1.001624893611307,NA,Restaurant,C0BE4NDSW26QN,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9403551824699236,1.098525822251834
meat,Exposure: Alt-Protein-Modifiable,Form: Count,1.0577166685823178,0.9795997882488291,1.1436013655552553,1.0577166685823178,1.005627022399879,NA,Restaurant,CB2KHY1C2G9PT,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,1.0167633025355707,1.100319561304916
meat,Exposure: Alt-Protein-Modifiable,Form: Count,0.9983801692442938,0.9758157376686905,1.0190532694180081,0.9983801692442938,0.9998378987298309,NA,Restaurant,ED5J990H5VAZT,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9873988389731705,1.0094836280917976
meat,Exposure: Alt-Protein-Modifiable,Form: Count,0.9794823957002426,0.83719789623231,1.1012803826751347,0.9794823957002426,0.9979290459406351,NA,Restaurant,EMBVNVD207CC6,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9133173171360301,1.0504407892922882
meat,Exposure: Alt-Protein-Modifiable,Form: Count,0.9905190476403117,0.9546731035949176,1.0391176576267618,0.9905190476403117,0.9990478353267379,NA,Restaurant,JHDN7CF1C03X5,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9693319232408563,1.0121692685597055
meat,Exposure: Alt-Protein-Modifiable,Form: Count,0.991596961069061,0.8300094599510992,1.152270683578999,0.991596961069061,0.9991565015949531,NA,Restaurant,L69HYJ4Y3TR91,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9119907307341157,1.0781518935065366
meat,Exposure: Alt-Protein-Modifiable,Form: Count,1.0612123186599662,0.9544305273906516,1.1825637468947434,1.0612123186599662,1.005958879048704,NA,Restaurant,LBZEEFSBJNB3Z,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,1.0047484009552525,1.1208493431837936
meat,Exposure: Alt-Protein-Modifiable,Form: Count,0.9730575183046992,0.7885941176878368,1.264751410589225,0.9730575183046992,0.9972725179414458,NA,Restaurant,LFZFT3VASXPED,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.8625889903398788,1.0976733351955072
meat,Exposure: Alt-Protein-Modifiable,Form: Count,1.0053044530573503,0.8313175253978641,1.237946442168175,1.0053044530573503,1.0005291833681416,NA,Restaurant,LQ5EH4BKGV61T,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9082001207599523,1.1127911351644284
meat,Exposure: Alt-Protein-Modifiable,Form: Count,1.031342644786143,0.9068557524568123,1.1802247883951864,1.031342644786143,1.0030909162611348,NA,Restaurant,S8MT0YGD2KTN9,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9643008220097501,1.1030454674275092
meat,Exposure: Alt-Protein-Modifiable,Form: Count,0.964365942984249,0.7872310603181671,1.2141582875564354,0.964365942984249,0.9963781301010867,NA,Restaurant,SAFK7ND1HR6XS,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.863452648517379,1.0770731592343727
meat,Exposure: Alt-Protein-Modifiable,Form: Count,0.9564225439507111,0.8975580749032909,1.0273539107899843,0.9564225439507111,0.995554364024985,NA,Restaurant,SRQS8F7JWA9MZ,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9240301698549681,0.9899504501251557
meat,Exposure: Alt-Protein-Modifiable,Form: Count,1.0592706756765484,1.0053075004137115,1.1099701469800405,1.0592706756765484,1.0057746724586973,NA,Restaurant,V3Q26BHF3SE2H,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,1.0328432244289918,1.0863743284645935
meat,Exposure: Alt-Protein-Modifiable,Form: Count,0.973573894588939,0.9448673470818785,1.005900437462831,0.973573894588939,0.9973254279629811,NA,Restaurant,W8T41JZK0ZMEP,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9581515058429518,0.9892445218161912
meat,Exposure: Alt-Protein-Modifiable,Form: Proportion,1.1923780745628916,0.9395446492751445,1.504956049974979,5.809514183093704,1.1923780745628916,NA,Restaurant,1SQPTEGYPH0GA,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,1.0573492779701983,1.3446507245247123
meat,Exposure: Alt-Protein-Modifiable,Form: Proportion,1.034778723354727,0.7053822496119332,1.6039033805657341,1.4075858868182063,1.034778723354727,NA,Restaurant,2HRX9P6HKXA8V,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.8391486487177486,1.2760158857954567
meat,Exposure: Alt-Protein-Modifiable,Form: Proportion,0.9928513639277264,0.8097053033823863,1.2820507887199672,0.9307699799073772,0.9928513639277264,NA,Restaurant,78AY09MVJVTYE,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.8830217862760293,1.1163414608493065
meat,Exposure: Alt-Protein-Modifiable,Form: Proportion,1.0010884997362923,0.8871351220116027,1.1677487564052058,1.0109384698462036,1.0010884997362923,NA,Restaurant,9XKJD8DQTH559,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9333049830166197,1.073794957212196
meat,Exposure: Alt-Protein-Modifiable,Form: Proportion,1.1138781055426912,0.6935530506022233,1.6063244728390291,2.940198658540734,1.1138781055426912,NA,Restaurant,C0BE4NDSW26QN,NA,Animal,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.89905918528106,1.3800253134831215
