outcome,effect_type,mean,q2.5,q97.5,mean_exp,rhat,ess_bulk,estimate_type,restaurant_id,q16,q84,pred_path,color_group,exposure_strip,left_ok,right_ok,color_group_inner,color_group_innerdark,color_group_restwash,q1_lo,q1_hi
Meat,Level change,0.8808962180902311,0.6871936915756248,1.2126959694398585,NA,NA,NA,Restaurant,V3Q26BHF3SE2H,0.7556726998901314,1.0422973104075859,NA,Animal,Exposure: Introductions,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.7556726998901314,1.0422973104075859
Meat,Level change,0.9810335442735542,0.7596425503520796,1.2161416471766537,NA,NA,NA,Restaurant,V3Q26BHF3SE2H,0.8708016516494456,1.0922457078488672,NA,Animal,Exposure: Introductions,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.8708016516494456,1.0922457078488672
Meat,Level change,0.8591207102269984,0.6943822223452869,1.0938859263629905,NA,NA,NA,Restaurant,V3Q26BHF3SE2H,0.7567720645789463,0.9763068266556713,NA,Animal,Exposure: Introductions,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.7567720645789463,0.9763068266556713
Meat,Level change,0.7836106577008173,0.612524514004291,1.0414688033044879,NA,NA,NA,Restaurant,V3Q26BHF3SE2H,0.6801539845090452,0.905346623807202,NA,Animal,Exposure: Introductions,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.6801539845090452,0.905346623807202
Meat,Level change,0.8567023313916862,0.6542008255210127,1.1542447277963017,NA,NA,NA,Restaurant,LBZEEFSBJNB3Z,0.7426680365931451,1.0002605091266106,NA,Animal,Exposure: Introductions,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.7426680365931451,1.0002605091266106
Meat,Level change,1.0352969073534315,0.7453521811512305,1.4472092817932067,NA,NA,NA,Restaurant,SAFK7ND1HR6XS,0.8754759703554039,1.2273323336182396,NA,Animal,Exposure: Introductions,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.8754759703554039,1.2273323336182396
Meat,Level change,1.0294730196322897,0.9069926117958408,1.1843783521843536,NA,NA,NA,Restaurant,S8MT0YGD2KTN9,0.9622324194703975,1.1018857241145352,NA,Animal,Exposure: Introductions,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.9622324194703975,1.1018857241145352
Meat,Level change,1.2178943757861933,0.9389755551188588,1.5459615631838721,NA,NA,NA,Restaurant,1SQPTEGYPH0GA,1.0725350251829178,1.3802805643431755,NA,Animal,Exposure: Introductions,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,1.0725350251829178,1.3802805643431755
Meat,Level change,0.8031214831013995,0.5672485921707382,1.1354559641046993,NA,NA,NA,Restaurant,9XKJD8DQTH559,0.6758012586799883,0.9556101090883197,NA,Animal,Exposure: Introductions,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.6758012586799883,0.9556101090883197
Meat,Level change,0.7257869971038662,0.48904511175969917,1.1554042817874304,NA,NA,NA,Restaurant,9XKJD8DQTH559,0.5809726788212224,0.9147676434682396,NA,Animal,Exposure: Introductions,TRUE,TRUE,Animal_inner,Animal_innerdark,Animal_restwash,0.5809726788212224,0.9147676434682396
