outcome,exposure_group,exposure_type,mean,q2.5,q16,q84,q97.5,mean_exp,mean_exp_p10,rhat,estimate_type,restaurant_id,pred_path,color_group,left_ok,right_ok,color_group_inner,color_group_innerdark,color_group_restwash,q1_lo,q1_hi
vegan,Exposure: Vegan,Form: Count,-3.3034586368653076,-4.694179199653188,0.0221032432,0.051374682,-2.7235175232786117,1.037239046458397,1.0036629342064043,NA,Restaurant,JHDN7CF1C03X5,NA,Plant-based,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,0.0221032432,-2.7235175232786117
vegan,Exposure: Vegan,Form: Count,-2.558788476299191,NA,0.025399976,0.127120268,-1.7146491753417836,1.0802900825233543,1.00775285897555,NA,Restaurant,L69HYJ4Y3TR91,NA,Plant-based,NA,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,NA,-1.7146491753417836
vegan,Exposure: Vegan,Form: Count,NA,NA,-0.011929456,0.00945154,-3.9120118804900286,0.9989210325044682,0.9998920508269313,NA,Restaurant,W8T41JZK0ZMEP,NA,Plant-based,NA,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,NA,-3.9120118804900286
vegan,Exposure: Vegan,Form: Proportion,0.22940101862952153,NA,0.109283504,2.38970704,1.245519440230193,3.554420357388239,1.1352117529411723,NA,Restaurant,2HRX9P6HKXA8V,NA,Plant-based,NA,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,NA,1.245519440230193
vegan,Exposure: Vegan,Form: Proportion,-0.1772244655968657,NA,-0.1695908,1.8678192,1.1223781060628029,2.1218704766661234,1.0781318771251598,NA,Restaurant,ED5J990H5VAZT,NA,Plant-based,NA,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,NA,1.1223781060628029
vegan,Exposure: Vegan,Form: Proportion,0.7588943119851137,-0.46180805688308724,1.42229908,2.8944508,1.2597015550177089,8.577954655999605,1.2397621540886619,NA,Restaurant,JHDN7CF1C03X5,NA,Plant-based,FALSE,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,1.42229908,1.2597015550177089
vegan,Exposure: Vegan,Form: Proportion,NA,NA,-1.91435152,1.674374,1.326819663824252,0.6688837505145419,0.9605833719191259,NA,Restaurant,L69HYJ4Y3TR91,NA,Plant-based,NA,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,NA,1.326819663824252
vegan,Exposure: Vegan,Form: Proportion,-0.8506219007113031,NA,-0.255214,1.08398088,0.5792186137600127,1.5306844678890699,1.0434906632888743,NA,Restaurant,W8T41JZK0ZMEP,NA,Plant-based,NA,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,NA,0.5792186137600127
vegan,Exposure: Vegetarian,Form: Count,NA,NA,-0.062292978,0.0439652056,-2.41085968378083,0.9916235347362878,0.9991591791880916,NA,Restaurant,2HRX9P6HKXA8V,NA,Plant-based,NA,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,NA,-2.41085968378083
vegan,Exposure: Vegetarian,Form: Count,-3.973312596725288,NA,-0.00463014000000001,0.04239228,-2.6679890959848906,1.0182122566704241,1.001806469704017,NA,Restaurant,ED5J990H5VAZT,NA,Plant-based,NA,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,NA,-2.6679890959848906
vegan,Exposure: Vegetarian,Form: Count,-4.0361214150832065,NA,0.007096784,0.028187648,-3.240980423180278,1.0176132404829923,1.001747517632399,NA,Restaurant,JHDN7CF1C03X5,NA,Plant-based,NA,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,NA,-3.240980423180278
vegan,Exposure: Vegetarian,Form: Count,-3.2568917224683096,NA,0.00308014,0.073814532,-2.2142129942895954,1.038823684072241,1.0038161630781235,NA,Restaurant,L69HYJ4Y3TR91,NA,Plant-based,NA,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,NA,-2.2142129942895954
vegan,Exposure: Vegetarian,Form: Count,NA,NA,-0.03777856,0.012165844,-3.276277805132749,0.9868794843427834,0.9986801367866281,NA,Restaurant,SRQS8F7JWA9MZ,NA,Plant-based,NA,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,NA,-3.276277805132749
vegan,Exposure: Vegetarian,Form: Count,NA,NA,-0.0172874316,-0.002020216,-5.233710519619725,0.9904390245609269,0.9990397638221011,NA,Restaurant,W8T41JZK0ZMEP,NA,Plant-based,NA,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,NA,-5.233710519619725
vegan,Exposure: Vegetarian,Form: Proportion,-1.0807029973253306,NA,-0.79475844,1.4454794128,0.9697529459539574,1.4039622952388127,1.0345120279909432,NA,Restaurant,2HRX9P6HKXA8V,NA,Plant-based,NA,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,NA,0.9697529459539574
vegan,Exposure: Vegetarian,Form: Proportion,-0.48887859623741664,NA,-0.255376,1.516544,0.9347859558713703,1.6992806254430721,1.0544512611486443,NA,Restaurant,ED5J990H5VAZT,NA,Plant-based,NA,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,NA,0.9347859558713703
vegan,Exposure: Vegetarian,Form: Proportion,-0.07073301367778628,NA,0.21131628,1.68034432,0.8764550528681293,2.5394613713011527,1.097675980708481,NA,Restaurant,JHDN7CF1C03X5,NA,Plant-based,NA,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,NA,0.8764550528681293
vegan,Exposure: Vegetarian,Form: Proportion,-0.680645846650002,NA,-0.8207788,1.8384592,1.3020436925927095,1.5323967301003962,1.0436073320666932,NA,Restaurant,L69HYJ4Y3TR91,NA,Plant-based,NA,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,NA,1.3020436925927095
vegan,Exposure: Vegetarian,Form: Proportion,NA,NA,-0.53105492,0.38136012,-0.1949149720192693,0.9313980891732575,0.9929183439399474,NA,Restaurant,SRQS8F7JWA9MZ,NA,Plant-based,NA,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,NA,-0.1949149720192693
vegan,Exposure: Vegetarian,Form: Proportion,-2.4026806351753507,NA,-0.72169528,0.87238176,0.5549760265847095,1.1019319968730263,1.0097537608598701,NA,Restaurant,W8T41JZK0ZMEP,NA,Plant-based,NA,TRUE,Plant-based_inner,Plant-based_innerdark,Plant-based_restwash,NA,0.5549760265847095
