model_id,term,effect_type,gender,estimate,std_error,p_value,ci_lower,ci_upper,location_id,n_obs,n_customers,analysis,outcome_name
W8T41JZK0ZMEP,exposure_W8T41JZK0ZMEP_5_gendermale,Gender x Level,male,0.258718567983,0.2081457351728484,NA,-0.03839221499999999,0.644412,W8T41JZK0ZMEP,NA,NA,A5_t2_gaussian_iid_day_gender,total
mu_gamma (pooled),exposure_W8T41JZK0ZMEP_5_gendermale,Gender x Level,male,0.00020647423019999982,0.04501315204477113,NA,-0.069822905,0.07908326499999994,mu_gamma (pooled),NA,NA,A5_t2_gaussian_iid_day_gender,total
W8T41JZK0ZMEP,exposure_W8T41JZK0ZMEP_5_genderfemale,Gender x Level,female,-0.1301367993867,0.14862979911180677,NA,-0.39656975,0.09802159499999981,W8T41JZK0ZMEP,NA,NA,A5_t2_gaussian_iid_day_gender,total
mu_gamma (pooled),exposure_W8T41JZK0ZMEP_5_genderfemale,Gender x Level,female,-0.04084096008622,0.07608157828966716,NA,-0.16843855000000002,0.07672194999999998,mu_gamma (pooled),NA,NA,A5_t2_gaussian_iid_day_gender,total
EMBVNVD207CC6,exposure_EMBVNVD207CC6_1_gendermale,Gender x Level,male,0.027151155982333332,0.07903645105078813,NA,-0.09919391000000001,0.15990219999999997,EMBVNVD207CC6,NA,NA,A5_t2_gaussian_iid_day_gender,total
mu_gamma (pooled),exposure_EMBVNVD207CC6_1_gendermale,Gender x Level,male,0.00020647423019999982,0.04501315204477113,NA,-0.069822905,0.07908326499999994,mu_gamma (pooled),NA,NA,A5_t2_gaussian_iid_day_gender,total
EMBVNVD207CC6,exposure_EMBVNVD207CC6_1_genderfemale,Gender x Level,female,-0.024520498610666665,0.12614233127312932,NA,-0.2343887,0.18145984999999987,EMBVNVD207CC6,NA,NA,A5_t2_gaussian_iid_day_gender,total
mu_gamma (pooled),exposure_EMBVNVD207CC6_1_genderfemale,Gender x Level,female,-0.04084096008622,0.07608157828966716,NA,-0.16843855000000002,0.07672194999999998,mu_gamma (pooled),NA,NA,A5_t2_gaussian_iid_day_gender,total
C0BE4NDSW26QN,exposure_C0BE4NDSW26QN_1_gendermale,Gender x Level,male,0.037809239385333336,0.16755472628852183,NA,-0.22552219999999998,0.31384069999999964,C0BE4NDSW26QN,NA,NA,A5_t2_gaussian_iid_day_gender,total
mu_gamma (pooled),exposure_C0BE4NDSW26QN_1_gendermale,Gender x Level,male,0.00020647423019999982,0.04501315204477113,NA,-0.069822905,0.07908326499999994,mu_gamma (pooled),NA,NA,A5_t2_gaussian_iid_day_gender,total
C0BE4NDSW26QN,exposure_C0BE4NDSW26QN_1_genderfemale,Gender x Level,female,0.09209051060783334,0.251239254992937,NA,-0.28402365,0.5153298999999983,C0BE4NDSW26QN,NA,NA,A5_t2_gaussian_iid_day_gender,total
mu_gamma (pooled),exposure_C0BE4NDSW26QN_1_genderfemale,Gender x Level,female,-0.04084096008622,0.07608157828966716,NA,-0.16843855000000002,0.07672194999999998,mu_gamma (pooled),NA,NA,A5_t2_gaussian_iid_day_gender,total
C0BE4NDSW26QN,exposure_C0BE4NDSW26QN_2_gendermale,Gender x Level,male,0.03255168207333333,0.16802556293541845,NA,-0.24142979999999997,0.3061946499999998,C0BE4NDSW26QN,NA,NA,A5_t2_gaussian_iid_day_gender,total
mu_gamma (pooled),exposure_C0BE4NDSW26QN_2_gendermale,Gender x Level,male,0.00020647423019999982,0.04501315204477113,NA,-0.069822905,0.07908326499999994,mu_gamma (pooled),NA,NA,A5_t2_gaussian_iid_day_gender,total
C0BE4NDSW26QN,exposure_C0BE4NDSW26QN_2_genderfemale,Gender x Level,female,0.0854294537689,0.2511665594788327,NA,-0.33438885,0.4611599499999999,C0BE4NDSW26QN,NA,NA,A5_t2_gaussian_iid_day_gender,total
mu_gamma (pooled),exposure_C0BE4NDSW26QN_2_genderfemale,Gender x Level,female,-0.04084096008622,0.07608157828966716,NA,-0.16843855000000002,0.07672194999999998,mu_gamma (pooled),NA,NA,A5_t2_gaussian_iid_day_gender,total
V3Q26BHF3SE2H,exposure_V3Q26BHF3SE2H_1_gendermale,Gender x Level,male,-0.0487297163844,0.1299308458682005,NA,-0.26354055,0.15912239999999994,V3Q26BHF3SE2H,NA,NA,A5_t2_gaussian_iid_day_gender,total
mu_gamma (pooled),exposure_V3Q26BHF3SE2H_1_gendermale,Gender x Level,male,0.00020647423019999982,0.04501315204477113,NA,-0.069822905,0.07908326499999994,mu_gamma (pooled),NA,NA,A5_t2_gaussian_iid_day_gender,total
V3Q26BHF3SE2H,exposure_V3Q26BHF3SE2H_1_genderfemale,Gender x Level,female,-0.20660820867066668,0.164425825370042,NA,-0.49770425,0.02913642999999993,V3Q26BHF3SE2H,NA,NA,A5_t2_gaussian_iid_day_gender,total
mu_gamma (pooled),exposure_V3Q26BHF3SE2H_1_genderfemale,Gender x Level,female,-0.04084096008622,0.07608157828966716,NA,-0.16843855000000002,0.07672194999999998,mu_gamma (pooled),NA,NA,A5_t2_gaussian_iid_day_gender,total
V3Q26BHF3SE2H,exposure_V3Q26BHF3SE2H_2_gendermale,Gender x Level,male,0.0182924614826,0.11651245320992934,NA,-0.17112349999999998,0.2091752,V3Q26BHF3SE2H,NA,NA,A5_t2_gaussian_iid_day_gender,total
mu_gamma (pooled),exposure_V3Q26BHF3SE2H_2_gendermale,Gender x Level,male,0.00020647423019999982,0.04501315204477113,NA,-0.069822905,0.07908326499999994,mu_gamma (pooled),NA,NA,A5_t2_gaussian_iid_day_gender,total
V3Q26BHF3SE2H,exposure_V3Q26BHF3SE2H_2_genderfemale,Gender x Level,female,0.04014751273994333,0.13371815222999112,NA,-0.16152685,0.2732027999999998,V3Q26BHF3SE2H,NA,NA,A5_t2_gaussian_iid_day_gender,total
mu_gamma (pooled),exposure_V3Q26BHF3SE2H_2_genderfemale,Gender x Level,female,-0.04084096008622,0.07608157828966716,NA,-0.16843855000000002,0.07672194999999998,mu_gamma (pooled),NA,NA,A5_t2_gaussian_iid_day_gender,total
V3Q26BHF3SE2H,exposure_V3Q26BHF3SE2H_3_gendermale,Gender x Level,male,0.011110607937266667,0.08444367569626461,NA,-0.12868995,0.15030044999999995,V3Q26BHF3SE2H,NA,NA,A5_t2_gaussian_iid_day_gender,total
mu_gamma (pooled),exposure_V3Q26BHF3SE2H_3_gendermale,Gender x Level,male,0.00020647423019999982,0.04501315204477113,NA,-0.069822905,0.07908326499999994,mu_gamma (pooled),NA,NA,A5_t2_gaussian_iid_day_gender,total
V3Q26BHF3SE2H,exposure_V3Q26BHF3SE2H_3_genderfemale,Gender x Level,female,0.10086072798996,0.08686466979868611,NA,-0.03569879,0.24971024999999997,V3Q26BHF3SE2H,NA,NA,A5_t2_gaussian_iid_day_gender,total
mu_gamma (pooled),exposure_V3Q26BHF3SE2H_3_genderfemale,Gender x Level,female,-0.04084096008622,0.07608157828966716,NA,-0.16843855000000002,0.07672194999999998,mu_gamma (pooled),NA,NA,A5_t2_gaussian_iid_day_gender,total
V3Q26BHF3SE2H,exposure_V3Q26BHF3SE2H_4_gendermale,Gender x Level,male,0.008610786598733334,0.09716649544865494,NA,-0.14800519999999998,0.17222509999999994,V3Q26BHF3SE2H,NA,NA,A5_t2_gaussian_iid_day_gender,total
mu_gamma (pooled),exposure_V3Q26BHF3SE2H_4_gendermale,Gender x Level,male,0.00020647423019999982,0.04501315204477113,NA,-0.069822905,0.07908326499999994,mu_gamma (pooled),NA,NA,A5_t2_gaussian_iid_day_gender,total
V3Q26BHF3SE2H,exposure_V3Q26BHF3SE2H_4_genderfemale,Gender x Level,female,0.1496016302911,0.10950009990530384,NA,-0.02059804,0.33151509999999995,V3Q26BHF3SE2H,NA,NA,A5_t2_gaussian_iid_day_gender,total
mu_gamma (pooled),exposure_V3Q26BHF3SE2H_4_genderfemale,Gender x Level,female,-0.04084096008622,0.07608157828966716,NA,-0.16843855000000002,0.07672194999999998,mu_gamma (pooled),NA,NA,A5_t2_gaussian_iid_day_gender,total
LBZEEFSBJNB3Z,exposure_LBZEEFSBJNB3Z_1_gendermale,Gender x Level,male,-0.12178861487533334,0.07687558829358494,NA,-0.25201134999999997,-0.003714145500000014,LBZEEFSBJNB3Z,NA,NA,A5_t2_gaussian_iid_day_gender,total
