outcome,exposure_group,exposure_type,mean,q5,q95,rhat,estimate_type,restaurant_id
vegan,vegetarian,Proportion,0.6312717768418578,-0.7550225842780328,1.6714733033535532,1.0003196327986181,Restaurant,W8T41JZK0ZMEP
vegetarian,mpbamod,Count,0.2151113796169455,0.13976194237515863,0.28517894223366247,1.0001595754428925,Restaurant,SRQS8F7JWA9MZ
vegetarian,mpbamod,Count,-0.5108256237659907,-0.7765287894989963,-0.2231435513142097,1.0045283368207933,Restaurant,2HRX9P6HKXA8V
vegetarian,mpbamod,Count,0,-0.030459207484708574,0.01980262729617973,1.0005211452014413,Restaurant,JHDN7CF1C03X5
vegetarian,mpbamod,Count,0.12221763272424911,-0.01005033585350145,0.26236426446749106,1.0005954343568932,Restaurant,L69HYJ4Y3TR91
vegetarian,mpbamod,Count,0.01980262729617973,0,0.03922071315328133,1.0014922947498441,Restaurant,ED5J990H5VAZT
vegetarian,mpbamod,Count,0.009950330853168092,-0.01005033585350145,0.03922071315328133,1.003520423922023,Restaurant,W8T41JZK0ZMEP
vegetarian,mpbamod,Proportion,2.25758772706331,1.536867219599265,3.006672213592325,0.9998621303402511,Restaurant,SRQS8F7JWA9MZ
vegetarian,mpbamod,Proportion,-4.605170185988091,-Inf,-1.6094379124341003,1.0006586843965597,Restaurant,2HRX9P6HKXA8V
vegetarian,mpbamod,Proportion,-2.995732273553991,-3.912023005428146,-2.0402208285265546,1.000196221644588,Restaurant,JHDN7CF1C03X5
vegetarian,mpbamod,Proportion,1.000631880307906,-1.9661128563728327,4.103964805599091,1.0006716968700915,Restaurant,L69HYJ4Y3TR91
vegetarian,mpbamod,Proportion,0.3364722366212129,-0.06187540371808753,0.7275486072772777,1.000505860766269,Restaurant,ED5J990H5VAZT
vegetarian,mpbamod,Proportion,-0.5108256237659907,-1.9661128563728327,0.8878912573524571,1.0004932460031968,Restaurant,W8T41JZK0ZMEP
vegetarian,vegan,Count,0.5247285289349821,0.35065687161316933,0.7030975114131134,1.000107042733881,Restaurant,SRQS8F7JWA9MZ
vegetarian,vegan,Count,0.1570037488096647,-0.030459207484708574,0.35065687161316933,1.0007181727519663,Restaurant,2HRX9P6HKXA8V
vegetarian,vegan,Count,0.01980262729617973,0,0.03922071315328133,1.0014872164753446,Restaurant,JHDN7CF1C03X5
vegetarian,vegan,Count,0.131028262406404,0.0769610411361284,0.1906203596086497,1.0006406973619795,Restaurant,L69HYJ4Y3TR91
vegetarian,vegan,Count,0.3220834991691132,0.26236426446749106,0.3852624007906449,1.0000038509984182,Restaurant,ED5J990H5VAZT
vegetarian,vegan,Count,0.01980262729617973,0,0.02955880224154443,1.001440314499328,Restaurant,W8T41JZK0ZMEP
vegetarian,vegan,Proportion,0.6312717768418578,0.10436001532424286,1.1817271953786161,1.0004714372013452,Restaurant,SRQS8F7JWA9MZ
vegetarian,vegan,Proportion,0.6830968447064438,-0.4620354595965587,1.9344157696295783,1.0004840595614986,Restaurant,2HRX9P6HKXA8V
vegetarian,vegan,Proportion,0.7747271675523681,0.12221763272424911,1.4951487660319727,1.002319410084062,Restaurant,JHDN7CF1C03X5
vegetarian,vegan,Proportion,1.2612978709452054,0.23111172096338664,3.027715319407042,0.9997695288843716,Restaurant,L69HYJ4Y3TR91
vegetarian,vegan,Proportion,0.4252677354043441,-0.3285040669720361,1.0647107369924282,1.0005219308254214,Restaurant,ED5J990H5VAZT
vegetarian,vegan,Proportion,0.4252677354043441,-0.5447271754416722,1.1786549963416462,1.0005756040471545,Restaurant,W8T41JZK0ZMEP
vegetarian,vegetarian,Count,0.10436001532424286,0.06765864847381486,0.131028262406404,1.000170800665465,Restaurant,SRQS8F7JWA9MZ
vegetarian,vegetarian,Count,-0.030459207484708574,-0.15082288973458366,0.0769610411361284,0.9995715631303231,Restaurant,2HRX9P6HKXA8V
vegetarian,vegetarian,Count,0.02955880224154443,0.009950330853168092,0.03922071315328133,0.9996099202778581,Restaurant,JHDN7CF1C03X5
vegetarian,vegetarian,Count,0.08617769624105241,0.04879016416943205,0.12221763272424911,1.001364610531727,Restaurant,L69HYJ4Y3TR91
vegetarian,vegetarian,Count,0.13976194237515863,0.12221763272424911,0.16551443847757333,1.0001536088997365,Restaurant,ED5J990H5VAZT
vegetarian,vegetarian,Count,0.01980262729617973,0,0.02955880224154443,1.0002722212293074,Restaurant,W8T41JZK0ZMEP
vegetarian,vegetarian,Proportion,2.1186622548331173,1.5432981099295553,2.6871669901857858,0.9997720813975202,Restaurant,SRQS8F7JWA9MZ
vegetarian,vegetarian,Proportion,-1.171182981502945,-3.912023005428146,0.9745596399981308,1.0026552424296202,Restaurant,2HRX9P6HKXA8V
vegetarian,vegetarian,Proportion,1.5260563034950492,0.7975071958841882,2.2793164660546914,1.0012749526223708,Restaurant,JHDN7CF1C03X5
vegetarian,vegetarian,Proportion,1.4973884086254774,-0.13926206733350766,3.241028629509334,1.00075559242678,Restaurant,L69HYJ4Y3TR91
vegetarian,vegetarian,Proportion,0.009950330853168092,-0.941608539858445,0.9360933591703348,0.9997316207040431,Restaurant,ED5J990H5VAZT
vegetarian,vegetarian,Proportion,-0.020202707317519466,-1.5141277326297755,1.4609379041156563,1.0001408600050135,Restaurant,W8T41JZK0ZMEP
