outcome,exposure_group,exposure_type,mean,q2.5,q97.5,rhat,estimate_type,restaurant_id
chicken_fish,vegan,Proportion,1.0717734625362931,0.9502002165056764,1.2161953140715362,0.999876298258119,Restaurant,JHDN7CF1C03X5
chicken_fish,vegan,Proportion,1.081049672035076,0.9077752957697911,1.3142179261695872,1.0007145575198892,Restaurant,L69HYJ4Y3TR91
chicken_fish,vegan,Proportion,1.0744232213528402,0.9003405372962772,1.302654996910136,1.0010376760229065,Restaurant,ED5J990H5VAZT
chicken_fish,vegan,Proportion,1.083503918542181,0.9517721299086175,1.2417999799367758,1.0010040485552807,Restaurant,W8T41JZK0ZMEP
chicken_fish,vegetarian,Count,1.08,0.94,1.25,1.0008634542829515,Restaurant,2HRX9P6HKXA8V
chicken_fish,vegetarian,Count,1.02,1,1.05,1.0005791859785873,Restaurant,JHDN7CF1C03X5
chicken_fish,vegetarian,Count,1.21,1.03,1.49,1.0020422999649476,Restaurant,L69HYJ4Y3TR91
chicken_fish,vegetarian,Count,1.17,1.04,1.32,1.0028760429379244,Restaurant,ED5J990H5VAZT
chicken_fish,vegetarian,Count,1.01,0.99,1.03,1.0010028810261353,Restaurant,W8T41JZK0ZMEP
chicken_fish,vegetarian,Proportion,1.0998411800099641,0.821509903954877,1.4974970127826812,0.9998667240504674,Restaurant,2HRX9P6HKXA8V
chicken_fish,vegetarian,Proportion,1.13051268020414,0.9676833077041481,1.3310808149544362,0.9997753466729732,Restaurant,JHDN7CF1C03X5
chicken_fish,vegetarian,Proportion,1.044123984639697,0.7411344491069477,1.5632438872844572,1.0017968813969877,Restaurant,L69HYJ4Y3TR91
chicken_fish,vegetarian,Proportion,0.6309573444801932,0,0.9548475870408182,0.9998576451337919,Restaurant,ED5J990H5VAZT
chicken_fish,vegetarian,Proportion,1.0113973287615656,0.8325532074018731,1.2153336772652967,1.0005344770064137,Restaurant,W8T41JZK0ZMEP
meat,mpbamod,Count,1.12,1.03,1.23,0.9998904395153139,Restaurant,SRQS8F7JWA9MZ
meat,mpbamod,Count,0.76,0.56,1,1.0005738650071103,Restaurant,2HRX9P6HKXA8V
meat,mpbamod,Count,0.95,0.91,1,1.0015195515590147,Restaurant,JHDN7CF1C03X5
meat,mpbamod,Count,1.05,0.87,1.3,0.9997530492670942,Restaurant,L69HYJ4Y3TR91
meat,mpbamod,Count,1.03,0.99,1.06,1.0025912749644785,Restaurant,ED5J990H5VAZT
meat,mpbamod,Count,1,0.97,1.03,0.9996651456384783,Restaurant,W8T41JZK0ZMEP
meat,mpbamod,Proportion,1.121937613664313,1.0289284225448128,1.2264478112903319,1.0039247887176168,Restaurant,SRQS8F7JWA9MZ
meat,mpbamod,Proportion,0.7247796636776955,0,1.0029602531456534,1.00177467823252,Restaurant,2HRX9P6HKXA8V
meat,mpbamod,Proportion,0.7664958432641342,0.6309573444801932,0.9169062415024053,1.0010176871530776,Restaurant,JHDN7CF1C03X5
meat,mpbamod,Proportion,0.9815395625560397,0.6762433378062414,1.4362082971198007,1.0032991645045708,Restaurant,L69HYJ4Y3TR91
meat,mpbamod,Proportion,1.0327326526537461,0.9607435561536403,1.107255833228436,1.0007422604905387,Restaurant,ED5J990H5VAZT
meat,mpbamod,Proportion,0.9703382962383449,0.8271973337231157,1.145793780982531,1.0011881575449666,Restaurant,W8T41JZK0ZMEP
meat,vegan,Count,2.22,1.8,2.74,1.0010342174235995,Restaurant,SRQS8F7JWA9MZ
meat,vegan,Count,1,0.88,1.15,0.9997125829796594,Restaurant,2HRX9P6HKXA8V
meat,vegan,Count,0.99,0.97,1.02,1.00100100398523,Restaurant,JHDN7CF1C03X5
meat,vegan,Count,1.11,1.02,1.21,0.9997149271570678,Restaurant,L69HYJ4Y3TR91
meat,vegan,Count,1.24,1.11,1.39,0.9997290050225669,Restaurant,ED5J990H5VAZT
meat,vegan,Count,0.99,0.96,1.01,0.9995140413624489,Restaurant,W8T41JZK0ZMEP
meat,vegan,Proportion,1.2016997321565943,1.1068554510089963,1.3070322371861616,1.0002715573583958,Restaurant,SRQS8F7JWA9MZ
meat,vegan,Proportion,0.9861703143068244,0.7943282347242815,1.1972243395722733,1.0011164960269316,Restaurant,2HRX9P6HKXA8V
meat,vegan,Proportion,0.9621679608471888,0.8424172486141028,1.100265093106018,0.9996578412949849,Restaurant,JHDN7CF1C03X5
meat,vegan,Proportion,1.1921826559427973,0.9621679608471888,1.5338662884232042,1.00011752818553,Restaurant,L69HYJ4Y3TR91
meat,vegan,Proportion,0.9884142560352875,0.821509903954877,1.1720088359685086,1.0001346366482387,Restaurant,ED5J990H5VAZT
meat,vegan,Proportion,0.9124435365554808,0.7860030855966228,1.0538739520617835,1.0000116788690716,Restaurant,W8T41JZK0ZMEP
meat,vegetarian,Count,1.04,1.01,1.07,0.9998973111837125,Restaurant,SRQS8F7JWA9MZ
