outcome,exposure_group,exposure_type,mean,mean_exp,mean_exp_p10,q2.5,q97.5,rhat,estimate_type,restaurant_id,pred_path,color_group,n_rest_in_group,rest_rank,step_size
nonvegan,vegan,Proportion,1.0746499954174549,NA,1.0746499954174549,0.9384855431870388,1.2274001502910312,0.999579086028655,Restaurant,C0BE4NDSW26QN,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegan_dishes_prop/plots/C0BE4NDSW26QN.png,Animal,18,5,0.15
nonvegan,vegan,Proportion,1.0597283129520072,NA,1.0597283129520072,0.9979817686415696,1.1226456864312595,0.999183649414232,Restaurant,CB2KHY1C2G9PT,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegan_dishes_prop/plots/CB2KHY1C2G9PT.png,Animal,18,6,0.15
nonvegan,vegan,Proportion,1.1471675757854378,NA,1.1471675757854378,1.0434439926896288,1.2608011730832882,1.00024994158231,Restaurant,ED5J990H5VAZT,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegan_dishes_prop/plots/ED5J990H5VAZT.png,Animal,18,7,0.15
nonvegan,vegan,Proportion,1.0579542409167597,NA,1.0579542409167597,0.9895192582062144,1.1315033504297265,1.00184479862609,Restaurant,EMBVNVD207CC6,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegan_dishes_prop/plots/EMBVNVD207CC6.png,Animal,18,8,0.15
nonvegan,vegan,Proportion,0.8988029587541423,NA,0.8988029587541423,0.821509903954877,0.9838794565405263,0.999818696354406,Restaurant,JHDN7CF1C03X5,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegan_dishes_prop/plots/JHDN7CF1C03X5.png,Animal,18,9,0.15
nonvegan,vegan,Proportion,1.2947931247377837,NA,1.2947931247377837,1.119427181170775,1.5062918295173369,1.00049924298683,Restaurant,L69HYJ4Y3TR91,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegan_dishes_prop/plots/L69HYJ4Y3TR91.png,Animal,18,10,0.15
nonvegan,vegan,Proportion,1.3291853469738066,NA,1.3291853469738066,1.1501262145228153,1.542070434958008,0.999974838505603,Restaurant,LBZEEFSBJNB3Z,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegan_dishes_prop/plots/LBZEEFSBJNB3Z.png,Animal,18,11,0.15
nonvegan,vegan,Proportion,1.1597712642094506,NA,1.1597712642094506,0.9190663078716547,1.508011458791385,1.00056551653423,Restaurant,LFZFT3VASXPED,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegan_dishes_prop/plots/LFZFT3VASXPED.png,Animal,18,12,0.15
nonvegan,vegan,Proportion,1.0303903510473216,NA,1.0303903510473216,0.8633219511791956,1.2477917486181096,1.00316613201169,Restaurant,LQ5EH4BKGV61T,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegan_dishes_prop/plots/LQ5EH4BKGV61T.png,Animal,18,13,0.15
nonvegan,vegan,Proportion,1.1284134909766155,NA,1.1284134909766155,0.9330329915368074,1.3628839410924374,1.0007296410945,Restaurant,S8MT0YGD2KTN9,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegan_dishes_prop/plots/S8MT0YGD2KTN9.png,Animal,18,14,0.15
nonvegan,vegan,Proportion,1.1400724884998448,NA,1.1400724884998448,0.9190663078716547,1.4404216303648485,1.0009395728584,Restaurant,SAFK7ND1HR6XS,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegan_dishes_prop/plots/SAFK7ND1HR6XS.png,Animal,18,15,0.15
nonvegan,vegan,Proportion,1.1459327202578544,NA,1.1459327202578544,1.0932990799580533,1.2013164756613854,1.0018503059566,Restaurant,SRQS8F7JWA9MZ,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegan_dishes_prop/plots/SRQS8F7JWA9MZ.png,Animal,18,16,0.15
nonvegan,vegan,Proportion,1.2320541155178792,NA,1.2320541155178792,1.1391601441248391,1.3486744373424708,1.00067021485167,Restaurant,V3Q26BHF3SE2H,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegan_dishes_prop/plots/V3Q26BHF3SE2H.png,Animal,18,17,0.15
nonvegan,vegan,Proportion,1.1187464835932872,NA,1.1187464835932872,1.0175475106035239,1.2334335602222073,1.00157037838263,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegan_dishes_prop/plots/W8T41JZK0ZMEP.png,Animal,18,18,0.15
nonvegan,vegetarian,Count,1.07,NA,1.0063799087510112,1.06,1.08,1.00114680957858,Restaurant,1SQPTEGYPH0GA,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegetarian_dishes_count/plots/1SQPTEGYPH0GA.png,Animal,18,1,0.15
nonvegan,vegetarian,Count,1,NA,0.9995027826014136,0.94,1.06,1.00097970458054,Restaurant,2HRX9P6HKXA8V,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegetarian_dishes_count/plots/2HRX9P6HKXA8V.png,Animal,18,2,0.15
nonvegan,vegetarian,Count,1,NA,0.9998964451634251,0.98,1.01,1.00397723368404,Restaurant,78AY09MVJVTYE,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegetarian_dishes_count/plots/78AY09MVJVTYE.png,Animal,18,3,0.15
nonvegan,vegetarian,Count,1.02,NA,1.001816570581633,1.01,1.03,1.00011675566245,Restaurant,9XKJD8DQTH559,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegetarian_dishes_count/plots/9XKJD8DQTH559.png,Animal,18,4,0.15
nonvegan,vegetarian,Count,1.02,NA,1.0022932924944443,1,1.05,0.999866230509,Restaurant,C0BE4NDSW26QN,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegetarian_dishes_count/plots/C0BE4NDSW26QN.png,Animal,18,5,0.15
nonvegan,vegetarian,Count,1.02,NA,1.0023023878818398,1.01,1.03,1.00044122896259,Restaurant,CB2KHY1C2G9PT,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegetarian_dishes_count/plots/CB2KHY1C2G9PT.png,Animal,18,6,0.15
nonvegan,vegetarian,Count,1.1,NA,1.0098026152144157,1.08,1.13,1.00111236090047,Restaurant,ED5J990H5VAZT,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegetarian_dishes_count/plots/ED5J990H5VAZT.png,Animal,18,7,0.15
nonvegan,vegetarian,Count,1.18,NA,1.0170157117218652,1.11,1.28,1.00331176826173,Restaurant,EMBVNVD207CC6,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegetarian_dishes_count/plots/EMBVNVD207CC6.png,Animal,18,8,0.15
nonvegan,vegetarian,Count,1,NA,0.9999726228101967,0.99,1.01,1.00024105810254,Restaurant,JHDN7CF1C03X5,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegetarian_dishes_count/plots/JHDN7CF1C03X5.png,Animal,18,9,0.15
nonvegan,vegetarian,Count,1.06,NA,1.0060826930823659,1.03,1.1,1.00178894315104,Restaurant,L69HYJ4Y3TR91,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegetarian_dishes_count/plots/L69HYJ4Y3TR91.png,Animal,18,10,0.15
nonvegan,vegetarian,Count,1.03,NA,1.0029822401304653,0.99,1.06,1.00212876337868,Restaurant,LBZEEFSBJNB3Z,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegetarian_dishes_count/plots/LBZEEFSBJNB3Z.png,Animal,18,11,0.15
nonvegan,vegetarian,Count,1.01,NA,1.0012358052643424,0.92,1.11,1.00049584056498,Restaurant,LFZFT3VASXPED,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegetarian_dishes_count/plots/LFZFT3VASXPED.png,Animal,18,12,0.15
nonvegan,vegetarian,Count,1.09,NA,1.0084028819730737,1,1.2,1.00217409822637,Restaurant,LQ5EH4BKGV61T,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegetarian_dishes_count/plots/LQ5EH4BKGV61T.png,Animal,18,13,0.15
nonvegan,vegetarian,Count,0.96,NA,0.9962590802297264,0.94,0.98,1.00111606924232,Restaurant,S8MT0YGD2KTN9,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegetarian_dishes_count/plots/S8MT0YGD2KTN9.png,Animal,18,14,0.15
nonvegan,vegetarian,Count,1.06,NA,1.0062010609074925,0.96,1.19,1.00102020959533,Restaurant,SAFK7ND1HR6XS,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegetarian_dishes_count/plots/SAFK7ND1HR6XS.png,Animal,18,15,0.15
nonvegan,vegetarian,Count,1.05,NA,1.0048543259672256,1.03,1.07,0.999553266312974,Restaurant,SRQS8F7JWA9MZ,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegetarian_dishes_count/plots/SRQS8F7JWA9MZ.png,Animal,18,16,0.15
nonvegan,vegetarian,Count,1.08,NA,1.0076203380005297,1.04,1.12,1.00065298994686,Restaurant,V3Q26BHF3SE2H,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegetarian_dishes_count/plots/V3Q26BHF3SE2H.png,Animal,18,17,0.15
nonvegan,vegetarian,Count,1.03,NA,1.0025178284389333,1.01,1.04,1.00163779818325,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegetarian_dishes_count/plots/W8T41JZK0ZMEP.png,Animal,18,18,0.15
nonvegan,vegetarian,Proportion,0.9054601170820186,NA,0.9054601170820186,0.8376158603010033,0.9838794565405263,1.0157134399852,Restaurant,1SQPTEGYPH0GA,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegetarian_dishes_prop/plots/1SQPTEGYPH0GA.png,Animal,18,1,0.15
nonvegan,vegetarian,Proportion,0.9769356029604022,NA,0.9769356029604022,0.8513399225207846,1.10277817813286,1.00958648903703,Restaurant,2HRX9P6HKXA8V,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegetarian_dishes_prop/plots/2HRX9P6HKXA8V.png,Animal,18,2,0.15
nonvegan,vegetarian,Proportion,0.9951638157601054,NA,0.9951638157601054,0.9517721299086175,1.042759988957706,1.01081962274136,Restaurant,78AY09MVJVTYE,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegetarian_dishes_prop/plots/78AY09MVJVTYE.png,Animal,18,3,0.15
nonvegan,vegetarian,Proportion,1.1314729749579266,NA,1.1314729749579266,1.0513526033129272,1.225809201264129,1.01780328020944,Restaurant,9XKJD8DQTH559,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegetarian_dishes_prop/plots/9XKJD8DQTH559.png,Animal,18,4,0.15
nonvegan,vegetarian,Proportion,1.0015192900694014,NA,1.0015192900694014,0.9146993820210588,1.1044253752367947,1.01197849810247,Restaurant,C0BE4NDSW26QN,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegetarian_dishes_prop/plots/C0BE4NDSW26QN.png,Animal,18,5,0.15
nonvegan,vegetarian,Proportion,0.9970679207128545,NA,0.9970679207128545,0.9384855431870388,1.0557299559853683,1.00470582171003,Restaurant,CB2KHY1C2G9PT,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegetarian_dishes_prop/plots/CB2KHY1C2G9PT.png,Animal,18,6,0.15
nonvegan,vegetarian,Proportion,1.134083193145131,NA,1.134083193145131,1.042759988957706,1.2381929902766857,1.00884986941718,Restaurant,ED5J990H5VAZT,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegetarian_dishes_prop/plots/ED5J990H5VAZT.png,Animal,18,7,0.15
nonvegan,vegetarian,Proportion,1.0653480267876843,NA,1.0653480267876843,0.9716416578630735,1.1630806224346384,1.01466330449523,Restaurant,EMBVNVD207CC6,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegetarian_dishes_prop/plots/EMBVNVD207CC6.png,Animal,18,8,0.15
nonvegan,vegetarian,Proportion,0.979556077437851,NA,0.979556077437851,0.8977344508701224,1.0651622954916389,1.00581162921682,Restaurant,JHDN7CF1C03X5,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegetarian_dishes_prop/plots/JHDN7CF1C03X5.png,Animal,18,9,0.15
nonvegan,vegetarian,Proportion,1.165479184927165,NA,1.165479184927165,1.0086550094987714,1.3802255613108483,1.00530208796305,Restaurant,L69HYJ4Y3TR91,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegetarian_dishes_prop/plots/L69HYJ4Y3TR91.png,Animal,18,10,0.15
nonvegan,vegetarian,Proportion,0.9991412438894731,NA,0.9991412438894731,0.9077752957697911,1.0896604804610857,1.01587158622441,Restaurant,LBZEEFSBJNB3Z,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegetarian_dishes_prop/plots/LBZEEFSBJNB3Z.png,Animal,18,11,0.15
nonvegan,vegetarian,Proportion,1.1178575831871111,NA,1.1178575831871111,0.9384855431870388,1.3583158551391228,1.01774863868938,Restaurant,LFZFT3VASXPED,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegetarian_dishes_prop/plots/LFZFT3VASXPED.png,Animal,18,12,0.15
nonvegan,vegetarian,Proportion,0.9933401553796919,NA,0.9933401553796919,0.867004045984223,1.1328122177911581,1.00088135660848,Restaurant,LQ5EH4BKGV61T,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegetarian_dishes_prop/plots/LQ5EH4BKGV61T.png,Animal,18,13,0.15
nonvegan,vegetarian,Proportion,0.9037588144997383,NA,0.9037588144997383,0.8424172486141028,0.9676833077041481,1.00395837295875,Restaurant,S8MT0YGD2KTN9,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegetarian_dishes_prop/plots/S8MT0YGD2KTN9.png,Animal,18,14,0.15
nonvegan,vegetarian,Proportion,1.0600640550158202,NA,1.0600640550158202,0.8977344508701224,1.2961211914378115,1.03416725814205,Restaurant,SAFK7ND1HR6XS,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegetarian_dishes_prop/plots/SAFK7ND1HR6XS.png,Animal,18,15,0.15
nonvegan,vegetarian,Proportion,1.0800913765041893,NA,1.0800913765041893,1.0461403787417247,1.1168650332833003,1.0034787648215,Restaurant,SRQS8F7JWA9MZ,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegetarian_dishes_prop/plots/SRQS8F7JWA9MZ.png,Animal,18,16,0.15
nonvegan,vegetarian,Proportion,1.0359944649438098,NA,1.0359944649438098,0.9803505238485178,1.0972663279561043,1.00513885297622,Restaurant,V3Q26BHF3SE2H,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegetarian_dishes_prop/plots/V3Q26BHF3SE2H.png,Animal,18,17,0.15
nonvegan,vegetarian,Proportion,1.065155491858387,NA,1.065155491858387,0.9649610951198176,1.1760209316379977,1.00771355994412,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/nonvegan/vegetarian_dishes_prop/plots/W8T41JZK0ZMEP.png,Animal,18,18,0.15
meat,mpbamod,Count,1.08,NA,1.0075874447464566,1.02,1.14,1.00230850359003,Restaurant,1SQPTEGYPH0GA,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/meat/mpbamod_dishes_count/plots/1SQPTEGYPH0GA.png,Animal,18,1,0.15
meat,mpbamod,Count,0.95,NA,0.9946254041653013,0.82,1.06,1.00092526050538,Restaurant,2HRX9P6HKXA8V,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/meat/mpbamod_dishes_count/plots/2HRX9P6HKXA8V.png,Animal,18,2,0.15
meat,mpbamod,Count,0.91,NA,0.9903388885473651,0.84,0.98,1.00284233365273,Restaurant,78AY09MVJVTYE,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/meat/mpbamod_dishes_count/plots/78AY09MVJVTYE.png,Animal,18,3,0.15
meat,mpbamod,Count,1.06,NA,1.0057918612355539,1.04,1.08,1.00105586694368,Restaurant,9XKJD8DQTH559,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/meat/mpbamod_dishes_count/plots/9XKJD8DQTH559.png,Animal,18,4,0.15
meat,mpbamod,Count,1.01,NA,1.0010277205850036,0.9,1.12,1.00122556182053,Restaurant,C0BE4NDSW26QN,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/meat/mpbamod_dishes_count/plots/C0BE4NDSW26QN.png,Animal,18,5,0.15
meat,mpbamod,Count,0.99,NA,0.9986546235106544,0.93,1.05,1.00100623682949,Restaurant,CB2KHY1C2G9PT,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/meat/mpbamod_dishes_count/plots/CB2KHY1C2G9PT.png,Animal,18,6,0.15
meat,mpbamod,Count,1.01,NA,1.0012807111688053,1,1.03,1.00167282204045,Restaurant,ED5J990H5VAZT,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/meat/mpbamod_dishes_count/plots/ED5J990H5VAZT.png,Animal,18,7,0.15
meat,mpbamod,Count,1.1,NA,1.0094321857298274,1.01,1.21,1.00213627973621,Restaurant,EMBVNVD207CC6,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/meat/mpbamod_dishes_count/plots/EMBVNVD207CC6.png,Animal,18,8,0.15
meat,mpbamod,Count,1,NA,1.000392784117922,0.98,1.03,1.0009177152974,Restaurant,JHDN7CF1C03X5,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/meat/mpbamod_dishes_count/plots/JHDN7CF1C03X5.png,Animal,18,9,0.15
meat,mpbamod,Count,1.05,NA,1.0050764986631098,0.94,1.19,0.99964206255526,Restaurant,L69HYJ4Y3TR91,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/meat/mpbamod_dishes_count/plots/L69HYJ4Y3TR91.png,Animal,18,10,0.15
meat,mpbamod,Count,1.06,NA,1.0057834324576689,0.97,1.16,1.00286621919415,Restaurant,LBZEEFSBJNB3Z,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/meat/mpbamod_dishes_count/plots/LBZEEFSBJNB3Z.png,Animal,18,11,0.15
meat,mpbamod,Count,1.05,NA,1.0045717404317158,0.9,1.24,1.00065404745587,Restaurant,LFZFT3VASXPED,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/meat/mpbamod_dishes_count/plots/LFZFT3VASXPED.png,Animal,18,12,0.15
meat,mpbamod,Count,1.13,NA,1.012096313865178,1,1.34,1.00028396611557,Restaurant,LQ5EH4BKGV61T,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/meat/mpbamod_dishes_count/plots/LQ5EH4BKGV61T.png,Animal,18,13,0.15
meat,mpbamod,Count,1.06,NA,1.0055172259807679,0.96,1.16,1.00074794943773,Restaurant,S8MT0YGD2KTN9,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/meat/mpbamod_dishes_count/plots/S8MT0YGD2KTN9.png,Animal,18,14,0.15
meat,mpbamod,Count,1.07,NA,1.0068805587521417,0.94,1.26,1.00063765343093,Restaurant,SAFK7ND1HR6XS,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/meat/mpbamod_dishes_count/plots/SAFK7ND1HR6XS.png,Animal,18,15,0.15
meat,mpbamod,Count,1.1,NA,1.0097531508606918,1.05,1.16,1.00064624798916,Restaurant,SRQS8F7JWA9MZ,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/meat/mpbamod_dishes_count/plots/SRQS8F7JWA9MZ.png,Animal,18,16,0.15
meat,mpbamod,Count,1.02,NA,1.002392906883273,0.98,1.06,1.00013432482922,Restaurant,V3Q26BHF3SE2H,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/meat/mpbamod_dishes_count/plots/V3Q26BHF3SE2H.png,Animal,18,17,0.15
meat,mpbamod,Count,1,NA,0.9997709678889866,0.98,1.02,0.999666149496159,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/meat/mpbamod_dishes_count/plots/W8T41JZK0ZMEP.png,Animal,18,18,0.15
meat,mpbamod,Proportion,0.8938427659787204,NA,0.8938427659787204,0.754770860611584,1.0513526033129272,1.57468825584898,Restaurant,1SQPTEGYPH0GA,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/meat/mpbamod_dishes_prop/plots/1SQPTEGYPH0GA.png,Animal,18,1,0.15
meat,mpbamod,Proportion,0.7329343305295692,NA,0.7329343305295692,0,0.99899547129175,1.14157541765297,Restaurant,2HRX9P6HKXA8V,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/meat/mpbamod_dishes_prop/plots/2HRX9P6HKXA8V.png,Animal,18,2,0.15
meat,mpbamod,Proportion,0.6973829300167025,NA,0.6973829300167025,0.6309573444801932,0.8469842998552983,1.26572722277956,Restaurant,78AY09MVJVTYE,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/meat/mpbamod_dishes_prop/plots/78AY09MVJVTYE.png,Animal,18,3,0.15
meat,mpbamod,Proportion,1.0510065602145306,NA,1.0510065602145306,0.9838794565405263,1.174618943088019,1.2490339268331,Restaurant,9XKJD8DQTH559,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/meat/mpbamod_dishes_prop/plots/9XKJD8DQTH559.png,Animal,18,4,0.15
meat,mpbamod,Proportion,0.7069817605613427,NA,0.7069817605613427,0,0.9330329915368074,1.57367745691859,Restaurant,C0BE4NDSW26QN,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/meat/mpbamod_dishes_prop/plots/C0BE4NDSW26QN.png,Animal,18,5,0.15
meat,mpbamod,Proportion,0.7718831893380619,NA,0.7718831893380619,0.7247796636776955,0.8513399225207846,1.26572554491571,Restaurant,CB2KHY1C2G9PT,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/meat/mpbamod_dishes_prop/plots/CB2KHY1C2G9PT.png,Animal,18,6,0.15
meat,mpbamod,Proportion,1.0195822091293125,NA,1.0195822091293125,0.9803505238485178,1.052620071910597,1.41421235982293,Restaurant,ED5J990H5VAZT,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/meat/mpbamod_dishes_prop/plots/ED5J990H5VAZT.png,Animal,18,7,0.15
meat,mpbamod,Proportion,0.9856477091476941,NA,0.9856477091476941,0.9124435365554808,1.0685138922256048,1.55122652523114,Restaurant,EMBVNVD207CC6,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/meat/mpbamod_dishes_prop/plots/EMBVNVD207CC6.png,Animal,18,8,0.15
meat,mpbamod,Proportion,1.113112043585377,NA,1.113112043585377,0.9838794565405263,1.22676599743438,1.57303519069364,Restaurant,JHDN7CF1C03X5,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/meat/mpbamod_dishes_prop/plots/JHDN7CF1C03X5.png,Animal,18,9,0.15
meat,mpbamod,Proportion,0.98838745551966,NA,0.98838745551966,0.7411344491069477,1.4652306920853984,1.47629574138656,Restaurant,L69HYJ4Y3TR91,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/meat/mpbamod_dishes_prop/plots/L69HYJ4Y3TR91.png,Animal,18,10,0.15
meat,mpbamod,Proportion,0.8855667368033222,NA,0.8855667368033222,0.6762433378062414,1.0611282029594775,1.18742657518147,Restaurant,LBZEEFSBJNB3Z,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/meat/mpbamod_dishes_prop/plots/LBZEEFSBJNB3Z.png,Animal,18,11,0.15
meat,mpbamod,Proportion,1.2564571410044534,NA,1.2564571410044534,0.7767996097157338,1.899268422078557,1.15035360017036,Restaurant,LFZFT3VASXPED,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/meat/mpbamod_dishes_prop/plots/LFZFT3VASXPED.png,Animal,18,12,0.15
meat,mpbamod,Proportion,1.216151261041923,NA,1.216151261041923,0.9895192582062144,1.7630646762604392,1.19857638944267,Restaurant,LQ5EH4BKGV61T,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/meat/mpbamod_dishes_prop/plots/LQ5EH4BKGV61T.png,Animal,18,13,0.15
meat,mpbamod,Proportion,1.493877697061926,NA,1.493877697061926,1.224522925983633,1.8287003861211502,1.59377865488071,Restaurant,S8MT0YGD2KTN9,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/meat/mpbamod_dishes_prop/plots/S8MT0YGD2KTN9.png,Animal,18,14,0.15
meat,mpbamod,Proportion,1.0765525310031103,NA,1.0765525310031103,0.8271973337231157,1.4004086120873078,1.63331895966665,Restaurant,SAFK7ND1HR6XS,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/meat/mpbamod_dishes_prop/plots/SAFK7ND1HR6XS.png,Animal,18,15,0.15
meat,mpbamod,Proportion,1.0999148426593397,NA,1.0999148426593397,1.053248691300327,1.1594351219871442,1.51783112280709,Restaurant,SRQS8F7JWA9MZ,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/meat/mpbamod_dishes_prop/plots/SRQS8F7JWA9MZ.png,Animal,18,16,0.15
meat,mpbamod,Proportion,1.0195148683987851,NA,1.0195148683987851,0.956352499790037,1.070696835324435,1.30652600311862,Restaurant,V3Q26BHF3SE2H,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/meat/mpbamod_dishes_prop/plots/V3Q26BHF3SE2H.png,Animal,18,17,0.15
meat,mpbamod,Proportion,1.0069301255827705,NA,1.0069301255827705,0.9101363514059139,1.1324862753392486,1.47750040319678,Restaurant,W8T41JZK0ZMEP,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/meat/mpbamod_dishes_prop/plots/W8T41JZK0ZMEP.png,Animal,18,18,0.15
meat,vegan,Count,1.13,NA,1.0126509040622373,1.1,1.17,1.01450557148448,Restaurant,1SQPTEGYPH0GA,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/meat/vegan_dishes_count/plots/1SQPTEGYPH0GA.png,Animal,18,1,0.15
meat,vegan,Count,0.93,NA,0.9932590111551178,0.85,1.02,1.00125526715593,Restaurant,2HRX9P6HKXA8V,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/meat/vegan_dishes_count/plots/2HRX9P6HKXA8V.png,Animal,18,2,0.15
meat,vegan,Count,1.01,NA,1.0014690685259857,0.99,1.04,1.00042020518555,Restaurant,78AY09MVJVTYE,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/meat/vegan_dishes_count/plots/78AY09MVJVTYE.png,Animal,18,3,0.15
meat,vegan,Count,1.02,NA,1.0024273745154557,1.01,1.04,1.00242701512298,Restaurant,9XKJD8DQTH559,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/meat/vegan_dishes_count/plots/9XKJD8DQTH559.png,Animal,18,4,0.15
meat,vegan,Count,1.05,NA,1.0044942836732433,1.01,1.09,1.00087956091155,Restaurant,C0BE4NDSW26QN,../../model_fits/finalized_redone_trunc_cp/t2_a1_proportion/meat/vegan_dishes_count/plots/C0BE4NDSW26QN.png,Animal,18,5,0.15
