"outcome","restaurant","effect_type","series","estimate","ci_lower","ci_upper"
"vegan","9XKJD8DQTH559","Slope Change","Base",-0.0218474509588967,-0.1125809,0.0579738625
"vegan","C0BE4NDSW26QN","Slope Change","Base",-0.00798893550856667,-0.0784243725,0.0588207225
"vegan","C0BE4NDSW26QN","Slope Change","Base",-0.00699500581163333,-0.080010465,0.0631920525
"vegan","ED5J990H5VAZT","Slope Change","Base",0.01233590767127,-0.0259144925,0.0583167
"vegan","EMBVNVD207CC6","Slope Change","Base",0.00156139566023333,-0.0611072325,0.0773536075
"vegan","L69HYJ4Y3TR91","Slope Change","Base",-0.00726706694223333,-0.089688015,0.0756072375
"vegan","LBZEEFSBJNB3Z","Slope Change","Base",0.0450125010103,-0.0301230775,0.174441675
"vegan","LQ5EH4BKGV61T","Slope Change","Base",-0.00540732058486667,-0.078433525,0.0893654
"vegan","S8MT0YGD2KTN9","Slope Change","Base",-0.04207976766,-0.08453326,-0.00215495824999999
"vegan","SAFK7ND1HR6XS","Slope Change","Base",-0.00206711539728,-0.078770325,0.0857732375000001
"vegan","SRQS8F7JWA9MZ","Slope Change","Base",-0.0014565235713443,-0.0666522625,0.06872625
"vegan","SRQS8F7JWA9MZ","Slope Change","Base",-0.000460093366143333,-0.068723485,0.06513288
"vegan","V3Q26BHF3SE2H","Slope Change","Base",-0.0100015721066667,-0.115333025,0.068644055
"vegan","V3Q26BHF3SE2H","Slope Change","Base",-0.00928333868900667,-0.1017599,0.0670977325
"vegan","V3Q26BHF3SE2H","Slope Change","Base",0.00692433286096667,-0.0661951175,0.136890425
"vegan","V3Q26BHF3SE2H","Slope Change","Base",-0.00428793354063667,-0.0919663,0.0877550625000001
"vegan","W8T41JZK0ZMEP","Slope Change","Base",0.0223844621688733,-0.0564523,0.128202375
"vegan","W8T41JZK0ZMEP","Slope Change","Base",0.016753271781728,-0.0703956475,0.10450545
"vegan","W8T41JZK0ZMEP","Slope Change","Base",0.01403069136057,-0.0892182975,0.101959075
"vegan","W8T41JZK0ZMEP","Slope Change","Base",0.0128749830263667,-0.090095835,0.099821705
"vegan","W8T41JZK0ZMEP","Slope Change","Base",0.0213433571564233,-0.05531833,0.127713575
"vegan","pooled","Slope Change","Base",-0.00506868838188,-0.0347482225,0.035124565
"vegan","1SQPTEGYPH0GA","Gender x Level","Female",-0.00920826535143333,-0.0575126125,0.028868645
"vegan","2HRX9P6HKXA8V","Gender x Level","Female",-0.0296730994441,-0.0863732375,0.016584155
"vegan","78AY09MVJVTYE","Gender x Level","Female",0.0405254145818333,0.002746931,0.08388718
"vegan","9XKJD8DQTH559","Gender x Level","Female",0.0337191251737,-0.0627444775,0.12724055
"vegan","9XKJD8DQTH559","Gender x Level","Female",0.0510303728285367,-0.034168445,0.15076955
"vegan","C0BE4NDSW26QN","Gender x Level","Female",-0.0154573295157667,-0.109692025,0.074545925
"vegan","C0BE4NDSW26QN","Gender x Level","Female",-0.01214115282203,-0.0996112825,0.0763134225
