outcome,exposure_group,exposure_type,mean,q2.5,q97.5,rhat,estimate_type,restaurant_id
total,vegan,Proportion,0.34358970439007686,-1.7147984280919266,2.0844290831908747,1.0005309382822745,Restaurant,2HRX9P6HKXA8V
total,vegan,Proportion,-0.12783337150988489,-1.6094379124341003,1.33500106673234,1.0028484978708532,Restaurant,JHDN7CF1C03X5
total,vegan,Proportion,2.972975286431375,0.712949807856125,5.825114759823726,1.0014198061458417,Restaurant,L69HYJ4Y3TR91
total,vegan,Proportion,1.085189268335969,-0.2876820724517809,2.517696472610991,0.9996506391834259,Restaurant,ED5J990H5VAZT
total,vegan,Proportion,0.4252677354043441,-1.2039728043259361,1.8531680973566984,1.0011827705106733,Restaurant,W8T41JZK0ZMEP
total,vegetarian,Count,0.06765864847381486,0.02955880224154443,0.10436001532424286,1.0015555051708749,Restaurant,SRQS8F7JWA9MZ
total,vegetarian,Count,0,-0.10536051565782628,0.08617769624105241,1.0008418529313223,Restaurant,2HRX9P6HKXA8V
total,vegetarian,Count,0,-0.020202707317519466,0.01980262729617973,1.001310920056709,Restaurant,JHDN7CF1C03X5
total,vegetarian,Count,0.08617769624105241,0.02955880224154443,0.131028262406404,1.0015156923744177,Restaurant,L69HYJ4Y3TR91
total,vegetarian,Count,0.131028262406404,0.10436001532424286,0.16551443847757333,0.9999296538481399,Restaurant,ED5J990H5VAZT
total,vegetarian,Count,0.01980262729617973,0,0.02955880224154443,1.0010162957254407,Restaurant,W8T41JZK0ZMEP
total,vegetarian,Proportion,0.9745596399981308,0.36464311358790924,1.601405740736836,1.0013455998746197,Restaurant,SRQS8F7JWA9MZ
